Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
06/30/2025,Cash,$0.15,05/13/2025,06/30/2025,07/14/2025,USD
12/31/2024,Cash,$0.15,12/03/2024,12/31/2024,01/14/2025,USD
06/28/2024,Cash,$0.15,05/14/2024,06/28/2024,07/12/2024,USD
12/28/2023,Cash,$0.15,12/05/2023,12/29/2023,01/12/2024,USD
06/29/2023,Cash,$0.15,05/16/2023,06/30/2023,07/14/2023,USD
12/29/2022,Cash,$0.15,12/06/2022,12/30/2022,01/13/2023,USD
06/29/2022,Cash,$0.15,05/17/2022,06/30/2022,07/14/2022,USD
12/30/2021,Cash,$0.15,12/07/2021,12/31/2021,01/12/2022,USD
06/29/2021,Cash,$0.05,05/13/2021,06/30/2021,07/14/2021,USD
12/30/2020,Cash,$0.05,12/10/2020,12/31/2020,01/14/2021,USD
06/29/2020,Cash,$0.05,05/20/2020,06/30/2020,07/13/2020,USD
12/30/2019,Cash,$0.05,12/11/2019,12/31/2019,01/14/2020,USD
06/27/2019,Cash,$0.05,05/16/2019,06/28/2019,07/09/2019,USD
12/28/2018,Cash,$0.05,12/06/2018,12/31/2018,01/09/2019,USD
06/28/2018,Cash,$0.05,05/10/2018,06/29/2018,07/11/2018,USD
12/28/2017,Cash,$0.05,12/07/2017,12/29/2017,01/10/2018,USD
06/28/2017,Cash,$0.05,05/18/2017,06/30/2017,07/12/2017,USD
12/28/2016,Cash,$0.05,12/08/2016,12/30/2016,01/11/2017,USD
06/28/2016,Cash,$0.05,05/31/2016,06/30/2016,07/08/2016,USD
12/29/2015,Cash,$0.04,12/09/2015,12/31/2015,01/08/2016,USD
03/27/2015,Cash,$0.10,02/10/2015,03/31/2015,04/07/2015,USD
12/29/2014,Cash,$0.10,12/11/2014,12/31/2014,01/07/2015,USD
09/26/2014,Cash,$0.10,09/19/2014,09/30/2014,10/06/2014,USD
06/26/2014,Cash,$0.10,05/15/2014,06/30/2014,07/09/2014,USD
03/27/2014,Cash,$0.10,02/11/2014,03/31/2014,04/09/2014,USD
12/27/2013,Cash,$0.10,12/12/2013,12/31/2013,01/08/2014,USD
09/26/2013,Cash,$0.10,09/18/2013,09/30/2013,10/09/2013,USD
06/26/2013,Cash,$0.10,05/29/2013,06/28/2013,07/10/2013,USD
