Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/17/2025,Cash,$0.50,11/03/2025,11/17/2025,12/24/2025,USD
08/18/2025,Cash,$0.50,08/01/2025,08/18/2025,09/24/2025,USD
05/19/2025,Cash,$0.50,05/05/2025,05/19/2025,06/25/2025,USD
03/10/2025,Cash,$0.50,02/24/2025,03/10/2025,04/16/2025,USD
11/18/2024,Cash,$0.50,11/06/2024,11/18/2024,12/26/2024,USD
08/19/2024,Cash,$1.00,08/05/2024,08/19/2024,09/25/2024,USD
05/17/2024,Cash,$1.00,05/06/2024,05/20/2024,06/25/2024,USD
03/08/2024,Cash,$1.00,02/26/2024,03/11/2024,04/18/2024,USD
11/16/2023,Cash,$1.00,11/01/2023,11/17/2023,12/27/2023,USD
08/17/2023,Cash,$1.00,08/02/2023,08/18/2023,09/27/2023,USD
05/19/2023,Cash,$2.00,05/09/2023,05/22/2023,06/30/2023,USD
03/10/2023,Cash,$2.00,02/22/2023,03/13/2023,04/19/2023,USD
11/17/2022,Cash,$2.00,11/02/2022,11/18/2022,12/21/2022,USD
08/18/2022,Cash,$2.00,08/03/2022,08/19/2022,09/28/2022,USD
05/19/2022,Cash,$2.00,05/04/2022,05/20/2022,06/29/2022,USD
03/17/2022,Cash,$2.00,02/23/2022,03/18/2022,04/27/2022,USD
11/15/2021,Cash,$2.00,11/01/2021,11/16/2021,12/22/2021,USD
08/19/2021,Cash,$2.00,08/04/2021,08/20/2021,09/29/2021,USD
05/28/2021,Cash,$2.00,05/05/2021,06/01/2021,06/30/2021,USD
03/25/2021,Cash,$2.00,02/24/2021,03/26/2021,04/28/2021,USD
11/23/2020,Cash,$2.00,11/04/2020,11/24/2020,12/29/2020,USD
08/20/2020,Cash,$2.00,08/04/2020,08/21/2020,09/29/2020,USD
05/18/2020,Cash,$2.00,05/07/2020,05/19/2020,06/25/2020,USD
03/19/2020,Cash,$2.00,02/26/2020,03/20/2020,04/28/2020,USD
11/14/2019,Cash,$2.00,10/31/2019,11/15/2019,12/20/2019,USD
08/12/2019,Cash,$2.00,07/31/2019,08/13/2019,09/18/2019,USD
05/10/2019,Cash,$2.00,04/30/2019,05/13/2019,06/20/2019,USD
03/08/2019,Cash,$2.00,02/26/2019,03/11/2019,04/17/2019,USD
11/08/2018,Cash,$1.75,10/31/2018,11/12/2018,12/18/2018,USD
08/10/2018,Cash,$1.75,07/31/2018,08/13/2018,09/18/2018,USD
05/11/2018,Cash,$1.75,05/02/2018,05/14/2018,06/20/2018,USD
03/09/2018,Cash,$1.75,02/27/2018,03/12/2018,04/16/2018,USD
