Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
05/14/2024,Cash,$0.60,N/A,05/15/2024,06/03/2024,USD
02/14/2024,Cash,$0.60,N/A,02/15/2024,03/01/2024,USD
11/14/2023,Cash,$0.60,N/A,11/15/2023,12/01/2023,USD
08/14/2023,Cash,$0.60,07/24/2023,08/15/2023,09/01/2023,USD
02/28/2020,Cash,$0.70,N/A,03/02/2020,03/12/2020,USD
11/21/2019,Cash,$0.70,11/08/2019,11/22/2019,12/12/2019,USD
09/19/2019,Cash,$0.70,N/A,09/20/2019,09/27/2019,USD
06/13/2019,Cash,$0.70,N/A,06/14/2019,06/27/2019,USD
02/28/2019,Cash,$0.70,N/A,03/01/2019,03/14/2019,USD
11/21/2018,Cash,$0.70,N/A,11/23/2018,12/05/2018,USD
08/16/2018,Cash,$0.70,N/A,08/17/2018,08/31/2018,USD
05/17/2018,Cash,$0.70,N/A,05/18/2018,06/01/2018,USD
03/01/2018,Cash,$0.70,N/A,03/02/2018,03/16/2018,USD
11/21/2017,Cash,$0.70,N/A,11/22/2017,12/05/2017,USD
08/16/2017,Cash,$0.70,N/A,08/18/2017,09/05/2017,USD
05/17/2017,Cash,$0.70,N/A,05/19/2017,06/02/2017,USD
03/01/2017,Cash,$0.70,02/15/2017,03/03/2017,03/15/2017,USD
11/21/2016,Cash,$0.70,11/09/2016,11/23/2016,12/06/2016,USD
08/17/2016,Cash,$0.70,N/A,08/19/2016,09/06/2016,USD
05/18/2016,Cash,$0.70,05/09/2016,05/20/2016,06/03/2016,USD
03/02/2016,Cash,$0.30,02/15/2016,03/04/2016,03/17/2016,USD
12/16/2015,Cash,$1.65,12/04/2015,12/18/2015,01/08/2016,USD
11/19/2015,Cash,$0.30,11/09/2015,11/23/2015,12/04/2015,USD
08/18/2015,Cash,$0.30,N/A,08/20/2015,09/04/2015,USD
05/18/2015,Cash,$0.25,05/08/2015,05/20/2015,06/04/2015,USD
03/02/2015,Cash,$0.25,01/28/2015,03/04/2015,03/17/2015,USD
12/17/2014,Cash,$2.50,12/03/2014,12/19/2014,01/06/2015,USD
12/11/2013,Cash,$2.25,11/14/2013,12/13/2013,01/03/2014,USD
