Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/18/2025,Cash,$0.87,11/02/2025,11/18/2025,11/26/2025,USD
05/20/2025,Cash,$0.84,05/01/2025,05/20/2025,05/30/2025,USD
11/18/2024,Cash,$0.79,11/04/2024,11/18/2024,11/26/2024,USD
05/17/2024,Cash,$0.76,05/02/2024,05/20/2024,05/31/2024,USD
11/17/2023,Cash,$0.72,11/06/2023,11/20/2023,11/27/2023,USD
05/19/2023,Cash,$0.69,05/02/2023,05/22/2023,05/31/2023,USD
11/18/2022,Cash,$0.65,11/04/2022,11/21/2022,11/28/2022,USD
05/16/2022,Cash,$0.63,04/29/2022,05/17/2022,05/26/2022,USD
11/15/2021,Cash,$0.59,11/01/2021,11/16/2021,11/24/2021,USD
05/14/2021,Cash,$0.57,04/28/2021,05/17/2021,05/26/2021,USD
11/16/2020,Cash,$0.52,11/02/2020,11/17/2020,11/25/2020,USD
05/15/2020,Cash,$0.52,04/28/2020,05/18/2020,05/26/2020,USD
11/18/2019,Cash,$0.52,11/01/2019,11/19/2019,11/27/2019,USD
05/20/2019,Cash,$0.50,05/06/2019,05/21/2019,05/30/2019,USD
11/16/2018,Cash,$0.45,11/02/2018,11/19/2018,11/29/2018,USD
05/18/2018,Cash,$0.44,05/06/2018,05/21/2018,05/31/2018,USD
11/15/2017,Cash,$0.39,11/03/2017,11/16/2017,11/27/2017,USD
05/18/2017,Cash,$0.38,05/06/2017,05/22/2017,05/31/2017,USD
11/10/2016,Cash,$0.34,11/01/2016,11/15/2016,11/24/2016,USD
05/12/2016,Cash,$0.33,05/02/2016,05/16/2016,05/25/2016,USD
11/12/2015,Cash,$0.31,11/03/2015,11/16/2015,11/25/2015,USD
05/14/2015,Cash,$0.30,05/05/2015,05/18/2015,05/27/2015,USD
11/13/2014,Cash,$0.28,11/03/2014,11/17/2014,11/26/2014,USD
05/15/2014,Cash,$0.27,05/05/2014,05/19/2014,05/28/2014,USD
11/14/2013,Cash,$0.50,11/04/2013,11/18/2013,11/27/2013,USD
08/29/2005,Cash,$0.07,08/12/2005,08/31/2005,09/30/2005,USD
02/16/2005,Cash,$0.07,02/07/2005,02/18/2005,04/01/2005,USD
08/18/2004,Cash,$0.06,08/12/2004,08/20/2004,10/01/2004,USD
