Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
09/30/2025,Cash,$0.39,09/17/2025,09/30/2025,10/21/2025,USD
06/17/2025,Cash,$0.39,06/03/2025,06/17/2025,07/08/2025,USD
04/02/2025,Cash,$0.39,03/20/2025,04/02/2025,04/22/2025,USD
12/18/2024,Cash,$0.39,12/04/2024,12/18/2024,01/07/2025,USD
10/01/2024,Cash,$0.37,09/18/2024,10/01/2024,10/22/2024,USD
06/18/2024,Cash,$0.37,06/04/2024,06/18/2024,07/09/2024,USD
04/02/2024,Cash,$0.37,03/21/2024,04/03/2024,04/22/2024,USD
12/18/2023,Cash,$0.37,12/05/2023,12/19/2023,01/09/2024,USD
10/02/2023,Cash,$0.34,09/20/2023,10/03/2023,10/24/2023,USD
06/16/2023,Cash,$0.34,06/06/2023,06/20/2023,07/11/2023,USD
04/04/2023,Cash,$0.34,03/23/2023,04/05/2023,04/24/2023,USD
12/19/2022,Cash,$0.34,12/06/2022,12/20/2022,01/10/2023,USD
10/03/2022,Cash,$0.34,09/20/2022,10/04/2022,10/25/2022,USD
06/17/2022,Cash,$0.34,06/07/2022,06/21/2022,07/12/2022,USD
04/04/2022,Cash,$0.34,03/23/2022,04/05/2022,04/22/2022,USD
12/15/2021,Cash,$0.34,12/02/2021,12/16/2021,01/13/2022,USD
09/27/2021,Cash,$0.31,09/15/2021,09/28/2021,10/19/2021,USD
06/21/2021,Cash,$0.31,06/08/2021,06/22/2021,07/13/2021,USD
04/05/2021,Cash,$0.31,03/24/2021,04/06/2021,04/22/2021,USD
12/14/2020,Cash,$0.31,12/02/2020,12/15/2020,01/12/2021,USD
10/06/2020,Cash,$0.29,09/23/2020,10/07/2020,10/26/2020,USD
07/09/2020,Cash,$0.29,06/26/2020,07/10/2020,07/28/2020,USD
05/15/2020,Cash,$0.29,05/05/2020,05/18/2020,06/01/2020,USD
01/03/2020,Cash,$0.29,12/05/2019,01/06/2020,01/29/2020,USD
09/20/2019,Cash,$0.25,09/04/2019,09/23/2019,10/09/2019,USD
06/29/2017,Cash,$0.08,06/07/2017,07/03/2017,07/20/2017,USD
03/30/2017,Cash,$0.08,03/02/2017,04/03/2017,04/20/2017,USD
01/03/2017,Cash,$0.08,12/08/2016,01/05/2017,01/26/2017,USD
09/29/2016,Cash,$0.08,09/08/2016,10/03/2016,10/20/2016,USD
06/30/2016,Cash,$0.08,06/02/2016,07/05/2016,07/21/2016,USD
03/31/2016,Cash,$0.08,02/01/2016,04/04/2016,04/21/2016,USD
12/30/2015,Cash,$0.24,12/10/2015,01/04/2016,01/21/2016,USD
09/29/2015,Cash,$0.24,09/03/2015,10/01/2015,10/22/2015,USD
06/30/2015,Cash,$0.24,06/04/2015,07/02/2015,07/23/2015,USD
03/31/2015,Cash,$0.24,03/04/2015,04/02/2015,04/23/2015,USD
12/30/2014,Cash,$0.24,12/11/2014,01/02/2015,01/22/2015,USD
09/30/2014,Cash,$0.23,09/05/2014,10/02/2014,10/23/2014,USD
06/30/2014,Cash,$0.23,05/07/2014,07/02/2014,07/24/2014,USD
04/01/2014,Cash,$0.23,03/06/2014,04/03/2014,04/24/2014,USD
12/31/2013,Cash,$0.23,12/12/2013,01/03/2014,01/23/2014,USD
09/27/2013,Cash,$0.21,09/06/2013,10/01/2013,10/24/2013,USD
12/31/2012,Cash,$0.21,12/13/2012,01/03/2013,01/24/2013,USD
