Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/05/2025,Cash,$0.30,10/30/2025,12/05/2025,12/19/2025,USD
09/05/2025,Cash,$0.30,07/29/2025,09/05/2025,09/19/2025,USD
06/06/2025,Cash,$0.30,04/30/2025,06/06/2025,06/20/2025,USD
03/07/2025,Cash,$0.30,12/17/2024,03/07/2025,03/21/2025,USD
12/06/2024,Cash,$0.28,10/23/2024,12/06/2024,12/20/2024,USD
09/06/2024,Cash,$0.28,07/24/2024,09/06/2024,09/20/2024,USD
06/07/2024,Cash,$0.28,04/24/2024,06/07/2024,06/21/2024,USD
03/07/2024,Cash,$0.28,02/01/2024,03/08/2024,03/22/2024,USD
12/07/2023,Cash,$0.26,10/24/2023,12/08/2023,12/22/2023,USD
09/07/2023,Cash,$0.26,07/25/2023,09/08/2023,09/22/2023,USD
06/08/2023,Cash,$0.26,04/26/2023,06/09/2023,06/23/2023,USD
03/09/2023,Cash,$0.26,12/15/2022,03/10/2023,03/24/2023,USD
12/08/2022,Cash,$0.24,10/26/2022,12/09/2022,12/23/2022,USD
09/08/2022,Cash,$0.24,07/27/2022,09/09/2022,09/23/2022,USD
06/09/2022,Cash,$0.24,04/27/2022,06/10/2022,06/24/2022,USD
03/10/2022,Cash,$0.24,02/03/2022,03/11/2022,03/25/2022,USD
12/02/2021,Cash,$0.20,10/28/2021,12/03/2021,12/17/2021,USD
09/09/2021,Cash,$0.20,07/28/2021,09/10/2021,09/24/2021,USD
06/10/2021,Cash,$0.20,04/28/2021,06/11/2021,06/25/2021,USD
03/11/2021,Cash,$0.20,02/03/2021,03/12/2021,03/26/2021,USD
12/03/2020,Cash,$0.19,10/29/2020,12/04/2020,12/18/2020,USD
09/10/2020,Cash,$0.19,07/29/2020,09/11/2020,09/25/2020,USD
06/11/2020,Cash,$0.19,04/29/2020,06/12/2020,06/26/2020,USD
03/12/2020,Cash,$0.19,02/05/2020,03/13/2020,03/27/2020,USD
12/05/2019,Cash,$0.16,10/16/2019,12/06/2019,12/20/2019,USD
09/05/2019,Cash,$0.16,07/17/2019,09/06/2019,09/20/2019,USD
06/06/2019,Cash,$0.16,04/17/2019,06/07/2019,06/21/2019,USD
03/07/2019,Cash,$0.16,12/17/2018,03/08/2019,03/22/2019,USD
12/06/2018,Cash,$0.13,10/17/2018,12/07/2018,12/21/2018,USD
09/06/2018,Cash,$0.13,07/18/2018,09/07/2018,09/21/2018,USD
06/07/2018,Cash,$0.26,04/18/2018,06/08/2018,06/22/2018,USD
03/01/2018,Cash,$0.26,02/01/2018,03/02/2018,03/23/2018,USD
11/30/2017,Cash,$0.21,10/17/2017,12/01/2017,12/22/2017,USD
08/30/2017,Cash,$0.21,07/17/2017,09/01/2017,09/22/2017,USD
06/07/2017,Cash,$0.21,04/18/2017,06/09/2017,06/23/2017,USD
03/01/2017,Cash,$0.21,12/07/2016,03/03/2017,03/24/2017,USD
11/30/2016,Cash,$0.18,10/18/2016,12/02/2016,12/23/2016,USD
08/31/2016,Cash,$0.18,07/18/2016,09/02/2016,09/23/2016,USD
06/08/2016,Cash,$0.18,04/19/2016,06/10/2016,06/24/2016,USD
03/02/2016,Cash,$0.18,02/03/2016,03/04/2016,03/25/2016,USD
11/24/2015,Cash,$0.15,10/20/2015,11/27/2015,12/18/2015,USD
09/02/2015,Cash,$0.15,07/20/2015,09/04/2015,09/25/2015,USD
06/10/2015,Cash,$0.15,04/22/2015,06/12/2015,06/26/2015,USD
03/04/2015,Cash,$0.30,12/11/2014,03/06/2015,03/27/2015,USD
11/25/2014,Cash,$0.25,10/21/2014,11/28/2014,12/19/2014,USD
09/03/2014,Cash,$0.25,07/22/2014,09/05/2014,09/26/2014,USD
06/04/2014,Cash,$0.25,04/22/2014,06/06/2014,06/27/2014,USD
03/05/2014,Cash,$0.25,12/12/2013,03/07/2014,03/28/2014,USD
11/26/2013,Cash,$0.15,10/16/2013,11/29/2013,12/20/2013,USD
09/04/2013,Cash,$0.15,07/22/2013,09/06/2013,09/27/2013,USD
