Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/01/2025,Cash,$0.9375,11/06/2025,12/01/2025,12/15/2025,USD
08/29/2025,Cash,$0.9375,08/07/2025,09/01/2025,09/15/2025,USD
05/30/2025,Cash,$0.84375,05/08/2025,06/01/2025,06/16/2025,USD
