Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
10/01/2025,Cash,$0.20,09/17/2025,10/01/2025,10/16/2025,USD
07/10/2025,Cash,$0.20,06/25/2025,07/10/2025,07/24/2025,USD
04/02/2025,Cash,$0.20,03/19/2025,04/02/2025,04/16/2025,USD
12/31/2024,Cash,$0.20,12/16/2024,12/31/2024,01/15/2025,USD
09/30/2024,Cash,$0.20,09/16/2024,09/30/2024,10/14/2024,USD
07/11/2024,Cash,$0.20,06/26/2024,07/11/2024,07/25/2024,USD
04/02/2024,Cash,$0.20,03/20/2024,04/03/2024,04/17/2024,USD
01/04/2024,Cash,$0.20,12/20/2023,01/05/2024,01/22/2024,USD
10/03/2023,Cash,$0.20,09/20/2023,10/04/2023,10/19/2023,USD
07/05/2023,Cash,$0.20,06/21/2023,07/06/2023,07/20/2023,USD
04/04/2023,Cash,$0.20,03/22/2023,04/05/2023,04/19/2023,USD
12/28/2022,Cash,$0.20,12/14/2022,12/29/2022,01/13/2023,USD
10/04/2022,Cash,$0.20,09/21/2022,10/05/2022,10/20/2022,USD
06/29/2022,Cash,$0.19,06/15/2022,06/30/2022,07/15/2022,USD
04/05/2022,Cash,$0.18,03/23/2022,04/06/2022,04/20/2022,USD
12/28/2021,Cash,$0.18,12/15/2021,12/29/2021,01/12/2022,USD
10/05/2021,Cash,$0.18,09/22/2021,10/06/2021,10/21/2021,USD
06/29/2021,Cash,$0.18,06/16/2021,06/30/2021,07/15/2021,USD
03/30/2021,Cash,$0.18,03/17/2021,03/31/2021,04/14/2021,USD
12/30/2020,Cash,$0.18,12/16/2020,12/31/2020,01/15/2021,USD
10/06/2020,Cash,$0.18,09/23/2020,10/07/2020,10/21/2020,USD
07/08/2020,Cash,$0.18,06/24/2020,07/09/2020,07/23/2020,USD
04/07/2020,Cash,$0.18,03/25/2020,04/08/2020,04/22/2020,USD
01/02/2020,Cash,$0.18,12/18/2019,01/03/2020,01/17/2020,USD
10/01/2019,Cash,$0.18,09/18/2019,10/02/2019,10/17/2019,USD
07/02/2019,Cash,$0.18,06/19/2019,07/03/2019,07/18/2019,USD
04/02/2019,Cash,$0.18,03/20/2019,04/03/2019,04/17/2019,USD
01/03/2019,Cash,$0.14,12/19/2018,01/04/2019,01/18/2019,USD
10/02/2018,Cash,$0.14,09/19/2018,10/03/2018,10/18/2018,USD
07/03/2018,Cash,$0.14,06/20/2018,07/05/2018,07/19/2018,USD
04/04/2018,Cash,$0.14,03/21/2018,04/05/2018,04/19/2018,USD
01/04/2018,Cash,$0.14,12/20/2017,01/05/2018,01/22/2018,USD
10/03/2017,Cash,$0.14,09/20/2017,10/04/2017,10/19/2017,USD
07/03/2017,Cash,$0.14,06/21/2017,07/06/2017,07/20/2017,USD
04/03/2017,Cash,$0.12,03/22/2017,04/05/2017,04/19/2017,USD
01/04/2017,Cash,$0.12,12/21/2016,01/06/2017,01/23/2017,USD
10/03/2016,Cash,$0.12,09/21/2016,10/05/2016,10/20/2016,USD
07/05/2016,Cash,$0.12,06/22/2016,07/07/2016,07/21/2016,USD
04/04/2016,Cash,$0.12,03/23/2016,04/06/2016,04/20/2016,USD
12/29/2015,Cash,$0.12,12/16/2015,12/31/2015,01/15/2016,USD
10/05/2015,Cash,$0.12,09/23/2015,10/07/2015,10/22/2015,USD
07/06/2015,Cash,$0.12,06/24/2015,07/08/2015,07/22/2015,USD
03/30/2015,Cash,$0.12,03/18/2015,04/01/2015,04/15/2015,USD
12/30/2014,Cash,$0.10,12/17/2014,01/02/2015,01/16/2015,USD
10/06/2014,Cash,$0.10,09/24/2014,10/08/2014,10/23/2014,USD
06/30/2014,Cash,$0.10,06/18/2014,07/02/2014,07/17/2014,USD
04/01/2014,Cash,$0.10,03/19/2014,04/03/2014,04/16/2014,USD
12/31/2013,Cash,$0.10,12/18/2013,01/03/2014,01/17/2014,USD
09/30/2013,Cash,$0.10,09/18/2013,10/02/2013,10/17/2013,USD
07/01/2013,Cash,$0.10,06/19/2013,07/03/2013,07/18/2013,USD
03/31/2003,Cash,$0.12,N/A,03/31/2003,N/A,USD
01/02/2003,Cash,$0.15,N/A,01/02/2003,N/A,USD
09/30/2002,Cash,$0.14,N/A,09/30/2002,N/A,USD
07/01/2002,Cash,$0.14,N/A,07/01/2002,N/A,USD
04/01/2002,Cash,$0.14,N/A,04/01/2002,N/A,USD
01/03/2002,Cash,$0.13,N/A,01/03/2002,N/A,USD
10/01/2001,Cash,$0.15,N/A,10/01/2001,N/A,USD
07/02/2001,Cash,$0.14,N/A,07/02/2001,N/A,USD
04/02/2001,Cash,$0.14,N/A,04/04/2001,N/A,USD
01/03/2001,Cash/Stock,$0.12,N/A,01/05/2001,N/A,USD
09/27/2000,Cash,$0.12,N/A,09/29/2000,N/A,USD
07/03/2000,Cash,$0.12,01/01/1999,07/03/2000,N/A,USD
03/27/2000,Cash,$0.12,01/01/1999,03/27/2000,01/01/1999,USD
01/28/2000,Cash,$0.12,01/01/1999,01/28/2000,01/01/1999,USD
09/27/1999,Cash,$0.12,01/01/1999,09/27/1999,01/01/1999,USD
