Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/06/2025,Cash,$0.50,10/23/2025,11/06/2025,11/20/2025,USD
08/07/2025,Cash,$0.50,07/24/2025,08/07/2025,08/21/2025,USD
05/08/2025,Cash,$0.50,04/01/2025,05/08/2025,05/22/2025,USD
02/06/2025,Cash,$0.50,01/23/2025,02/06/2025,02/20/2025,USD
11/07/2024,Cash,$0.45,10/24/2024,11/07/2024,11/22/2024,USD
08/08/2024,Cash,$0.45,07/25/2024,08/08/2024,08/22/2024,USD
05/08/2024,Cash,$0.45,04/25/2024,05/09/2024,05/23/2024,USD
02/07/2024,Cash,$0.45,01/25/2024,02/08/2024,02/22/2024,USD
11/08/2023,Cash,$0.40,10/26/2023,11/09/2023,11/24/2023,USD
08/09/2023,Cash,$0.40,07/27/2023,08/10/2023,08/24/2023,USD
05/10/2023,Cash,$0.40,04/27/2023,05/11/2023,05/25/2023,USD
02/08/2023,Cash,$0.40,01/26/2023,02/09/2023,02/23/2023,USD
11/09/2022,Cash,$0.34,10/27/2022,11/10/2022,11/25/2022,USD
08/10/2022,Cash,$0.34,07/28/2022,08/11/2022,08/25/2022,USD
05/11/2022,Cash,$0.34,04/28/2022,05/12/2022,05/26/2022,USD
02/09/2022,Cash,$0.34,01/27/2022,02/10/2022,02/24/2022,USD
11/09/2021,Cash,$0.31,10/28/2021,11/11/2021,11/26/2021,USD
08/04/2021,Cash,$0.31,07/22/2021,08/05/2021,08/19/2021,USD
05/05/2021,Cash,$0.31,04/22/2021,05/06/2021,05/20/2021,USD
02/10/2021,Cash,$0.31,01/28/2021,02/11/2021,02/25/2021,USD
11/10/2020,Cash,$0.28,10/29/2020,11/12/2020,11/27/2020,USD
08/05/2020,Cash,$0.28,07/23/2020,08/06/2020,08/20/2020,USD
05/06/2020,Cash,$0.28,04/23/2020,05/07/2020,05/21/2020,USD
02/05/2020,Cash,$0.28,01/23/2020,02/06/2020,02/20/2020,USD
11/06/2019,Cash,$0.25,10/24/2019,11/07/2019,11/21/2019,USD
08/07/2019,Cash,$0.25,07/25/2019,08/08/2019,08/22/2019,USD
05/08/2019,Cash,$0.25,04/25/2019,05/09/2019,05/23/2019,USD
02/06/2019,Cash,$0.25,01/24/2019,02/07/2019,02/21/2019,USD
11/07/2018,Cash,$0.19,10/25/2018,11/08/2018,11/23/2018,USD
08/08/2018,Cash,$0.19,07/26/2018,08/09/2018,08/23/2018,USD
05/09/2018,Cash,$0.19,04/26/2018,05/10/2018,05/24/2018,USD
02/07/2018,Cash,$0.19,01/25/2018,02/08/2018,02/22/2018,USD
11/08/2017,Cash,$0.14,10/26/2017,11/09/2017,11/24/2017,USD
08/08/2017,Cash,$0.14,07/27/2017,08/10/2017,08/24/2017,USD
05/09/2017,Cash,$0.14,04/27/2017,05/11/2017,05/25/2017,USD
02/07/2017,Cash,$0.14,01/26/2017,02/09/2017,02/23/2017,USD
11/08/2016,Cash,$0.12,10/27/2016,11/10/2016,11/25/2016,USD
08/09/2016,Cash,$0.12,07/28/2016,08/11/2016,08/25/2016,USD
05/10/2016,Cash,$0.12,04/28/2016,05/12/2016,05/26/2016,USD
02/09/2016,Cash,$0.12,01/28/2016,02/11/2016,02/25/2016,USD
11/09/2015,Cash,$0.11,10/29/2015,11/12/2015,11/27/2015,USD
08/04/2015,Cash,$0.11,07/23/2015,08/06/2015,08/20/2015,USD
05/05/2015,Cash,$0.11,04/22/2015,05/07/2015,05/21/2015,USD
02/03/2015,Cash,$0.11,01/22/2015,02/05/2015,02/19/2015,USD
11/04/2014,Cash,$0.10,10/23/2014,11/06/2014,11/20/2014,USD
08/05/2014,Cash,$0.10,07/24/2014,08/07/2014,08/21/2014,USD
05/06/2014,Cash,$0.10,04/24/2014,05/08/2014,05/22/2014,USD
02/04/2014,Cash,$0.10,01/23/2014,02/06/2014,02/20/2014,USD
08/06/2013,Cash,$0.09,07/25/2013,08/08/2013,08/22/2013,USD
02/04/2003,Cash,$0.08,N/A,02/04/2003,N/A,USD
08/02/2002,Cash,$0.06,N/A,08/02/2002,N/A,USD
02/01/2002,Cash,$0.09,N/A,02/01/2002,N/A,USD
08/07/2001,Cash,$0.07,N/A,08/07/2001,N/A,USD
02/06/2001,Cash,$0.07,N/A,02/06/2001,N/A,USD
08/08/2000,Cash,$0.05,N/A,08/08/2000,N/A,USD
02/08/2000,Cash,$0.05,N/A,02/08/2000,N/A,USD
