Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
09/30/2025,Cash,$0.51,09/17/2025,09/30/2025,10/15/2025,USD
06/30/2025,Cash,$0.51,06/18/2025,06/30/2025,07/15/2025,USD
03/31/2025,Cash,$0.51,03/19/2025,03/31/2025,04/15/2025,USD
12/31/2024,Cash,$0.51,12/12/2024,12/31/2024,01/15/2025,USD
09/30/2024,Cash,$0.51,09/18/2024,09/30/2024,10/15/2024,USD
06/28/2024,Cash,$0.51,06/13/2024,06/28/2024,07/15/2024,USD
03/27/2024,Cash,$0.51,03/14/2024,03/28/2024,04/15/2024,USD
12/28/2023,Cash,$0.50,12/14/2023,12/29/2023,01/12/2024,USD
09/28/2023,Cash,$0.54,09/13/2023,09/30/2023,10/13/2023,USD
06/29/2023,Cash,$0.53,06/14/2023,06/30/2023,07/14/2023,USD
03/30/2023,Cash,$0.47,03/14/2023,03/31/2023,04/14/2023,USD
12/29/2022,Cash,$0.61,12/15/2022,12/30/2022,01/13/2023,USD
09/29/2022,Cash,$0.60,09/15/2022,09/30/2022,10/14/2022,USD
06/29/2022,Cash,$0.57,06/15/2022,06/30/2022,07/15/2022,USD
03/30/2022,Cash,$0.55,03/15/2022,03/31/2022,04/15/2022,USD
12/30/2021,Cash,$0.36,12/16/2021,12/31/2021,01/14/2022,USD
09/29/2021,Cash,$0.33,09/13/2021,09/30/2021,10/15/2021,USD
06/29/2021,Cash,$0.29,06/15/2021,06/30/2021,07/15/2021,USD
03/30/2021,Cash,$0.28,03/23/2021,03/31/2021,04/16/2021,USD
