Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/12/2025,Cash,$0.33,N/A,11/12/2025,12/03/2025,USD
08/14/2025,Cash,$0.33,N/A,08/14/2025,09/04/2025,USD
05/14/2025,Cash,$0.33,N/A,05/14/2025,06/04/2025,USD
02/12/2025,Cash,$0.33,N/A,02/12/2025,03/05/2025,USD
12/20/2024,Cash,$3.00,N/A,12/20/2024,01/08/2025,USD
11/13/2024,Cash,$0.30,N/A,11/13/2024,12/04/2024,USD
08/15/2024,Cash,$0.30,07/09/2024,08/15/2024,09/05/2024,USD
05/14/2024,Cash,$0.30,04/30/2024,05/15/2024,06/05/2024,USD
02/14/2024,Cash,$0.27,N/A,02/15/2024,03/06/2024,USD
12/14/2023,Cash,$3.20,N/A,12/15/2023,01/04/2024,USD
11/14/2023,Cash,$0.27,N/A,11/15/2023,12/06/2023,USD
08/16/2023,Cash,$0.27,07/11/2023,08/17/2023,09/07/2023,USD
05/16/2023,Cash,$0.25,04/25/2023,05/17/2023,06/07/2023,USD
02/13/2023,Cash,$0.25,N/A,02/14/2023,03/08/2023,USD
12/15/2022,Cash,$2.80,N/A,12/16/2022,01/05/2023,USD
11/14/2022,Cash,$0.37,09/13/2022,11/15/2022,12/06/2022,USD
08/16/2022,Cash,$0.34,07/11/2022,08/17/2022,09/07/2022,USD
05/10/2022,Cash,$0.34,04/26/2022,05/11/2022,06/01/2022,USD
02/07/2022,Cash,$0.34,12/07/2021,02/08/2022,03/01/2022,USD
12/16/2021,Cash,$1.50,12/07/2021,12/17/2021,01/05/2022,USD
11/15/2021,Cash,$0.34,09/14/2021,11/16/2021,12/07/2021,USD
08/17/2021,Cash,$0.34,07/13/2021,08/18/2021,09/08/2021,USD
05/11/2021,Cash,$0.34,04/27/2021,05/12/2021,06/02/2021,USD
02/08/2021,Cash,$0.32,12/08/2020,02/09/2021,03/02/2021,USD
12/17/2020,Cash,$0.70,12/08/2020,12/18/2020,01/06/2021,USD
11/09/2020,Cash,$0.32,09/14/2020,11/10/2020,12/01/2020,USD
08/10/2020,Cash,$0.32,07/14/2020,08/11/2020,09/01/2020,USD
05/11/2020,Cash,$0.32,04/14/2020,05/12/2020,06/02/2020,USD
02/10/2020,Cash,$0.32,12/10/2019,02/11/2020,03/03/2020,USD
12/19/2019,Cash,$2.30,12/10/2019,12/20/2019,01/08/2020,USD
11/08/2019,Cash,$0.32,09/11/2019,11/12/2019,12/03/2019,USD
08/13/2019,Cash,$0.32,07/09/2019,08/14/2019,09/04/2019,USD
05/13/2019,Cash,$0.32,04/30/2019,05/14/2019,06/04/2019,USD
02/11/2019,Cash,$0.32,12/04/2018,02/12/2019,03/05/2019,USD
12/13/2018,Cash,$2.00,12/04/2018,12/14/2018,01/04/2019,USD
11/09/2018,Cash,$0.28,09/11/2018,11/13/2018,12/04/2018,USD
08/13/2018,Cash,$0.28,07/09/2018,08/14/2018,09/05/2018,USD
05/14/2018,Cash,$0.28,05/01/2018,05/15/2018,06/05/2018,USD
02/12/2018,Cash,$0.25,12/05/2017,02/13/2018,03/06/2018,USD
12/13/2017,Cash,$1.20,12/05/2017,12/14/2017,01/04/2018,USD
11/13/2017,Cash,$0.25,09/12/2017,11/14/2017,12/05/2017,USD
