Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
09/19/2025,Cash,$1.55,08/27/2025,09/19/2025,09/30/2025,USD
06/16/2025,Cash,$1.55,05/15/2025,06/16/2025,06/30/2025,USD
03/14/2025,Cash,$1.55,02/19/2025,03/14/2025,03/28/2025,USD
12/18/2024,Cash,$1.65,12/06/2024,12/18/2024,12/30/2024,USD
09/18/2024,Cash,$1.40,08/27/2024,09/18/2024,09/30/2024,USD
06/17/2024,Cash,$1.30,05/16/2024,06/17/2024,06/28/2024,USD
03/14/2024,Cash,$1.30,02/22/2024,03/15/2024,03/28/2024,USD
12/15/2023,Cash,$1.25,11/29/2023,12/18/2023,12/29/2023,USD
09/15/2023,Cash,$1.25,08/29/2023,09/18/2023,09/29/2023,USD
06/15/2023,Cash,$1.25,05/10/2023,06/19/2023,06/30/2023,USD
03/16/2023,Cash,$1.25,02/23/2023,03/17/2023,03/31/2023,USD
12/16/2022,Cash,$1.50,12/08/2022,12/19/2022,12/30/2022,USD
09/16/2022,Cash,$1.20,09/06/2022,09/19/2022,09/30/2022,USD
06/16/2022,Cash,$1.20,05/19/2022,06/20/2022,06/30/2022,USD
03/18/2022,Cash,$1.10,02/24/2022,03/21/2022,03/31/2022,USD
12/17/2021,Cash,$1.50,12/09/2021,12/20/2021,12/30/2021,USD
09/17/2021,Cash,$1.00,09/05/2021,09/20/2021,09/30/2021,USD
06/18/2021,Cash,$0.75,05/20/2021,06/21/2021,06/30/2021,USD
03/19/2021,Cash,$0.75,02/25/2021,03/22/2021,03/31/2021,USD
12/18/2020,Cash,$0.50,12/01/2020,12/21/2020,12/30/2020,USD
09/18/2020,Cash,$0.50,09/01/2020,09/21/2020,09/30/2020,USD
06/19/2020,Cash,$0.50,05/28/2020,06/22/2020,06/30/2020,USD
03/13/2020,Cash,$1.00,02/27/2020,03/16/2020,03/31/2020,USD
12/13/2019,Cash,$0.96,N/A,12/16/2019,12/30/2019,USD
09/13/2019,Cash,$0.96,08/22/2019,09/16/2019,09/30/2019,USD
06/13/2019,Cash,$0.96,05/30/2019,06/14/2019,06/28/2019,USD
03/14/2019,Cash,$0.96,02/28/2019,03/15/2019,03/29/2019,USD
12/14/2018,Cash,$0.92,11/30/2018,12/17/2018,12/28/2018,USD
09/13/2018,Cash,$0.91,N/A,09/14/2018,09/28/2018,USD
06/14/2018,Cash,$0.91,05/17/2018,06/15/2018,06/29/2018,USD
03/16/2018,Cash,$0.91,02/22/2018,03/19/2018,03/29/2018,USD
12/15/2017,Cash,$0.83,11/28/2017,12/18/2017,01/02/2018,USD
09/14/2017,Cash,$0.83,08/29/2017,09/15/2017,09/29/2017,USD
06/13/2017,Cash,$0.83,05/25/2017,06/15/2017,06/30/2017,USD
03/13/2017,Cash,$0.83,02/23/2017,03/15/2017,03/31/2017,USD
12/15/2016,Cash,$0.76,12/08/2016,12/19/2016,12/30/2016,USD
09/14/2016,Cash,$0.76,08/29/2016,09/16/2016,09/30/2016,USD
06/14/2016,Cash,$0.75,05/26/2016,06/16/2016,06/30/2016,USD
03/14/2016,Cash,$0.75,02/25/2016,03/16/2016,03/31/2016,USD
12/17/2015,Cash,$0.69,12/09/2015,12/21/2015,12/30/2015,USD
09/14/2015,Cash,$0.69,09/01/2015,09/16/2015,09/30/2015,USD
06/12/2015,Cash,$0.69,05/28/2015,06/16/2015,06/30/2015,USD
03/13/2015,Cash,$0.68,02/26/2014,03/17/2015,03/31/2015,USD
12/18/2014,Cash,$0.84,12/11/2014,12/22/2014,12/30/2014,USD
09/18/2014,Cash,$0.83,08/26/2014,09/22/2014,09/30/2014,USD
05/28/2014,Cash,$0.83,05/21/2014,06/01/2014,06/30/2014,USD
