Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/03/2025,Cash,$0.20,10/22/2025,11/03/2025,11/14/2025,USD
08/04/2025,Cash,$0.20,07/23/2025,08/04/2025,08/15/2025,USD
05/05/2025,Cash,$0.20,04/23/2025,05/05/2025,05/16/2025,USD
02/03/2025,Cash,$0.20,01/22/2025,02/03/2025,02/14/2025,USD
11/04/2024,Cash,$0.20,10/16/2024,11/04/2024,11/15/2024,USD
08/05/2024,Cash,$0.20,07/17/2024,08/05/2024,08/16/2024,USD
05/03/2024,Cash,$0.20,04/17/2024,05/06/2024,05/17/2024,USD
02/02/2024,Cash,$0.20,01/17/2024,02/05/2024,02/16/2024,USD
11/03/2023,Cash,$0.20,10/18/2023,11/06/2023,11/17/2023,USD
08/04/2023,Cash,$0.20,07/18/2023,08/07/2023,08/18/2023,USD
05/05/2023,Cash,$0.20,04/19/2023,05/08/2023,05/19/2023,USD
02/03/2023,Cash,$0.20,01/18/2023,02/06/2023,02/17/2023,USD
11/04/2022,Cash,$0.20,10/24/2022,11/07/2022,11/18/2022,USD
08/05/2022,Cash,$0.20,07/27/2022,08/08/2022,08/19/2022,USD
05/06/2022,Cash,$0.17,04/27/2022,05/09/2022,05/20/2022,USD
02/04/2022,Cash,$0.17,01/26/2022,02/07/2022,02/18/2022,USD
11/05/2021,Cash,$0.17,10/27/2021,11/08/2021,11/19/2021,USD
08/06/2021,Cash,$0.17,07/28/2021,08/09/2021,08/20/2021,USD
05/07/2021,Cash,$0.17,04/28/2021,05/10/2021,05/21/2021,USD
02/05/2021,Cash,$0.17,01/27/2021,02/08/2021,02/19/2021,USD
11/06/2020,Cash,$0.17,10/28/2020,11/09/2020,11/20/2020,USD
07/31/2020,Cash,$0.17,07/22/2020,08/03/2020,08/14/2020,USD
05/01/2020,Cash,$0.17,04/22/2020,05/04/2020,05/15/2020,USD
02/04/2020,Cash,$0.17,01/22/2020,02/05/2020,02/19/2020,USD
11/01/2019,Cash,$0.17,10/23/2019,11/04/2019,11/15/2019,USD
08/02/2019,Cash,$0.17,07/24/2019,08/05/2019,08/16/2019,USD
05/03/2019,Cash,$0.17,04/24/2019,05/06/2019,05/17/2019,USD
