Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/01/2025,Cash,$0.92,11/03/2025,12/01/2025,12/15/2025,USD
09/02/2025,Cash,$0.92,08/06/2025,09/02/2025,09/15/2025,USD
06/02/2025,Cash,$0.90,05/07/2025,06/02/2025,06/13/2025,USD
03/03/2025,Cash,$0.90,02/14/2025,03/03/2025,03/14/2025,USD
12/02/2024,Cash,$0.90,11/05/2024,12/02/2024,12/13/2024,USD
09/03/2024,Cash,$0.90,08/07/2024,09/03/2024,09/13/2024,USD
06/03/2024,Cash,$0.90,05/08/2024,06/03/2024,06/14/2024,USD
02/29/2024,Cash,$0.90,02/15/2024,03/01/2024,03/15/2024,USD
11/30/2023,Cash,$0.90,11/01/2023,12/01/2023,12/15/2023,USD
08/31/2023,Cash,$0.90,08/02/2023,09/01/2023,09/15/2023,USD
05/31/2023,Cash,$0.90,05/03/2023,06/01/2023,06/15/2023,USD
02/28/2023,Cash,$0.90,02/15/2023,03/01/2023,03/15/2023,USD
11/30/2022,Cash,$0.90,11/02/2022,12/01/2022,12/15/2022,USD
08/31/2022,Cash,$0.90,08/03/2022,09/01/2022,09/15/2022,USD
05/31/2022,Cash,$0.90,05/04/2022,06/01/2022,06/15/2022,USD
02/28/2022,Cash,$0.90,02/15/2022,03/01/2022,03/15/2022,USD
11/30/2021,Cash,$0.90,11/03/2021,12/01/2021,12/15/2021,USD
08/31/2021,Cash,$0.90,08/04/2021,09/01/2021,09/15/2021,USD
05/28/2021,Cash,$0.90,05/05/2021,06/01/2021,06/15/2021,USD
03/04/2021,Cash,$0.90,02/16/2021,03/05/2021,03/15/2021,USD
11/30/2020,Cash,$0.90,11/04/2020,12/01/2020,12/15/2020,USD
08/31/2020,Cash,$0.90,08/05/2020,09/01/2020,09/15/2020,USD
05/29/2020,Cash,$0.90,05/06/2020,06/01/2020,06/15/2020,USD
02/28/2020,Cash,$0.90,02/14/2020,03/02/2020,03/16/2020,USD
11/29/2019,Cash,$0.90,10/30/2019,12/02/2019,12/13/2019,USD
08/30/2019,Cash,$0.90,07/31/2019,09/03/2019,09/13/2019,USD
05/31/2019,Cash,$0.80,05/01/2019,06/03/2019,06/14/2019,USD
02/28/2019,Cash,$0.80,02/15/2019,03/01/2019,03/15/2019,USD
11/30/2018,Cash,$0.80,10/31/2018,12/03/2018,12/14/2018,USD
08/31/2018,Cash,$0.80,08/01/2018,09/04/2018,09/14/2018,USD
05/31/2018,Cash,$0.80,05/02/2018,06/01/2018,06/15/2018,USD
02/28/2018,Cash,$0.80,02/15/2018,03/01/2018,03/15/2018,USD
11/30/2017,Cash,$0.80,11/01/2017,12/01/2017,12/15/2017,USD
08/30/2017,Cash,$0.80,08/02/2017,09/01/2017,09/15/2017,USD
05/30/2017,Cash,$0.70,05/03/2017,06/01/2017,06/15/2017,USD
02/27/2017,Cash,$0.70,02/15/2017,03/01/2017,03/15/2017,USD
11/29/2016,Cash,$0.70,11/01/2016,12/01/2016,12/15/2016,USD
08/30/2016,Cash,$0.70,08/03/2016,09/01/2016,09/15/2016,USD
05/27/2016,Cash,$0.70,05/03/2016,06/01/2016,06/15/2016,USD
02/26/2016,Cash,$0.70,02/16/2016,03/01/2016,03/15/2016,USD
11/27/2015,Cash,$0.70,11/03/2015,12/01/2015,12/15/2015,USD
08/28/2015,Cash,$0.70,08/05/2015,09/01/2015,09/15/2015,USD
05/28/2015,Cash,$0.70,05/05/2015,06/01/2015,06/15/2015,USD
02/26/2015,Cash,$0.70,02/17/2015,03/02/2015,03/13/2015,USD
11/26/2014,Cash,$0.70,11/04/2014,12/01/2014,12/15/2014,USD
08/28/2014,Cash,$0.70,08/06/2014,09/02/2014,09/15/2014,USD
05/29/2014,Cash,$0.60,05/06/2014,06/02/2014,06/13/2014,USD
02/27/2014,Cash,$0.60,02/14/2014,03/03/2014,03/14/2014,USD
11/27/2013,Cash,$0.60,11/04/2013,12/02/2013,12/13/2013,USD
08/29/2013,Cash,$0.60,08/07/2013,09/03/2013,09/13/2013,USD
05/30/2013,Cash,$0.60,05/06/2013,06/03/2013,06/14/2013,USD
02/27/2013,Cash,$0.60,02/15/2013,03/01/2013,03/15/2013,USD
05/29/2003,Cash,$0.07,N/A,05/29/2003,N/A,USD
02/27/2003,Cash,$0.07,N/A,02/27/2003,N/A,USD
