Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/04/2025,Cash,$0.23,10/21/2025,11/04/2025,11/14/2025,USD
08/05/2025,Cash,$0.23,07/22/2025,08/05/2025,08/15/2025,USD
05/06/2025,Cash,$0.23,04/22/2025,05/06/2025,05/16/2025,USD
02/11/2025,Cash,$0.23,01/30/2025,02/11/2025,02/21/2025,USD
11/04/2024,Cash,$0.21,10/22/2024,11/04/2024,11/14/2024,USD
08/06/2024,Cash,$0.21,07/25/2024,08/06/2024,08/16/2024,USD
05/03/2024,Cash,$0.21,04/23/2024,05/06/2024,05/16/2024,USD
02/12/2024,Cash,$0.21,02/01/2024,02/13/2024,02/23/2024,USD
11/03/2023,Cash,$0.20,10/25/2023,11/06/2023,11/17/2023,USD
08/07/2023,Cash,$0.20,07/27/2023,08/08/2023,08/18/2023,USD
05/26/2023,Cash,$0.19,05/16/2023,05/30/2023,06/09/2023,USD
02/03/2023,Cash,$0.19,01/25/2023,02/06/2023,02/17/2023,USD
11/04/2022,Cash,$0.19,10/27/2022,11/07/2022,11/18/2022,USD
08/08/2022,Cash,$0.18,07/29/2022,08/09/2022,08/19/2022,USD
05/27/2022,Cash,$0.18,05/17/2022,05/31/2022,06/10/2022,USD
02/04/2022,Cash,$0.18,01/26/2022,02/07/2022,02/18/2022,USD
11/01/2021,Cash,$0.18,10/22/2021,11/02/2021,11/12/2021,USD
08/09/2021,Cash,$0.18,07/30/2021,08/10/2021,08/20/2021,USD
05/24/2021,Cash,$0.18,05/14/2021,05/25/2021,06/04/2021,USD
02/08/2021,Cash,$0.18,01/29/2021,02/09/2021,02/19/2021,USD
11/06/2020,Cash,$0.18,10/29/2020,11/09/2020,11/20/2020,USD
08/07/2020,Cash,$0.18,07/30/2020,08/10/2020,08/21/2020,USD
05/22/2020,Cash,$0.18,05/14/2020,05/26/2020,06/05/2020,USD
01/31/2020,Cash,$0.18,01/23/2020,02/03/2020,02/14/2020,USD
11/07/2019,Cash,$0.18,10/31/2019,11/11/2019,11/22/2019,USD
08/12/2019,Cash,$0.18,08/02/2019,08/13/2019,08/23/2019,USD
05/20/2019,Cash,$0.18,05/10/2019,05/21/2019,05/31/2019,USD
02/01/2019,Cash,$0.18,01/24/2019,02/04/2019,02/15/2019,USD
11/15/2018,Cash,$0.18,11/05/2018,11/16/2018,11/30/2018,USD
08/13/2018,Cash,$0.18,08/03/2018,08/14/2018,08/24/2018,USD
05/21/2018,Cash,$0.18,05/11/2018,05/22/2018,06/01/2018,USD
02/02/2018,Cash,$0.18,01/23/2018,02/05/2018,02/16/2018,USD
11/03/2017,Cash,$0.18,10/27/2017,11/06/2017,11/22/2017,USD
08/09/2017,Cash,$0.17,08/01/2017,08/11/2017,08/25/2017,USD
