Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
09/11/2025,Cash,$0.13,N/A,09/11/2025,10/09/2025,USD
06/18/2025,Cash,$0.13,06/05/2025,06/19/2025,07/17/2025,USD
03/25/2025,Cash,$0.13,03/06/2025,03/25/2025,04/17/2025,USD
12/18/2024,Cash,$0.11,12/04/2024,12/18/2024,01/15/2025,USD
09/19/2024,Cash,$0.11,09/05/2024,09/19/2024,10/17/2024,USD
06/20/2024,Cash,$0.11,06/06/2024,06/20/2024,07/18/2024,USD
03/25/2024,Cash,$0.11,03/07/2024,03/26/2024,04/18/2024,USD
12/12/2023,Cash,$0.09,11/29/2023,12/13/2023,01/10/2024,USD
09/12/2023,Cash,$0.09,08/30/2023,09/13/2023,10/11/2023,USD
06/14/2023,Cash,$0.09,06/01/2023,06/15/2023,07/13/2023,USD
03/22/2023,Cash,$0.09,03/02/2023,03/23/2023,04/13/2023,USD
12/19/2022,Cash,$0.075,12/06/2022,12/20/2022,01/13/2023,USD
09/14/2022,Cash,$0.075,09/01/2022,09/15/2022,10/13/2022,USD
06/15/2022,Cash,$0.075,06/02/2022,06/16/2022,07/14/2022,USD
03/16/2022,Cash,$0.075,03/03/2022,03/17/2022,04/14/2022,USD
