Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/28/2025,Cash,$0.37,N/A,11/28/2025,12/15/2025,USD
08/29/2025,Cash,$0.36,N/A,08/29/2025,09/15/2025,USD
05/30/2025,Cash,$0.36,N/A,05/30/2025,06/16/2025,USD
02/28/2025,Cash,$0.36,02/14/2025,02/28/2025,03/17/2025,USD
11/29/2024,Cash,$0.36,11/15/2024,11/29/2024,12/16/2024,USD
08/23/2024,Cash,$0.36,08/12/2024,08/23/2024,09/09/2024,USD
05/23/2024,Cash,$0.36,05/13/2024,05/24/2024,06/10/2024,USD
02/22/2024,Cash,$0.36,02/09/2024,02/23/2024,03/11/2024,USD
11/22/2023,Cash,$0.36,11/13/2023,11/24/2023,12/11/2023,USD
08/24/2023,Cash,$0.36,08/14/2023,08/25/2023,09/11/2023,USD
05/30/2023,Cash,$0.36,05/15/2023,05/31/2023,06/15/2023,USD
02/03/2023,Cash,$0.30,01/23/2023,02/06/2023,02/21/2023,USD
10/14/2022,Cash,$0.30,10/05/2022,10/17/2022,10/28/2022,USD
08/02/2022,Cash,$0.30,07/20/2022,08/03/2022,08/17/2022,USD
05/03/2022,Cash,$0.30,04/20/2022,05/04/2022,05/18/2022,USD
02/01/2022,Cash,$0.30,01/19/2022,02/02/2022,02/16/2022,USD
10/12/2021,Cash,$0.30,09/29/2021,10/13/2021,10/27/2021,USD
08/10/2021,Cash,$0.28,07/28/2021,08/11/2021,08/25/2021,USD
05/11/2021,Cash,$0.28,04/28/2021,05/12/2021,05/26/2021,USD
02/09/2021,Cash,$0.28,01/27/2021,02/10/2021,02/24/2021,USD
11/09/2020,Cash,$0.28,10/28/2020,11/11/2020,11/25/2020,USD
08/04/2020,Cash,$0.28,07/22/2020,08/05/2020,08/19/2020,USD
05/13/2020,Cash,$0.28,04/22/2020,05/14/2020,05/28/2020,USD
02/04/2020,Cash,$0.50,01/22/2020,02/05/2020,02/19/2020,USD
11/05/2019,Cash,$0.28,10/23/2019,11/06/2019,11/20/2019,USD
08/06/2019,Cash,$0.28,07/24/2019,08/07/2019,08/21/2019,USD
05/07/2019,Cash,$0.42,04/24/2019,05/08/2019,05/22/2019,USD
02/05/2019,Cash,$0.42,01/23/2019,02/06/2019,02/20/2019,USD
11/06/2018,Cash,$0.40,10/24/2018,11/07/2018,11/21/2018,USD
08/07/2018,Cash,$0.26,07/25/2018,08/08/2018,08/22/2018,USD
05/08/2018,Cash,$0.26,04/25/2018,05/09/2018,05/23/2018,USD
02/06/2018,Cash,$0.22,01/24/2018,02/07/2018,02/21/2018,USD
10/30/2017,Cash,$0.22,10/19/2017,10/31/2017,11/14/2017,USD
08/07/2017,Cash,$0.22,07/26/2017,08/09/2017,08/23/2017,USD
05/08/2017,Cash,$0.22,04/26/2017,05/10/2017,05/24/2017,USD
02/06/2017,Cash,$0.22,01/25/2017,02/08/2017,02/22/2017,USD
11/07/2016,Cash,$0.39,10/26/2016,11/09/2016,11/23/2016,USD
08/08/2016,Cash,$0.39,07/28/2016,08/10/2016,08/24/2016,USD
05/09/2016,Cash,$0.37,04/27/2016,05/11/2016,05/25/2016,USD
02/08/2016,Cash,$0.38,01/27/2016,02/10/2016,02/24/2016,USD
11/06/2015,Cash,$0.36,10/28/2015,11/11/2015,11/25/2015,USD
08/03/2015,Cash,$0.34,07/22/2015,08/05/2015,08/19/2015,USD
05/04/2015,Cash,$0.34,04/22/2015,05/06/2015,05/20/2015,USD
02/09/2015,Cash,$0.30,01/28/2015,02/11/2015,02/25/2015,USD
10/29/2014,Cash,$0.30,10/21/2014,10/31/2014,11/19/2014,USD
08/04/2014,Cash,$0.28,07/23/2014,08/06/2014,08/20/2014,USD
05/05/2014,Cash,$0.24,04/23/2014,05/07/2014,05/21/2014,USD
02/03/2014,Cash,$0.12,01/22/2014,02/05/2014,02/19/2014,USD
11/04/2013,Cash,$0.11,10/23/2013,11/06/2013,11/20/2013,USD
08/05/2013,Cash,$0.10,07/24/2013,08/07/2013,08/21/2013,USD
05/06/2013,Cash,$0.10,04/24/2013,05/08/2013,05/22/2013,USD
02/04/2013,Cash,$0.10,01/24/2013,02/06/2013,02/20/2013,USD
05/05/2003,Cash,$0.05,N/A,05/05/2003,N/A,USD
