Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/15/2025,Cash,$0.15,12/04/2025,12/15/2025,12/31/2025,USD
09/15/2025,Cash,$0.15,07/23/2025,09/15/2025,09/30/2025,USD
06/13/2025,Cash,$0.14,05/14/2025,06/13/2025,06/30/2025,USD
03/17/2025,Cash,$0.14,03/06/2025,03/17/2025,03/31/2025,USD
12/16/2024,Cash,$0.14,12/05/2024,12/16/2024,12/31/2024,USD
09/13/2024,Cash,$0.14,08/19/2024,09/13/2024,09/30/2024,USD
06/14/2024,Cash,$0.14,05/21/2024,06/14/2024,06/28/2024,USD
03/14/2024,Cash,$0.13,02/02/2024,03/15/2024,03/29/2024,USD
12/14/2023,Cash,$0.13,12/01/2023,12/15/2023,12/29/2023,USD
09/14/2023,Cash,$0.13,09/05/2023,09/15/2023,09/29/2023,USD
06/14/2023,Cash,$0.13,05/04/2023,06/15/2023,06/30/2023,USD
03/14/2023,Cash,$0.13,12/07/2022,03/15/2023,03/30/2023,USD
