Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/26/2025,Cash,$0.02,11/05/2025,11/26/2025,12/10/2025,USD
08/20/2025,Cash,$0.02,07/30/2025,08/20/2025,09/03/2025,USD
05/27/2025,Cash,$0.02,05/06/2025,05/27/2025,06/10/2025,USD
03/06/2025,Cash,$0.02,02/13/2025,03/06/2025,03/20/2025,USD
11/21/2024,Cash,$0.02,10/30/2024,11/21/2024,12/04/2024,USD
08/19/2024,Cash,$0.02,07/29/2024,08/19/2024,09/03/2024,USD
05/20/2024,Cash,$0.02,04/29/2024,05/21/2024,06/04/2024,USD
03/04/2024,Cash,$0.01,02/13/2024,03/05/2024,03/19/2024,USD
11/16/2023,Cash,$0.01,10/27/2023,11/17/2023,12/01/2023,USD
08/21/2023,Cash,$0.01,08/01/2023,08/22/2023,09/05/2023,USD
05/16/2023,Cash,$0.01,05/02/2023,05/17/2023,05/31/2023,USD
03/16/2023,Cash,$0.01,02/24/2023,03/17/2023,03/31/2023,USD
11/21/2022,Cash,$0.01,11/01/2022,11/22/2022,12/06/2022,USD
08/22/2022,Cash,$0.01,08/02/2022,08/23/2022,09/06/2022,USD
05/18/2022,Cash,$0.01,04/28/2022,05/19/2022,06/02/2022,USD
03/07/2022,Cash,$0.01,02/15/2022,03/08/2022,03/22/2022,USD
11/22/2021,Cash,$0.01,11/03/2021,11/23/2021,12/07/2021,USD
08/23/2021,Cash,$0.01,08/03/2021,08/24/2021,09/07/2021,USD
05/18/2021,Cash,$0.01,04/28/2021,05/19/2021,06/02/2021,USD
03/15/2021,Cash,$0.01,02/23/2021,03/16/2021,03/30/2021,USD
11/16/2020,Cash,$0.01,10/27/2020,11/17/2020,12/01/2020,USD
08/18/2020,Cash,$0.01,07/29/2020,08/19/2020,09/02/2020,USD
05/21/2020,Cash,$0.01,05/04/2020,05/22/2020,06/08/2020,USD
02/25/2020,Cash,$0.14,02/05/2020,02/26/2020,03/11/2020,USD
11/12/2019,Cash,$0.14,10/22/2019,11/13/2019,11/26/2019,USD
08/13/2019,Cash,$0.14,07/24/2019,08/14/2019,08/28/2019,USD
05/23/2019,Cash,$0.14,05/06/2019,05/24/2019,06/10/2019,USD
03/05/2019,Cash,$0.14,02/13/2019,03/06/2019,03/20/2019,USD
11/06/2018,Cash,$0.18,10/24/2018,11/07/2018,11/28/2018,USD
08/17/2018,Cash,$0.18,08/01/2018,08/20/2018,09/05/2018,USD
05/18/2018,Cash,$0.18,05/01/2018,05/21/2018,06/05/2018,USD
02/26/2018,Cash,$0.18,02/06/2018,02/27/2018,03/13/2018,USD
11/13/2017,Cash,$0.18,10/24/2017,11/14/2017,11/29/2017,USD
08/10/2017,Cash,$0.18,07/25/2017,08/14/2017,08/28/2017,USD
05/17/2017,Cash,$0.18,05/02/2017,05/19/2017,06/05/2017,USD
02/24/2017,Cash,$0.16,02/07/2017,02/28/2017,03/14/2017,USD
11/21/2016,Cash,$0.16,10/25/2016,11/23/2016,12/08/2016,USD
08/16/2016,Cash,$0.16,07/26/2016,08/18/2016,09/01/2016,USD
05/12/2016,Cash,$0.16,04/26/2016,05/16/2016,06/01/2016,USD
02/29/2016,Cash,$0.14,02/09/2016,03/02/2016,03/16/2016,USD
11/18/2015,Cash,$0.14,10/27/2015,11/20/2015,12/04/2015,USD
08/19/2015,Cash,$0.14,07/27/2015,08/21/2015,09/04/2015,USD
05/13/2015,Cash,$0.14,04/28/2015,05/15/2015,05/29/2015,USD
02/26/2015,Cash,$0.12,02/10/2015,03/02/2015,03/16/2015,USD
11/20/2014,Cash,$0.12,10/29/2014,11/24/2014,12/09/2014,USD
08/20/2014,Cash,$0.12,07/30/2014,08/22/2014,09/05/2014,USD
05/14/2014,Cash,$0.12,04/30/2014,05/16/2014,06/02/2014,USD
02/25/2014,Cash,$0.12,02/11/2014,02/27/2014,03/13/2014,USD
11/14/2013,Cash,$0.12,10/29/2013,11/18/2013,12/02/2013,USD
08/21/2013,Cash,$0.12,07/30/2013,08/23/2013,09/06/2013,USD
