Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/31/2025,Cash,$0.28125,10/17/2025,01/01/2026,01/15/2026,USD
10/01/2025,Cash,$0.28125,07/18/2025,10/01/2025,10/15/2025,USD
07/01/2025,Cash,$0.28125,04/17/2025,07/01/2025,07/15/2025,USD
04/01/2025,Cash,$0.28125,01/17/2025,04/01/2025,04/15/2025,USD
12/31/2024,Cash,$0.28125,10/17/2024,01/01/2025,01/15/2025,USD
10/01/2024,Cash,$0.28125,07/19/2024,10/01/2024,10/15/2024,USD
07/01/2024,Cash,$0.28125,04/19/2024,07/01/2024,07/15/2024,USD
03/28/2024,Cash,$0.28125,01/19/2024,04/01/2024,04/15/2024,USD
12/28/2023,Cash,$0.28125,10/18/2023,01/01/2024,01/16/2024,USD
09/28/2023,Cash,$0.28125,07/19/2023,10/01/2023,10/16/2023,USD
06/29/2023,Cash,$0.28125,04/19/2023,07/01/2023,07/17/2023,USD
03/30/2023,Cash,$0.28125,01/20/2023,04/01/2023,04/17/2023,USD
12/29/2022,Cash,$0.28125,10/21/2022,01/01/2023,01/17/2023,USD
09/29/2022,Cash,$0.28125,07/20/2022,10/01/2022,10/17/2022,USD
06/30/2022,Cash,$0.28125,04/20/2022,07/01/2022,07/15/2022,USD
03/31/2022,Cash,$0.28125,01/19/2022,04/01/2022,04/15/2022,USD
12/30/2021,Cash,$0.28125,10/20/2021,01/01/2022,01/18/2022,USD
09/30/2021,Cash,$0.28125,07/21/2021,10/01/2021,10/15/2021,USD
06/30/2021,Cash,$0.4875,04/21/2021,07/01/2021,07/15/2021,USD
