Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/28/2025,Cash,$0.07,11/10/2025,11/28/2025,12/15/2025,USD
08/29/2025,Cash,$0.07,08/11/2025,08/29/2025,09/15/2025,USD
05/30/2025,Cash,$0.07,05/07/2025,05/30/2025,06/13/2025,USD
02/28/2025,Cash,$0.07,02/13/2025,02/28/2025,03/14/2025,USD
11/29/2024,Cash,$0.07,11/11/2024,11/29/2024,12/13/2024,USD
08/30/2024,Cash,$0.07,08/12/2024,08/30/2024,09/13/2024,USD
05/31/2024,Cash,$0.07,05/08/2024,05/31/2024,06/14/2024,USD
02/28/2024,Cash,$0.07,02/15/2024,02/29/2024,03/15/2024,USD
11/29/2023,Cash,$0.07,11/06/2023,11/30/2023,12/15/2023,USD
08/30/2023,Cash,$0.07,08/08/2023,08/31/2023,09/15/2023,USD
05/30/2023,Cash,$0.07,05/15/2023,05/31/2023,06/15/2023,USD
02/27/2023,Cash,$0.23,02/02/2023,02/28/2023,03/15/2023,USD
11/29/2022,Cash,$0.23,11/14/2022,11/30/2022,12/15/2022,USD
08/30/2022,Cash,$0.23,08/10/2022,08/31/2022,09/15/2022,USD
05/27/2022,Cash,$0.23,05/05/2022,05/31/2022,06/15/2022,USD
02/25/2022,Cash,$0.23,02/03/2022,02/28/2022,03/15/2022,USD
11/29/2021,Cash,$0.23,11/11/2021,11/30/2021,12/15/2021,USD
08/30/2021,Cash,$0.23,08/11/2021,08/31/2021,09/15/2021,USD
05/27/2021,Cash,$0.23,05/04/2021,05/31/2021,06/15/2021,USD
02/25/2021,Cash,$0.23,02/10/2021,02/26/2021,03/15/2021,USD
11/27/2020,Cash,$0.23,11/05/2020,11/30/2020,12/15/2020,USD
08/28/2020,Cash,$0.23,08/06/2020,08/31/2020,09/15/2020,USD
05/28/2020,Cash,$0.23,05/11/2020,05/29/2020,06/15/2020,USD
02/27/2020,Cash,$0.23,02/05/2020,02/28/2020,03/13/2020,USD
