Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/08/2025,Cash,$0.21,11/26/2025,12/08/2025,12/15/2025,USD
11/07/2023,Cash,$0.10,10/26/2023,11/08/2023,11/22/2023,USD
08/08/2023,Cash,$0.10,07/27/2023,08/09/2023,08/23/2023,USD
05/09/2023,Cash,$0.10,04/24/2023,05/10/2023,05/24/2023,USD
02/07/2023,Cash,$0.35,01/26/2023,02/08/2023,02/22/2023,USD
11/07/2022,Cash,$0.35,10/27/2022,11/08/2022,11/22/2022,USD
08/08/2022,Cash,$0.35,07/28/2022,08/09/2022,08/23/2022,USD
05/09/2022,Cash,$0.35,04/28/2022,05/10/2022,05/24/2022,USD
02/08/2022,Cash,$0.35,01/27/2022,02/09/2022,02/23/2022,USD
11/08/2021,Cash,$0.25,10/28/2021,11/09/2021,11/23/2021,USD
08/09/2021,Cash,$0.25,07/29/2021,08/10/2021,08/24/2021,USD
05/10/2021,Cash,$0.25,04/29/2021,05/11/2021,05/26/2021,USD
02/08/2021,Cash,$0.25,01/28/2021,02/09/2021,02/24/2021,USD
11/05/2020,Cash,$0.15,10/22/2020,11/06/2020,11/23/2020,USD
08/06/2020,Cash,$0.15,07/23/2020,08/07/2020,08/24/2020,USD
05/01/2020,Cash,$0.15,04/23/2020,05/04/2020,05/20/2020,USD
02/04/2020,Cash,$0.15,01/23/2020,02/05/2020,02/21/2020,USD
01/30/2014,Cash,$0.11,01/23/2014,02/03/2014,02/24/2014,USD
10/31/2013,Cash,$0.11,10/24/2013,11/04/2013,11/25/2013,USD
08/01/2013,Cash,$0.11,07/25/2013,08/05/2013,08/15/2013,USD
