Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/12/2025,Cash,$0.38,11/20/2025,12/12/2025,01/02/2026,USD
09/12/2025,Cash,$0.37,08/25/2025,09/12/2025,10/01/2025,USD
06/13/2025,Cash,$0.37,05/14/2025,06/13/2025,07/01/2025,USD
03/14/2025,Cash,$0.37,02/24/2025,03/14/2025,04/01/2025,USD
12/13/2024,Cash,$0.37,11/08/2024,12/13/2024,01/02/2025,USD
09/13/2024,Cash,$0.37,08/26/2024,09/13/2024,10/01/2024,USD
06/14/2024,Cash,$0.37,05/15/2024,06/14/2024,07/01/2024,USD
03/07/2024,Cash,$0.37,02/26/2024,03/08/2024,04/01/2024,USD
12/07/2023,Cash,$0.37,11/10/2023,12/08/2023,01/02/2024,USD
09/07/2023,Cash,$0.36,08/28/2023,09/08/2023,10/02/2023,USD
06/08/2023,Cash,$0.36,05/10/2023,06/09/2023,07/03/2023,USD
03/09/2023,Cash,$0.36,02/27/2023,03/10/2023,04/03/2023,USD
12/08/2022,Cash,$0.36,11/18/2022,12/09/2022,01/03/2023,USD
09/08/2022,Cash,$0.36,08/29/2022,09/09/2022,10/03/2022,USD
06/09/2022,Cash,$0.36,05/12/2022,06/10/2022,07/01/2022,USD
03/10/2022,Cash,$0.36,02/28/2022,03/11/2022,04/01/2022,USD
12/01/2021,Cash,$0.36,11/19/2021,12/02/2021,01/03/2022,USD
09/09/2021,Cash,$0.35,08/30/2021,09/10/2021,10/01/2021,USD
06/10/2021,Cash,$0.35,05/12/2021,06/11/2021,07/01/2021,USD
03/11/2021,Cash,$0.35,02/22/2021,03/12/2021,04/01/2021,USD
12/10/2020,Cash,$0.35,11/20/2020,12/11/2020,01/04/2021,USD
09/10/2020,Cash,$0.35,08/31/2020,09/11/2020,10/01/2020,USD
06/11/2020,Cash,$0.35,05/12/2020,06/12/2020,07/01/2020,USD
03/12/2020,Cash,$0.35,02/24/2020,03/13/2020,04/01/2020,USD
12/12/2019,Cash,$0.35,11/15/2019,12/13/2019,01/02/2020,USD
09/12/2019,Cash,$0.34,08/26/2019,09/13/2019,10/01/2019,USD
06/13/2019,Cash,$0.34,05/15/2019,06/14/2019,07/01/2019,USD
03/07/2019,Cash,$0.34,02/25/2019,03/08/2019,04/01/2019,USD
12/13/2018,Cash,$0.34,11/16/2018,12/14/2018,01/02/2019,USD
09/13/2018,Cash,$0.34,08/27/2018,09/14/2018,10/01/2018,USD
06/07/2018,Cash,$0.34,05/30/2018,06/08/2018,07/02/2018,USD
03/08/2018,Cash,$0.34,02/26/2018,03/09/2018,04/02/2018,USD
12/07/2017,Cash,$0.34,11/10/2017,12/08/2017,01/02/2018,USD
09/07/2017,Cash,$0.33,08/28/2017,09/08/2017,10/02/2017,USD
06/07/2017,Cash,$0.33,05/26/2017,06/09/2017,07/03/2017,USD
03/08/2017,Cash,$0.33,02/27/2017,03/10/2017,04/03/2017,USD
12/07/2016,Cash,$0.33,11/04/2016,12/09/2016,01/03/2017,USD
09/07/2016,Cash,$0.33,08/29/2016,09/09/2016,10/03/2016,USD
06/08/2016,Cash,$0.33,05/18/2016,06/10/2016,07/01/2016,USD
