Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/04/2025,Cash,$0.40,10/23/2025,11/04/2025,11/14/2025,USD
08/05/2025,Cash,$0.38,07/24/2025,08/05/2025,08/15/2025,USD
05/05/2025,Cash,$0.38,04/24/2025,05/05/2025,05/15/2025,USD
02/04/2025,Cash,$0.36,01/23/2025,02/04/2025,02/14/2025,USD
11/05/2024,Cash,$0.36,10/24/2024,11/05/2024,11/15/2024,USD
08/05/2024,Cash,$0.36,07/25/2024,08/05/2024,08/15/2024,USD
05/03/2024,Cash,$0.34,04/25/2024,05/06/2024,05/15/2024,USD
02/02/2024,Cash,$0.34,01/18/2024,02/05/2024,02/15/2024,USD
11/03/2023,Cash,$0.34,10/19/2023,11/06/2023,11/15/2023,USD
07/31/2023,Cash,$0.32,07/20/2023,08/01/2023,08/11/2023,USD
05/01/2023,Cash,$0.32,04/19/2023,05/02/2023,05/12/2023,USD
02/03/2023,Cash,$0.32,01/19/2023,02/06/2023,02/16/2023,USD
10/31/2022,Cash,$0.32,10/20/2022,11/01/2022,11/10/2022,USD
08/01/2022,Cash,$0.32,07/21/2022,08/02/2022,08/12/2022,USD
05/02/2022,Cash,$0.31,04/21/2022,05/03/2022,05/13/2022,USD
02/07/2022,Cash,$0.31,01/20/2022,02/08/2022,02/16/2022,USD
11/01/2021,Cash,$0.31,10/21/2021,11/02/2021,11/12/2021,USD
08/02/2021,Cash,$0.31,07/22/2021,08/03/2021,08/13/2021,USD
05/03/2021,Cash,$0.30,04/22/2021,05/04/2021,05/14/2021,USD
02/01/2021,Cash,$0.29,01/21/2021,02/02/2021,02/12/2021,USD
11/02/2020,Cash,$0.28,10/22/2020,11/03/2020,11/13/2020,USD
08/03/2020,Cash,$0.28,07/23/2020,08/04/2020,08/14/2020,USD
05/04/2020,Cash,$0.28,04/23/2020,05/05/2020,05/15/2020,USD
02/03/2020,Cash,$0.29,01/23/2020,02/04/2020,02/14/2020,USD
11/04/2019,Cash,$0.29,10/17/2019,11/05/2019,11/15/2019,USD
08/02/2019,Cash,$0.27,07/18/2019,08/05/2019,08/15/2019,USD
05/03/2019,Cash,$0.27,04/18/2019,05/06/2019,05/15/2019,USD
02/01/2019,Cash,$0.27,01/24/2019,02/04/2019,02/14/2019,USD
11/02/2018,Cash,$0.25,10/18/2018,11/05/2018,11/15/2018,USD
08/03/2018,Cash,$0.25,07/19/2018,08/06/2018,08/15/2018,USD
05/04/2018,Cash,$0.24,04/19/2018,05/07/2018,05/15/2018,USD
02/02/2018,Cash,$0.22,01/18/2018,02/05/2018,02/15/2018,USD
11/03/2017,Cash,$0.20,10/19/2017,11/06/2017,11/15/2017,USD
08/03/2017,Cash,$0.19,07/20/2017,08/07/2017,08/15/2017,USD
04/28/2017,Cash,$0.19,04/20/2017,05/02/2017,05/12/2017,USD
02/02/2017,Cash,$0.18,01/19/2017,02/06/2017,02/15/2017,USD
10/28/2016,Cash,$0.18,10/20/2016,11/01/2016,11/11/2016,USD
07/29/2016,Cash,$0.18,07/21/2016,08/02/2016,08/12/2016,USD
04/29/2016,Cash,$0.18,04/21/2016,05/03/2016,05/13/2016,USD
01/28/2016,Cash,$0.18,01/21/2016,02/01/2016,02/12/2016,USD
10/30/2015,Cash,$0.18,10/22/2015,11/03/2015,11/13/2015,USD
07/31/2015,Cash,$0.18,07/22/2015,08/04/2015,08/14/2015,USD
05/01/2015,Cash,$0.18,04/23/2015,05/05/2015,05/15/2015,USD
01/30/2015,Cash,$0.18,01/21/2015,02/03/2015,02/13/2015,USD
11/03/2014,Cash,$0.18,10/23/2014,11/05/2014,11/14/2014,USD
