Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/15/2025,Cash,$0.151,11/18/2025,12/15/2025,12/30/2025,USD
10/06/2025,Cash,$0.296,08/13/2025,10/06/2025,10/22/2025,USD
04/22/2025,Cash,$0.327,03/11/2025,04/22/2025,05/07/2025,USD
12/23/2024,Cash,$0.236,11/18/2024,12/23/2024,01/08/2025,USD
06/27/2024,Cash,$0.204,05/16/2024,06/27/2024,07/11/2024,USD
08/29/2023,Cash,$0.327,08/14/2023,08/30/2023,09/13/2023,USD
04/06/2023,Cash,$0.30,03/09/2023,04/10/2023,04/20/2023,USD
08/29/2022,Cash,$0.29,08/11/2022,08/30/2022,09/13/2022,USD
03/23/2022,Cash,$0.216,03/02/2022,03/24/2022,04/07/2022,USD
08/27/2021,Cash,$0.234,08/12/2021,08/30/2021,09/14/2021,USD
03/24/2021,Cash,$0.21,03/08/2021,03/25/2021,04/07/2021,USD
08/26/2020,Cash,$0.175,08/13/2020,08/27/2020,09/10/2020,USD
06/08/2020,Cash,$0.08,05/26/2020,06/09/2020,06/25/2020,USD
08/26/2019,Cash,$0.156,08/13/2019,08/27/2019,09/12/2019,USD
03/13/2019,Cash,$0.15,03/04/2019,03/14/2019,03/27/2019,USD
08/21/2018,Cash,$0.155,08/08/2018,08/22/2018,09/05/2018,USD
03/12/2018,Cash,$0.13,02/28/2018,03/13/2018,03/26/2018,USD
08/25/2017,Cash,$0.13,08/13/2017,08/29/2017,09/13/2017,USD
03/16/2017,Cash,$0.085,02/22/2017,03/20/2017,04/05/2017,USD
09/06/2016,Cash,$0.085,08/14/2016,09/08/2016,09/22/2016,USD
02/29/2016,Cash,$0.09,02/21/2016,03/02/2016,03/17/2016,USD
08/21/2015,Cash,$0.095,08/12/2015,08/25/2015,09/10/2015,USD
02/19/2015,Cash,$0.081,02/05/2015,02/23/2015,03/11/2015,USD
08/15/2014,Cash,$0.095,08/12/2014,08/19/2014,09/04/2014,USD
02/25/2014,Cash,$0.12,02/20/2014,02/27/2014,03/14/2014,USD
08/19/2013,Cash,$0.09,08/12/2013,08/21/2013,09/03/2013,USD
02/21/2013,Cash,$0.12,02/14/2013,02/25/2013,03/14/2013,USD
02/11/2003,Cash,$0.30,N/A,02/11/2003,N/A,USD
