Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/02/2025,Cash,$0.2825,11/20/2025,12/02/2025,12/16/2025,USD
09/10/2025,Cash,$0.2825,08/28/2025,09/10/2025,09/24/2025,USD
06/10/2025,Cash,$0.2825,05/29/2025,06/10/2025,06/24/2025,USD
03/06/2025,Cash,$0.2825,02/20/2025,03/06/2025,03/20/2025,USD
12/03/2024,Cash,$0.2825,11/21/2024,12/03/2024,12/17/2024,USD
09/10/2024,Cash,$0.2825,08/29/2024,09/10/2024,09/24/2024,USD
06/11/2024,Cash,$0.2825,05/30/2024,06/11/2024,06/25/2024,USD
03/06/2024,Cash,$0.2825,02/22/2024,03/07/2024,03/21/2024,USD
11/28/2023,Cash,$0.2825,11/15/2023,11/29/2023,12/13/2023,USD
09/11/2023,Cash,$0.2825,08/31/2023,09/12/2023,09/26/2023,USD
05/26/2023,Cash,$0.2825,05/18/2023,05/30/2023,06/13/2023,USD
03/06/2023,Cash,$0.2825,02/23/2023,03/07/2023,03/21/2023,USD
11/28/2022,Cash,$0.2825,N/A,11/29/2022,12/13/2022,USD
09/02/2022,Cash,$0.2825,08/25/2022,09/06/2022,09/20/2022,USD
06/06/2022,Cash,$0.2825,05/26/2022,06/07/2022,06/21/2022,USD
03/07/2022,Cash,$0.2825,02/24/2022,03/08/2022,03/22/2022,USD
11/29/2021,Cash,$0.2825,11/18/2021,11/30/2021,12/14/2021,USD
09/03/2021,Cash,$0.2825,08/26/2021,09/07/2021,09/21/2021,USD
06/07/2021,Cash,$0.28,05/27/2021,06/08/2021,06/22/2021,USD
03/08/2021,Cash,$0.28,02/25/2021,03/09/2021,03/23/2021,USD
11/30/2020,Cash,$0.28,11/19/2020,12/01/2020,12/15/2020,USD
09/08/2020,Cash,$0.28,08/27/2020,09/09/2020,09/23/2020,USD
06/08/2020,Cash,$0.28,05/28/2020,06/09/2020,06/23/2020,USD
03/09/2020,Cash,$0.28,02/27/2020,03/10/2020,03/24/2020,USD
12/02/2019,Cash,$0.27,11/21/2019,12/03/2019,12/17/2019,USD
08/30/2019,Cash,$0.27,08/22/2019,09/03/2019,09/17/2019,USD
06/10/2019,Cash,$0.25,05/30/2019,06/11/2019,06/25/2019,USD
03/04/2019,Cash,$0.25,02/21/2019,03/05/2019,03/19/2019,USD
11/27/2018,Cash,$0.25,11/14/2018,11/28/2018,12/12/2018,USD
09/07/2018,Cash,$0.25,08/30/2018,09/10/2018,09/24/2018,USD
06/08/2018,Cash,$0.17,05/31/2018,06/11/2018,06/25/2018,USD
03/02/2018,Cash,$0.17,02/22/2018,03/05/2018,03/19/2018,USD
11/27/2017,Cash,$0.17,11/15/2017,11/28/2017,12/12/2017,USD
09/08/2017,Cash,$0.17,08/31/2017,09/11/2017,09/25/2017,USD
06/07/2017,Cash,$0.125,05/25/2017,06/09/2017,06/23/2017,USD
03/02/2017,Cash,$0.125,02/23/2017,03/06/2017,03/20/2017,USD
11/25/2016,Cash,$0.125,11/17/2016,11/29/2016,12/12/2016,USD
09/01/2016,Cash,$0.125,08/25/2016,09/06/2016,09/19/2016,USD
06/08/2016,Cash,$0.10,05/26/2016,06/10/2016,06/24/2016,USD
03/03/2016,Cash,$0.10,02/25/2016,03/07/2016,03/21/2016,USD
11/25/2015,Cash,$0.10,11/19/2015,11/30/2015,12/14/2015,USD
09/03/2015,Cash,$0.10,08/27/2015,09/08/2015,09/22/2015,USD
06/10/2015,Cash,$0.07,05/28/2015,06/12/2015,06/26/2015,USD
03/05/2015,Cash,$0.07,02/26/2015,03/09/2015,03/23/2015,USD
12/03/2014,Cash,$0.07,11/20/2014,12/05/2014,12/19/2014,USD
09/10/2014,Cash,$0.07,08/28/2014,09/12/2014,09/26/2014,USD
