Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/01/2025,Cash,$0.51563,10/27/2025,12/01/2025,12/15/2025,USD
08/08/2025,Cash,$0.51563,07/29/2025,08/08/2025,08/15/2025,USD
05/12/2025,Cash,$0.51563,04/30/2025,05/12/2025,05/19/2025,USD
03/10/2025,Cash,$0.51563,02/26/2025,03/10/2025,03/17/2025,USD
12/02/2024,Cash,$0.51563,10/30/2024,12/02/2024,12/16/2024,USD
09/06/2024,Cash,$0.51563,07/23/2024,09/06/2024,09/16/2024,USD
06/03/2024,Cash,$0.51563,04/25/2024,06/03/2024,06/14/2024,USD
03/04/2024,Cash,$0.51563,02/22/2024,03/05/2024,03/15/2024,USD
11/30/2023,Cash,$0.51563,10/25/2023,12/01/2023,12/15/2023,USD
08/31/2023,Cash,$0.51563,N/A,09/01/2023,09/15/2023,USD
05/31/2023,Cash,$0.51563,N/A,06/01/2023,06/15/2023,USD
03/06/2023,Cash,$0.51563,N/A,03/07/2023,03/15/2023,USD
11/30/2022,Cash,$0.51563,N/A,12/01/2022,12/15/2022,USD
08/31/2022,Cash,$0.51563,N/A,09/01/2022,09/15/2022,USD
05/31/2022,Cash,$0.51563,04/28/2022,06/01/2022,06/15/2022,USD
03/04/2022,Cash,$0.51563,02/24/2022,03/07/2022,03/15/2022,USD
11/30/2021,Cash,$0.51563,10/28/2021,12/01/2021,12/15/2021,USD
08/31/2021,Cash,$0.51563,07/28/2021,09/01/2021,09/15/2021,USD
05/28/2021,Cash,$0.45833,04/29/2021,06/01/2021,06/15/2021,USD
