Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/19/2025,Cash,$4.69,10/29/2025,11/19/2025,12/17/2025,USD
08/20/2025,Cash,$4.69,07/30/2025,08/20/2025,09/17/2025,USD
05/21/2025,Cash,$4.69,04/30/2025,05/21/2025,06/18/2025,USD
02/26/2025,Cash,$4.69,02/12/2025,02/26/2025,03/19/2025,USD
11/13/2024,Cash,$4.26,10/30/2024,11/13/2024,12/11/2024,USD
08/21/2024,Cash,$4.26,08/07/2024,08/21/2024,09/18/2024,USD
05/21/2024,Cash,$4.26,05/08/2024,05/22/2024,06/19/2024,USD
02/27/2024,Cash,$4.26,02/14/2024,02/28/2024,03/20/2024,USD
11/14/2023,Cash,$4.26,10/25/2023,11/15/2023,12/13/2023,USD
08/22/2023,Cash,$3.41,08/02/2023,08/23/2023,09/20/2023,USD
05/23/2023,Cash,$3.41,05/03/2023,05/24/2023,06/21/2023,USD
03/06/2023,Cash,$3.41,02/15/2023,03/07/2023,03/22/2023,USD
11/15/2022,Cash,$3.10,11/02/2022,11/16/2022,12/14/2022,USD
08/16/2022,Cash,$3.10,07/27/2022,08/17/2022,09/21/2022,USD
05/17/2022,Cash,$3.10,04/27/2022,05/18/2022,06/15/2022,USD
03/04/2022,Cash,$3.10,02/16/2022,03/07/2022,03/23/2022,USD
11/16/2021,Cash,$2.87,11/03/2021,11/17/2021,12/15/2021,USD
08/17/2021,Cash,$2.87,07/28/2021,08/18/2021,09/22/2021,USD
05/18/2021,Cash,$2.87,04/28/2021,05/19/2021,06/16/2021,USD
02/23/2021,Cash,$2.87,02/10/2021,02/24/2021,03/17/2021,USD
11/17/2020,Cash,$2.66,10/28/2020,11/18/2020,12/09/2020,USD
08/18/2020,Cash,$2.66,07/29/2020,08/19/2020,09/23/2020,USD
05/19/2020,Cash,$2.66,05/06/2020,05/20/2020,06/17/2020,USD
02/25/2020,Cash,$2.66,02/12/2020,02/26/2020,03/18/2020,USD
11/19/2019,Cash,$2.46,10/30/2019,11/20/2019,12/11/2019,USD
08/20/2019,Cash,$2.46,07/31/2019,08/21/2019,09/18/2019,USD
05/21/2019,Cash,$2.46,05/01/2019,05/22/2019,06/19/2019,USD
02/26/2019,Cash,$2.46,02/13/2019,02/27/2019,03/20/2019,USD
11/13/2018,Cash,$2.28,11/01/2018,11/14/2018,12/12/2018,USD
08/21/2018,Cash,$2.28,08/08/2018,08/22/2018,09/19/2018,USD
05/22/2018,Cash,$2.28,05/02/2018,05/23/2018,06/20/2018,USD
02/23/2018,Cash,$2.28,02/14/2018,02/26/2018,03/21/2018,USD
11/14/2017,Cash,$2.00,11/01/2017,11/15/2017,12/13/2017,USD
08/21/2017,Cash,$2.00,08/02/2017,08/23/2017,09/20/2017,USD
05/22/2017,Cash,$2.00,04/26/2017,05/24/2017,06/21/2017,USD
02/23/2017,Cash,$2.00,02/15/2017,02/27/2017,03/22/2017,USD
11/14/2016,Cash,$1.75,11/02/2016,11/16/2016,12/14/2016,USD
08/22/2016,Cash,$1.75,08/03/2016,08/24/2016,09/14/2016,USD
05/23/2016,Cash,$1.75,05/04/2016,05/25/2016,06/15/2016,USD
03/07/2016,Cash,$1.75,02/18/2016,03/09/2016,03/23/2016,USD
12/07/2015,Cash,$1.69,10/28/2015,12/09/2015,12/16/2015,USD
10/06/2015,Cash,$10.95,09/28/2015,10/08/2015,11/10/2015,USD
08/24/2015,Cash,$1.69,07/29/2015,08/26/2015,09/16/2015,USD
05/22/2015,Cash,$1.69,05/07/2015,05/27/2015,06/17/2015,USD
03/09/2015,Cash,$1.69,02/19/2015,03/11/2015,03/25/2015,USD
10/23/2014,Cash,$7.57,10/16/2014,10/27/2014,11/25/2014,USD
