Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/20/2025,Cash,$0.62,11/06/2025,11/20/2025,12/03/2025,USD
08/22/2025,Cash,$0.40,08/14/2025,08/22/2025,09/03/2025,USD
05/22/2025,Cash,$0.40,05/08/2025,05/22/2025,06/04/2025,USD
03/20/2025,Cash,$0.60,03/06/2025,03/20/2025,04/02/2025,USD
11/21/2024,Cash,$1.20,11/07/2024,11/21/2024,12/04/2024,USD
08/29/2024,Cash,$1.80,08/15/2024,08/29/2024,09/11/2024,USD
05/21/2024,Cash,$1.50,05/08/2024,05/22/2024,06/04/2024,USD
04/15/2024,Cash,$1.36,03/07/2024,04/16/2024,04/24/2024,USD
11/21/2023,Cash,$1.46,11/09/2023,11/22/2023,12/05/2023,USD
08/28/2023,Cash,$1.50,08/17/2023,08/29/2023,09/12/2023,USD
05/22/2023,Cash,$1.46,05/11/2023,05/23/2023,06/06/2023,USD
03/24/2023,Cash,$2.59,03/16/2023,03/27/2023,04/05/2023,USD
11/22/2022,Cash,$1.46,11/10/2022,11/23/2022,12/08/2022,USD
08/31/2022,Cash,$0.58,08/18/2022,09/01/2022,09/16/2022,USD
08/26/2020,Cash,$0.85,08/17/2020,08/27/2020,09/10/2020,USD
05/01/2020,Cash,$0.10,04/24/2020,05/04/2020,05/15/2020,USD
