Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
10/24/2025,Cash,$0.36,09/25/2025,10/24/2025,11/04/2025,USD
07/25/2025,Cash,$0.33275,06/26/2025,07/25/2025,08/05/2025,USD
04/25/2025,Cash,$0.33275,03/26/2025,04/25/2025,05/06/2025,USD
01/31/2025,Cash,$0.33275,01/15/2025,01/31/2025,02/11/2025,USD
10/25/2024,Cash,$0.33275,09/25/2024,10/25/2024,11/05/2024,USD
07/26/2024,Cash,$0.3025,06/26/2024,07/26/2024,08/06/2024,USD
04/25/2024,Cash,$0.3025,03/26/2024,04/26/2024,05/07/2024,USD
02/02/2024,Cash,$0.3025,01/24/2024,02/05/2024,02/15/2024,USD
10/26/2023,Cash,$0.3025,09/27/2023,10/27/2023,11/07/2023,USD
07/27/2023,Cash,$0.275,06/28/2023,07/28/2023,08/08/2023,USD
04/27/2023,Cash,$0.275,03/29/2023,04/28/2023,05/09/2023,USD
01/27/2023,Cash,$0.275,01/19/2023,01/30/2023,02/10/2023,USD
10/27/2022,Cash,$0.275,09/28/2022,10/28/2022,11/08/2022,USD
07/28/2022,Cash,$0.25,06/27/2022,07/29/2022,08/09/2022,USD
04/28/2022,Cash,$0.25,03/29/2022,04/29/2022,05/10/2022,USD
01/27/2022,Cash,$0.25,01/18/2022,01/28/2022,02/08/2022,USD
10/21/2021,Cash,$0.25,09/27/2021,10/22/2021,11/02/2021,USD
