Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/31/2025,Cash,$0.18229,10/06/2025,12/31/2025,01/15/2026,USD
11/28/2025,Cash,$0.18229,10/06/2025,11/30/2025,12/15/2025,USD
10/31/2025,Cash,$0.18229,10/06/2025,10/31/2025,11/17/2025,USD
09/30/2025,Cash,$0.18229,07/24/2025,09/30/2025,10/15/2025,USD
08/29/2025,Cash,$0.18229,07/24/2025,08/31/2025,09/15/2025,USD
07/31/2025,Cash,$0.18229,07/24/2025,07/31/2025,08/15/2025,USD
06/30/2025,Cash,$0.18229,04/30/2025,06/30/2025,07/15/2025,USD
05/30/2025,Cash,$0.18229,04/30/2025,05/31/2025,06/16/2025,USD
04/30/2025,Cash,$0.18229,03/11/2025,04/30/2025,05/15/2025,USD
03/31/2025,Cash,$0.18229,03/11/2025,03/31/2025,04/15/2025,USD
02/28/2025,Cash,$0.18229,01/16/2025,02/28/2025,03/17/2025,USD
01/31/2025,Cash,$0.18229,01/16/2025,01/31/2025,02/18/2025,USD
10/30/2023,Cash,$0.18229,08/01/2023,10/31/2023,11/15/2023,USD
09/28/2023,Cash,$0.18229,08/01/2023,09/30/2023,10/16/2023,USD
08/30/2023,Cash,$0.18229,05/02/2023,08/31/2023,09/15/2023,USD
07/28/2023,Cash,$0.18229,05/02/2023,07/31/2023,08/15/2023,USD
06/29/2023,Cash,$0.18229,05/02/2023,06/30/2023,07/17/2023,USD
05/30/2023,Cash,$0.18229,02/28/2023,05/31/2023,06/15/2023,USD
04/27/2023,Cash,$0.18229,02/28/2023,04/30/2023,05/15/2023,USD
03/30/2023,Cash,$0.18229,02/28/2023,03/31/2023,04/17/2023,USD
02/27/2023,Cash,$0.18229,11/01/2022,02/28/2023,03/15/2023,USD
01/30/2023,Cash,$0.18229,11/01/2022,01/31/2023,02/15/2023,USD
12/29/2022,Cash,$0.18229,11/02/2022,12/31/2022,01/17/2023,USD
11/29/2022,Cash,$0.18229,08/02/2022,11/30/2022,12/15/2022,USD
10/28/2022,Cash,$0.18229,08/02/2022,10/31/2022,11/15/2022,USD
09/29/2022,Cash,$0.18229,08/02/2022,09/30/2022,10/17/2022,USD
08/30/2022,Cash,$0.18229,04/29/2022,08/31/2022,09/15/2022,USD
07/28/2022,Cash,$0.18229,04/29/2022,07/31/2022,08/15/2022,USD
06/29/2022,Cash,$0.18229,04/29/2022,06/30/2022,07/15/2022,USD
05/27/2022,Cash,$0.18229,03/07/2022,05/31/2022,06/15/2022,USD
04/28/2022,Cash,$0.18229,03/07/2022,04/30/2022,05/16/2022,USD
03/30/2022,Cash,$0.18229,03/07/2022,03/31/2022,04/15/2022,USD
02/25/2022,Cash,$0.16406,02/10/2022,02/28/2022,03/15/2022,USD
