Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/20/2025,Cash,$0.20,10/27/2025,11/20/2025,12/04/2025,USD
08/21/2025,Cash,$0.20,07/30/2025,08/21/2025,09/04/2025,USD
05/15/2025,Cash,$0.20,04/29/2025,05/15/2025,05/29/2025,USD
03/13/2025,Cash,$0.20,02/18/2025,03/13/2025,03/27/2025,USD
11/21/2024,Cash,$0.16,10/24/2024,11/21/2024,12/05/2024,USD
08/15/2024,Cash,$0.16,07/25/2024,08/15/2024,08/29/2024,USD
05/15/2024,Cash,$0.16,04/30/2024,05/16/2024,05/30/2024,USD
03/13/2024,Cash,$0.16,02/21/2024,03/14/2024,03/28/2024,USD
11/15/2023,Cash,$0.14,10/24/2023,11/16/2023,11/30/2023,USD
08/16/2023,Cash,$0.14,07/25/2023,08/17/2023,08/31/2023,USD
05/16/2023,Cash,$0.14,04/24/2023,05/17/2023,06/01/2023,USD
03/08/2023,Cash,$0.14,02/21/2023,03/09/2023,03/23/2023,USD
11/16/2022,Cash,$0.125,10/25/2022,11/17/2022,12/01/2022,USD
08/24/2022,Cash,$0.125,07/26/2022,08/25/2022,09/08/2022,USD
05/16/2022,Cash,$0.125,04/26/2022,05/17/2022,06/02/2022,USD
03/07/2022,Cash,$0.125,02/22/2022,03/08/2022,03/24/2022,USD
11/18/2021,Cash,$0.11,10/26/2021,11/19/2021,12/02/2021,USD
08/25/2021,Cash,$0.11,07/22/2021,08/26/2021,09/09/2021,USD
05/18/2021,Cash,$0.11,04/27/2021,05/19/2021,06/03/2021,USD
03/08/2021,Cash,$0.11,02/23/2021,03/09/2021,03/25/2021,USD
11/18/2020,Cash,$0.095,10/20/2020,11/19/2020,12/03/2020,USD
08/26/2020,Cash,$0.095,07/21/2020,08/27/2020,09/10/2020,USD
05/19/2020,Cash,$0.095,04/28/2020,05/20/2020,06/04/2020,USD
03/02/2020,Cash,$0.095,01/30/2020,03/03/2020,03/19/2020,USD
11/19/2019,Cash,$0.085,10/21/2019,11/20/2019,12/05/2019,USD
08/20/2019,Cash,$0.085,07/22/2019,08/21/2019,09/05/2019,USD
05/21/2019,Cash,$0.085,04/29/2019,05/22/2019,06/06/2019,USD
03/21/2019,Cash,$0.085,02/14/2019,03/22/2019,04/05/2019,USD
11/19/2018,Cash,$0.07,10/04/2018,11/20/2018,12/06/2018,USD
08/21/2018,Cash,$0.07,07/23/2018,08/22/2018,09/06/2018,USD
05/21/2018,Cash,$0.07,04/23/2018,05/22/2018,06/07/2018,USD
03/21/2018,Cash,$0.07,02/15/2018,03/22/2018,04/05/2018,USD
11/21/2017,Cash,$0.055,10/24/2017,11/22/2017,12/07/2017,USD
08/21/2017,Cash,$0.055,07/25/2017,08/23/2017,09/07/2017,USD
05/22/2017,Cash,$0.055,04/24/2017,05/24/2017,06/08/2017,USD
03/20/2017,Cash,$0.055,02/16/2017,03/22/2017,04/06/2017,USD
11/17/2016,Cash,$0.045,10/24/2016,11/21/2016,12/05/2016,USD
08/18/2016,Cash,$0.045,07/25/2016,08/22/2016,09/06/2016,USD
05/23/2016,Cash,$0.045,04/25/2016,05/25/2016,06/08/2016,USD
03/17/2016,Cash,$0.045,02/22/2016,03/21/2016,04/04/2016,USD
11/18/2015,Cash,$0.04,10/22/2015,11/20/2015,12/04/2015,USD
08/18/2015,Cash,$0.04,07/23/2015,08/20/2015,09/03/2015,USD
05/20/2015,Cash,$0.04,04/23/2015,05/22/2015,06/05/2015,USD
03/18/2015,Cash,$0.04,02/23/2015,03/20/2015,04/03/2015,USD
11/18/2014,Cash,$0.035,10/23/2014,11/20/2014,12/04/2014,USD
08/19/2014,Cash,$0.035,07/24/2014,08/21/2014,09/04/2014,USD
05/20/2014,Cash,$0.035,04/24/2014,05/22/2014,06/05/2014,USD
03/18/2014,Cash,$0.035,02/20/2014,03/20/2014,04/03/2014,USD
11/18/2013,Cash,$0.03,10/23/2013,11/20/2013,12/04/2013,USD
08/19/2013,Cash,$0.03,07/24/2013,08/21/2013,09/04/2013,USD
