Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/15/2025,Cash,$1.74,10/07/2025,12/15/2025,12/26/2025,USD
09/15/2025,Cash,$1.74,07/15/2025,09/15/2025,09/30/2025,USD
06/13/2025,Cash,$1.74,04/23/2025,06/13/2025,06/30/2025,USD
03/14/2025,Cash,$1.74,02/19/2025,03/14/2025,03/28/2025,USD
12/13/2024,Cash,$1.51,10/08/2024,12/13/2024,12/27/2024,USD
09/13/2024,Cash,$1.51,07/16/2024,09/13/2024,09/30/2024,USD
06/14/2024,Cash,$1.51,04/25/2024,06/14/2024,06/28/2024,USD
03/14/2024,Cash,$1.51,02/21/2024,03/15/2024,03/29/2024,USD
12/14/2023,Cash,$1.21,10/10/2023,12/15/2023,12/29/2023,USD
09/14/2023,Cash,$1.21,07/20/2023,09/15/2023,09/29/2023,USD
06/14/2023,Cash,$1.21,04/25/2023,06/15/2023,06/30/2023,USD
03/14/2023,Cash,$1.21,02/21/2023,03/15/2023,03/30/2023,USD
12/14/2022,Cash,$1.10,10/11/2022,12/15/2022,12/30/2022,USD
09/14/2022,Cash,$1.10,07/19/2022,09/15/2022,09/30/2022,USD
06/14/2022,Cash,$1.10,04/26/2022,06/15/2022,06/30/2022,USD
03/14/2022,Cash,$1.10,02/24/2022,03/15/2022,03/30/2022,USD
12/14/2021,Cash,$0.94,10/12/2021,12/15/2021,12/30/2021,USD
09/14/2021,Cash,$0.94,07/20/2021,09/15/2021,09/30/2021,USD
06/14/2021,Cash,$0.94,04/27/2021,06/15/2021,06/30/2021,USD
03/12/2021,Cash,$0.94,02/24/2021,03/15/2021,03/30/2021,USD
12/14/2020,Cash,$0.78,10/06/2020,12/15/2020,12/30/2020,USD
09/14/2020,Cash,$0.78,07/15/2020,09/15/2020,09/30/2020,USD
06/12/2020,Cash,$0.78,04/21/2020,06/15/2020,06/30/2020,USD
03/12/2020,Cash,$0.78,02/19/2020,03/13/2020,03/30/2020,USD
12/12/2019,Cash,$0.65,10/04/2019,12/13/2019,12/27/2019,USD
09/12/2019,Cash,$0.65,07/10/2019,09/13/2019,09/30/2019,USD
06/13/2019,Cash,$0.65,04/23/2019,06/14/2019,06/28/2019,USD
03/14/2019,Cash,$0.65,02/20/2019,03/15/2019,03/29/2019,USD
12/13/2018,Cash,$0.55,10/11/2018,12/14/2018,12/28/2018,USD
09/13/2018,Cash,$0.55,07/18/2018,09/14/2018,09/28/2018,USD
06/14/2018,Cash,$0.55,04/25/2018,06/15/2018,06/29/2018,USD
03/14/2018,Cash,$0.55,02/14/2018,03/15/2018,03/30/2018,USD
12/14/2017,Cash,$0.46,10/11/2017,12/15/2017,12/29/2017,USD
09/14/2017,Cash,$0.46,07/19/2017,09/15/2017,09/29/2017,USD
06/13/2017,Cash,$0.46,04/25/2017,06/15/2017,06/30/2017,USD
03/13/2017,Cash,$0.46,02/15/2017,03/15/2017,03/30/2017,USD
12/13/2016,Cash,$0.38,10/18/2016,12/15/2016,12/30/2016,USD
09/13/2016,Cash,$0.38,07/21/2016,09/15/2016,09/30/2016,USD
06/13/2016,Cash,$0.38,04/28/2016,06/15/2016,06/30/2016,USD
03/11/2016,Cash,$0.38,02/25/2016,03/15/2016,03/30/2016,USD
12/11/2015,Cash,$0.31,10/08/2015,12/15/2015,12/30/2015,USD
09/11/2015,Cash,$0.31,07/16/2015,09/15/2015,09/30/2015,USD
06/11/2015,Cash,$0.31,04/23/2015,06/15/2015,06/30/2015,USD
03/11/2015,Cash,$0.31,02/11/2015,03/13/2015,03/30/2015,USD
12/11/2014,Cash,$0.25,10/14/2014,12/15/2014,12/30/2014,USD
09/11/2014,Cash,$0.25,07/21/2014,09/15/2014,09/30/2014,USD
06/11/2014,Cash,$0.25,05/01/2014,06/13/2014,06/30/2014,USD
03/12/2014,Cash,$0.25,02/25/2014,03/14/2014,03/28/2014,USD
12/11/2013,Cash,$0.20,10/09/2013,12/13/2013,12/30/2013,USD
09/11/2013,Cash,$0.20,07/23/2013,09/13/2013,09/30/2013,USD
06/12/2013,Cash,$0.20,04/30/2013,06/14/2013,06/28/2013,USD
03/13/2013,Cash,$0.20,02/28/2013,03/15/2013,03/29/2013,USD
03/22/2012,Cash,$3.00,03/16/2012,03/26/2012,04/02/2012,USD
12/13/2006,Cash,$0.12,10/19/2006,12/15/2006,12/30/2006,USD
09/13/2006,Cash,$0.12,07/28/2006,09/15/2006,09/30/2006,USD
06/13/2006,Cash,$0.12,06/01/2006,06/15/2006,06/30/2006,USD
03/13/2006,Cash,$0.12,02/21/2006,03/15/2006,03/30/2006,USD
12/13/2005,Cash,$0.10,10/25/2005,12/15/2005,12/30/2005,USD
09/13/2005,Cash,$0.10,08/03/2005,09/15/2005,09/30/2005,USD
06/13/2005,Cash,$0.10,05/10/2005,06/15/2005,06/30/2005,USD
03/11/2005,Cash,$0.10,02/22/2005,03/15/2005,03/30/2005,USD
11/29/2004,Cash,$0.065,10/19/2004,12/01/2004,12/15/2004,USD
