Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/03/2025,Cash,$0.28,10/23/2025,12/03/2025,12/17/2025,USD
09/03/2025,Cash,$0.28,07/24/2025,09/03/2025,09/17/2025,USD
06/04/2025,Cash,$0.28,05/22/2025,06/04/2025,06/18/2025,USD
03/05/2025,Cash,$0.28,02/05/2025,03/05/2025,03/19/2025,USD
12/04/2024,Cash,$0.26,10/17/2024,12/04/2024,12/18/2024,USD
09/04/2024,Cash,$0.26,07/18/2024,09/04/2024,09/18/2024,USD
06/05/2024,Cash,$0.26,05/20/2024,06/05/2024,06/19/2024,USD
03/05/2024,Cash,$0.52,01/31/2024,03/06/2024,03/20/2024,USD
12/05/2023,Cash,$0.40,10/19/2023,12/06/2023,12/20/2023,USD
09/05/2023,Cash,$0.40,07/20/2023,09/06/2023,09/20/2023,USD
06/06/2023,Cash,$0.40,05/18/2023,06/07/2023,06/21/2023,USD
02/28/2023,Cash,$0.40,02/01/2023,03/01/2023,03/15/2023,USD
12/06/2022,Cash,$0.30,10/20/2022,12/07/2022,12/21/2022,USD
09/06/2022,Cash,$0.30,07/21/2022,09/07/2022,09/21/2022,USD
05/31/2022,Cash,$0.30,05/19/2022,06/01/2022,06/15/2022,USD
03/01/2022,Cash,$0.30,02/02/2022,03/02/2022,03/16/2022,USD
11/30/2021,Cash,$0.20,10/21/2021,12/01/2021,12/15/2021,USD
08/31/2021,Cash,$0.20,07/22/2021,09/01/2021,09/15/2021,USD
06/01/2021,Cash,$0.20,05/20/2021,06/02/2021,06/16/2021,USD
03/02/2021,Cash,$0.20,02/04/2021,03/03/2021,03/17/2021,USD
12/01/2020,Cash,$0.15,10/23/2020,12/02/2020,12/16/2020,USD
09/01/2020,Cash,$0.15,07/23/2020,09/02/2020,09/16/2020,USD
06/02/2020,Cash,$0.15,05/21/2020,06/03/2020,06/17/2020,USD
03/03/2020,Cash,$0.23,02/06/2020,03/04/2020,03/18/2020,USD
12/03/2019,Cash,$0.17,10/17/2019,12/04/2019,12/18/2019,USD
09/03/2019,Cash,$0.17,07/17/2019,09/04/2019,09/18/2019,USD
06/04/2019,Cash,$0.17,05/15/2019,06/05/2019,06/19/2019,USD
03/05/2019,Cash,$0.17,01/30/2019,03/06/2019,03/20/2019,USD
12/06/2018,Cash,$0.13,10/31/2018,12/06/2018,12/20/2018,USD
09/05/2018,Cash,$0.13,07/18/2018,09/06/2018,09/20/2018,USD
06/05/2018,Cash,$0.13,05/16/2018,06/06/2018,06/20/2018,USD
03/05/2018,Cash,$0.13,01/31/2018,03/06/2018,03/20/2018,USD
12/05/2017,Cash,$0.10,10/18/2017,12/06/2017,12/20/2017,USD
09/01/2017,Cash,$0.10,07/19/2017,09/06/2017,09/20/2017,USD
06/02/2017,Cash,$0.10,05/17/2017,06/06/2017,06/20/2017,USD
03/02/2017,Cash,$0.10,01/25/2017,03/06/2017,03/20/2017,USD
