Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/20/2025,Cash,$0.91,09/15/2025,11/20/2025,12/11/2025,USD
08/21/2025,Cash,$0.83,06/10/2025,08/21/2025,09/11/2025,USD
05/15/2025,Cash,$0.83,03/11/2025,05/15/2025,06/12/2025,USD
02/20/2025,Cash,$0.83,12/03/2024,02/20/2025,03/13/2025,USD
11/21/2024,Cash,$0.83,09/16/2024,11/21/2024,12/12/2024,USD
08/15/2024,Cash,$0.75,06/12/2024,08/15/2024,09/12/2024,USD
05/15/2024,Cash,$0.75,03/12/2024,05/16/2024,06/13/2024,USD
02/14/2024,Cash,$0.75,11/28/2023,02/15/2024,03/14/2024,USD
11/15/2023,Cash,$0.75,09/18/2023,11/16/2023,12/14/2023,USD
08/16/2023,Cash,$0.68,06/13/2023,08/17/2023,09/14/2023,USD
05/17/2023,Cash,$0.68,03/14/2023,05/18/2023,06/08/2023,USD
02/15/2023,Cash,$0.68,11/29/2022,02/16/2023,03/09/2023,USD
11/16/2022,Cash,$0.68,09/19/2022,11/17/2022,12/08/2022,USD
08/17/2022,Cash,$0.62,06/14/2022,08/18/2022,09/08/2022,USD
05/18/2022,Cash,$0.62,03/14/2022,05/19/2022,06/09/2022,USD
02/16/2022,Cash,$0.62,12/07/2021,02/17/2022,03/10/2022,USD
11/17/2021,Cash,$0.62,09/14/2021,11/18/2021,12/09/2021,USD
08/18/2021,Cash,$0.56,06/16/2021,08/19/2021,09/09/2021,USD
05/19/2021,Cash,$0.56,03/16/2021,05/20/2021,06/10/2021,USD
02/17/2021,Cash,$0.56,12/02/2020,02/18/2021,03/11/2021,USD
11/18/2020,Cash,$0.56,09/15/2020,11/19/2020,12/10/2020,USD
08/19/2020,Cash,$0.51,06/17/2020,08/20/2020,09/10/2020,USD
05/20/2020,Cash,$0.51,03/09/2020,05/21/2020,06/11/2020,USD
02/19/2020,Cash,$0.51,12/04/2019,02/20/2020,03/12/2020,USD
11/20/2019,Cash,$0.51,09/18/2019,11/21/2019,12/12/2019,USD
08/14/2019,Cash,$0.46,06/12/2019,08/15/2019,09/12/2019,USD
05/15/2019,Cash,$0.46,03/11/2019,05/16/2019,06/13/2019,USD
02/20/2019,Cash,$0.46,11/28/2018,02/21/2019,03/14/2019,USD
11/14/2018,Cash,$0.46,09/18/2018,11/15/2018,12/13/2018,USD
08/15/2018,Cash,$0.42,06/13/2018,08/16/2018,09/13/2018,USD
05/16/2018,Cash,$0.42,03/12/2018,05/17/2018,06/14/2018,USD
02/14/2018,Cash,$0.42,11/29/2017,02/15/2018,03/08/2018,USD
11/15/2017,Cash,$0.42,09/19/2017,11/16/2017,12/14/2017,USD
08/15/2017,Cash,$0.39,06/13/2017,08/17/2017,09/14/2017,USD
05/16/2017,Cash,$0.39,03/14/2017,05/18/2017,06/08/2017,USD
02/14/2017,Cash,$0.39,11/30/2016,02/16/2017,03/09/2017,USD
11/15/2016,Cash,$0.39,09/20/2016,11/17/2016,12/08/2016,USD
08/16/2016,Cash,$0.36,06/14/2016,08/18/2016,09/08/2016,USD
05/17/2016,Cash,$0.36,03/15/2016,05/19/2016,06/09/2016,USD
02/16/2016,Cash,$0.36,12/02/2015,02/18/2016,03/10/2016,USD
11/17/2015,Cash,$0.36,09/15/2015,11/19/2015,12/10/2015,USD
08/18/2015,Cash,$0.31,06/09/2015,08/20/2015,09/10/2015,USD
05/19/2015,Cash,$0.31,03/10/2015,05/21/2015,06/11/2015,USD
02/17/2015,Cash,$0.31,12/03/2014,02/19/2015,03/12/2015,USD
11/18/2014,Cash,$0.31,09/16/2014,11/20/2014,12/11/2014,USD
08/19/2014,Cash,$0.28,06/10/2014,08/21/2014,09/11/2014,USD
05/13/2014,Cash,$0.28,03/11/2014,05/15/2014,06/12/2014,USD
02/18/2014,Cash,$0.28,11/19/2013,02/20/2014,03/13/2014,USD
11/19/2013,Cash,$0.28,09/16/2013,11/21/2013,12/12/2013,USD
08/13/2013,Cash,$0.23,06/12/2013,08/15/2013,09/12/2013,USD
02/19/2003,Cash,$0.08,N/A,02/19/2003,N/A,USD
