Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/28/2017,Cash,$0.15,11/02/2017,12/31/2017,01/16/2018,USD
09/28/2017,Cash,$0.15,08/03/2017,09/30/2017,10/16/2017,USD
06/28/2017,Cash,$0.15,05/10/2017,06/30/2017,07/17/2017,USD
03/29/2017,Cash,$0.15,03/17/2017,03/31/2017,04/17/2017,USD
12/28/2016,Cash,$0.15,11/03/2016,12/31/2016,01/16/2017,USD
09/28/2016,Cash,$0.15,08/04/2016,09/30/2016,10/14/2016,USD
06/28/2016,Cash,$0.15,05/05/2016,06/30/2016,07/15/2016,USD
03/29/2016,Cash,$0.15,03/02/2016,03/31/2016,04/15/2016,USD
12/29/2015,Cash,$0.103,11/23/2015,12/31/2015,01/15/2016,USD
09/28/2015,Cash,$0.103,09/02/2015,09/30/2015,10/15/2015,USD
06/26/2015,Cash,$0.103,05/18/2015,06/30/2015,07/15/2015,USD
03/27/2015,Cash,$0.103,03/05/2015,03/31/2015,04/15/2015,USD
12/29/2014,Cash,$0.166,11/10/2014,12/31/2014,01/15/2015,USD
09/26/2014,Cash,$0.166,08/14/2014,09/30/2014,10/15/2014,USD
06/26/2014,Cash,$0.166,05/30/2014,06/30/2014,07/15/2014,USD
03/27/2014,Cash,$0.166,03/13/2014,03/31/2014,04/15/2014,USD
12/27/2013,Cash,$0.143,11/20/2013,12/31/2013,01/15/2014,USD
09/26/2013,Cash,$0.143,08/09/2013,09/30/2013,10/15/2013,USD
