Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
10/01/2025,Cash,$0.195,08/21/2025,10/01/2025,10/22/2025,USD
07/01/2025,Cash,$0.195,06/19/2025,07/01/2025,07/22/2025,USD
04/01/2025,Cash,$0.195,02/12/2025,04/01/2025,04/22/2025,USD
01/02/2025,Cash,$0.195,12/12/2024,01/02/2025,01/23/2025,USD
10/01/2024,Cash,$0.19,08/15/2024,10/01/2024,10/22/2024,USD
07/01/2024,Cash,$0.19,06/20/2024,07/01/2024,07/22/2024,USD
03/28/2024,Cash,$0.19,02/15/2024,04/01/2024,04/22/2024,USD
12/29/2023,Cash,$0.19,12/14/2023,01/02/2024,01/22/2024,USD
09/29/2023,Cash,$0.185,08/17/2023,10/02/2023,10/20/2023,USD
06/30/2023,Cash,$0.185,06/23/2023,07/03/2023,07/24/2023,USD
03/31/2023,Cash,$0.185,02/17/2023,04/03/2023,04/24/2023,USD
12/30/2022,Cash,$0.185,12/16/2022,01/03/2023,01/20/2023,USD
09/30/2022,Cash,$0.18,08/19/2022,10/03/2022,10/21/2022,USD
06/30/2022,Cash,$0.18,06/16/2022,07/01/2022,07/22/2022,USD
03/31/2022,Cash,$0.18,02/18/2022,04/01/2022,04/22/2022,USD
12/31/2021,Cash,$0.18,12/16/2021,01/03/2022,01/21/2022,USD
09/30/2021,Cash,$0.175,08/20/2021,10/01/2021,10/22/2021,USD
07/02/2021,Cash,$0.175,06/25/2021,07/06/2021,07/22/2021,USD
03/31/2021,Cash,$0.175,02/19/2021,04/01/2021,04/21/2021,USD
12/31/2020,Cash,$0.175,12/17/2020,01/04/2021,01/20/2021,USD
09/30/2020,Cash,$0.175,08/21/2020,10/01/2020,10/22/2020,USD
07/02/2020,Cash,$0.175,06/25/2020,07/06/2020,07/22/2020,USD
03/31/2020,Cash,$0.175,02/21/2020,04/01/2020,04/22/2020,USD
12/31/2019,Cash,$0.175,12/13/2019,01/02/2020,01/23/2020,USD
09/30/2019,Cash,$0.17,08/23/2019,10/01/2019,10/22/2019,USD
06/28/2019,Cash,$0.17,05/10/2019,07/01/2019,07/22/2019,USD
03/29/2019,Cash,$0.17,02/22/2019,04/01/2019,04/22/2019,USD
12/31/2018,Cash,$0.17,12/20/2018,01/02/2019,01/23/2019,USD
09/28/2018,Cash,$0.165,08/24/2018,10/01/2018,10/22/2018,USD
06/29/2018,Cash,$0.165,05/11/2018,07/02/2018,07/23/2018,USD
03/29/2018,Cash,$0.165,02/23/2018,04/02/2018,04/23/2018,USD
12/29/2017,Cash,$0.165,12/20/2017,01/02/2018,01/23/2018,USD
09/29/2017,Cash,$0.16,08/25/2017,10/02/2017,10/23/2017,USD
06/29/2017,Cash,$0.16,05/12/2017,07/03/2017,07/24/2017,USD
03/30/2017,Cash,$0.16,03/03/2017,04/03/2017,04/24/2017,USD
12/29/2016,Cash,$0.16,12/16/2016,01/03/2017,01/24/2017,USD
09/29/2016,Cash,$0.155,08/26/2016,10/03/2016,10/24/2016,USD
06/29/2016,Cash,$0.155,05/13/2016,07/01/2016,07/22/2016,USD
03/30/2016,Cash,$0.155,02/26/2016,04/01/2016,04/22/2016,USD
12/30/2015,Cash,$0.155,10/30/2015,01/04/2016,01/25/2016,USD
09/29/2015,Cash,$0.14,08/28/2015,10/01/2015,10/22/2015,USD
06/29/2015,Cash,$0.14,05/08/2015,07/01/2015,07/22/2015,USD
03/30/2015,Cash,$0.14,02/27/2015,04/01/2015,04/22/2015,USD
12/30/2014,Cash,$0.14,12/17/2014,01/02/2015,01/23/2015,USD
09/29/2014,Cash,$0.11,08/28/2014,10/01/2014,10/22/2014,USD
06/27/2014,Cash,$0.11,05/02/2014,07/01/2014,07/22/2014,USD
03/28/2014,Cash,$0.11,02/28/2014,04/01/2014,04/22/2014,USD
12/30/2013,Cash,$0.165,12/19/2013,01/02/2014,01/23/2014,USD
09/27/2013,Cash,$0.16,08/22/2013,10/01/2013,10/22/2013,USD
12/28/2012,Cash,$0.16,12/19/2012,01/02/2013,01/23/2013,USD
03/28/2003,Cash,$0.07,N/A,03/28/2003,N/A,USD
12/30/2002,Cash,$0.07,N/A,12/30/2002,N/A,USD
09/27/2002,Cash,$0.065,N/A,09/27/2002,N/A,USD
06/27/2002,Cash,$0.065,N/A,06/27/2002,N/A,USD
03/27/2002,Cash,$0.065,N/A,03/27/2002,N/A,USD
12/28/2001,Cash,$0.065,N/A,12/28/2001,N/A,USD
09/27/2001,Cash,$0.065,N/A,09/27/2001,N/A,USD
06/28/2001,Cash,$0.065,N/A,06/28/2001,N/A,USD
03/29/2001,Cash,$0.065,N/A,03/29/2001,N/A,USD
12/28/2000,Cash,$0.065,N/A,12/28/2000,N/A,USD
09/28/2000,Cash,$0.06,N/A,09/28/2000,N/A,USD
06/29/2000,Cash,$0.06,N/A,06/29/2000,N/A,USD
03/30/2000,Cash,$0.06,N/A,03/30/2000,N/A,USD
12/30/1999,Cash,$0.06,N/A,12/30/1999,N/A,USD
09/29/1999,Cash,$0.05,N/A,09/29/1999,N/A,USD
06/29/1999,Cash,$0.05,N/A,06/29/1999,N/A,USD
