Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/28/2025,Cash,$0.15,10/31/2025,11/28/2025,12/12/2025,USD
09/02/2025,Cash,$0.15,07/31/2025,09/02/2025,09/12/2025,USD
05/30/2025,Cash,$0.13,05/01/2025,06/01/2025,06/13/2025,USD
02/28/2025,Cash,$0.13,02/03/2025,03/01/2025,03/13/2025,USD
12/02/2024,Cash,$0.13,11/12/2024,12/02/2024,12/13/2024,USD
08/30/2024,Cash,$0.13,07/31/2024,09/01/2024,09/13/2024,USD
05/31/2024,Cash,$0.11,05/01/2024,06/01/2024,06/15/2024,USD
02/29/2024,Cash,$0.11,02/02/2024,03/01/2024,03/15/2024,USD
11/30/2023,Cash,$0.11,11/02/2023,12/01/2023,12/15/2023,USD
08/31/2023,Cash,$0.11,08/03/2023,09/01/2023,09/15/2023,USD
