Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/14/2025,Cash,$0.22,10/17/2025,11/14/2025,12/10/2025,USD
08/15/2025,Cash,$0.22,07/18/2025,08/15/2025,09/10/2025,USD
05/16/2025,Cash,$0.22,04/21/2025,05/16/2025,06/10/2025,USD
02/21/2025,Cash,$0.22,01/09/2025,02/21/2025,03/10/2025,USD
11/15/2024,Cash,$0.21,10/11/2024,11/15/2024,12/10/2024,USD
08/16/2024,Cash,$0.21,07/17/2024,08/16/2024,09/13/2024,USD
05/16/2024,Cash,$0.21,04/17/2024,05/17/2024,06/14/2024,USD
02/15/2024,Cash,$0.21,01/19/2024,02/16/2024,03/15/2024,USD
11/16/2023,Cash,$0.20,10/16/2023,11/17/2023,12/15/2023,USD
08/17/2023,Cash,$0.20,07/17/2023,08/18/2023,09/15/2023,USD
05/18/2023,Cash,$0.20,04/17/2023,05/19/2023,06/15/2023,USD
02/15/2023,Cash,$0.20,01/09/2023,02/16/2023,03/15/2023,USD
11/17/2022,Cash,$0.19,10/17/2022,11/18/2022,12/15/2022,USD
08/18/2022,Cash,$0.19,N/A,08/19/2022,09/15/2022,USD
05/19/2022,Cash,$0.19,04/18/2022,05/20/2022,06/15/2022,USD
02/17/2022,Cash,$0.19,01/06/2022,02/18/2022,03/15/2022,USD
11/18/2021,Cash,$0.17,10/15/2021,11/19/2021,12/15/2021,USD
08/19/2021,Cash,$0.17,07/16/2021,08/20/2021,09/15/2021,USD
05/19/2021,Cash,$0.17,04/15/2021,05/20/2021,06/15/2021,USD
02/18/2021,Cash,$0.17,01/08/2021,02/19/2021,03/15/2021,USD
11/19/2020,Cash,$0.15,10/15/2020,11/20/2020,12/15/2020,USD
09/14/2020,Cash,$0.15,09/02/2020,09/15/2020,09/30/2020,USD
