Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/05/2025,Cash,$0.088888,11/24/2025,12/05/2025,12/22/2025,USD
10/27/2025,Cash,$0.55338,N/A,10/27/2025,11/25/2025,USD
05/23/2025,Cash,$0.36045,N/A,05/23/2025,06/25/2025,USD
12/16/2024,Cash,$0.036317,11/29/2024,12/16/2024,12/27/2024,USD
11/07/2024,Cash,$0.49133,10/07/2024,11/07/2024,12/13/2024,USD
05/20/2024,Cash,$0.32988152,05/09/2024,05/21/2024,06/21/2024,USD
