Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/13/2025,Cash,$1.00,11/03/2025,11/13/2025,11/20/2025,USD
08/14/2025,Cash,$1.00,N/A,08/14/2025,08/21/2025,USD
05/15/2025,Cash,$1.00,N/A,05/15/2025,05/22/2025,USD
03/06/2025,Cash,$1.00,N/A,03/06/2025,03/13/2025,USD
11/14/2024,Cash,$0.90,N/A,11/14/2024,11/21/2024,USD
08/15/2024,Cash,$2.34,08/01/2024,08/15/2024,08/22/2024,USD
05/14/2024,Cash,$1.97,N/A,05/15/2024,05/22/2024,USD
03/04/2024,Cash,$3.08,02/15/2024,03/05/2024,03/12/2024,USD
11/15/2023,Cash,$3.37,11/02/2023,11/16/2023,11/24/2023,USD
08/09/2023,Cash,$0.84,N/A,08/10/2023,08/17/2023,USD
05/10/2023,Cash,$0.83,N/A,05/11/2023,05/18/2023,USD
03/02/2023,Cash,$2.95,02/16/2023,03/03/2023,03/10/2023,USD
11/16/2022,Cash,$2.26,11/03/2022,11/17/2022,11/25/2022,USD
08/15/2022,Cash,$3.05,07/29/2022,08/16/2022,08/23/2022,USD
05/11/2022,Cash,$3.05,04/27/2022,05/12/2022,05/23/2022,USD
03/03/2022,Cash,$0.60,02/18/2022,03/04/2022,03/11/2022,USD
11/09/2021,Cash,$0.50,N/A,11/11/2021,11/18/2021,USD
08/11/2021,Cash,$0.45,N/A,08/12/2021,08/19/2021,USD
05/12/2021,Cash,$0.40,N/A,05/13/2021,05/20/2021,USD
03/03/2021,Cash,$0.40,N/A,03/04/2021,03/11/2021,USD
11/10/2020,Cash,$0.375,N/A,11/12/2020,11/19/2020,USD
08/12/2020,Cash,$0.375,N/A,08/13/2020,08/20/2020,USD
05/13/2020,Cash,$0.375,N/A,05/14/2020,05/21/2020,USD
03/02/2020,Cash,$0.375,N/A,03/03/2020,03/10/2020,USD
11/14/2019,Cash,$0.1875,N/A,11/15/2019,11/22/2019,USD
08/15/2019,Cash,$0.1875,N/A,08/16/2019,08/26/2019,USD
05/24/2019,Cash,$0.1875,N/A,05/28/2019,06/04/2019,USD
02/20/2019,Cash,$0.125,N/A,02/21/2019,02/28/2019,USD
11/16/2018,Cash,$0.125,N/A,11/19/2018,11/26/2018,USD
08/17/2018,Cash,$0.125,N/A,08/20/2018,08/27/2018,USD
05/18/2018,Cash,$0.125,N/A,05/21/2018,05/29/2018,USD
