Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/01/2025,Cash,$0.140631,11/19/2025,12/01/2025,12/08/2025,USD
11/03/2025,Cash,$0.134852,10/24/2025,11/03/2025,11/10/2025,USD
09/30/2025,Cash,$0.138097,09/19/2025,09/30/2025,10/07/2025,USD
08/29/2025,Cash,$0.150347,08/19/2025,08/29/2025,09/05/2025,USD
07/29/2025,Cash,$0.151476,07/17/2025,07/29/2025,08/05/2025,USD
06/03/2025,Cash,$0.269107,05/23/2025,06/03/2025,06/10/2025,USD
08/19/2024,Cash,$0.724786,08/09/2024,08/19/2024,08/26/2024,USD
07/26/2024,Cash,$0.657481,N/A,07/26/2024,08/02/2024,USD
06/21/2024,Cash,$0.700193,N/A,06/21/2024,06/28/2024,USD
06/10/2024,Cash,$0.29034,05/30/2024,06/10/2024,06/17/2024,USD
09/22/2023,Cash,$0.115391,N/A,09/25/2023,10/02/2023,USD
08/24/2023,Cash,$0.143328,08/15/2023,08/25/2023,09/01/2023,USD
07/28/2023,Cash,$0.160573,07/20/2023,07/31/2023,08/07/2023,USD
07/10/2023,Cash,$0.17073,06/30/2023,07/11/2023,07/17/2023,USD
05/31/2023,Cash,$0.454093,05/22/2023,06/01/2023,06/06/2023,USD
01/27/2023,Cash,$0.076413,N/A,01/30/2023,02/06/2023,USD
09/30/2022,Cash,$0.089542,N/A,10/03/2022,10/11/2022,USD
05/13/2022,Cash,$0.365288,05/04/2022,05/16/2022,05/31/2022,USD
05/14/2021,Cash,$0.064185,05/07/2021,05/17/2021,05/21/2021,USD
10/09/2020,Cash,$0.075625,N/A,10/13/2020,10/16/2020,USD
05/15/2019,Cash,$0.306733,N/A,05/16/2019,05/22/2019,USD
05/11/2018,Cash,$0.361747,N/A,05/14/2018,05/16/2018,USD
09/26/2017,Cash,$0.000461,N/A,09/27/2017,10/06/2017,USD
05/10/2017,Cash,$0.118585,05/02/2017,05/12/2017,05/19/2017,USD
05/19/2016,Cash,$0.081527,N/A,05/23/2016,06/03/2016,USD
05/26/2015,Cash,$0.059987,N/A,05/28/2015,12/29/2015,USD
05/22/2014,Cash,$0.036474,N/A,05/27/2014,07/08/2014,USD
03/27/2001,Cash,$0.2835,N/A,03/27/2001,N/A,USD
