Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/01/2025,Cash,$0.30,02/06/2023,12/01/2025,12/15/2025,USD
08/29/2025,Cash,$0.30,02/06/2023,09/01/2025,09/15/2025,USD
05/30/2025,Cash,$0.30,02/06/2023,06/01/2025,06/15/2025,USD
02/28/2025,Cash,$0.30,02/06/2023,03/01/2025,03/15/2025,USD
11/29/2024,Cash,$0.30,02/06/2023,12/01/2024,12/15/2024,USD
08/30/2024,Cash,$0.30,02/06/2023,09/01/2024,09/15/2024,USD
05/31/2024,Cash,$0.30,02/06/2023,06/01/2024,06/15/2024,USD
02/29/2024,Cash,$0.30,02/06/2023,03/01/2024,03/15/2024,USD
11/30/2023,Cash,$0.30,02/06/2023,12/01/2023,12/15/2023,USD
08/31/2023,Cash,$0.30,02/06/2023,09/01/2023,09/15/2023,USD
05/31/2023,Cash,$0.30,02/06/2023,06/01/2023,06/15/2023,USD
02/28/2023,Cash,$5.00,02/06/2023,03/01/2023,03/15/2023,USD
