Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/10/2025,Cash,$0.15,10/28/2025,11/11/2025,11/28/2025,USD
08/12/2025,Cash,$0.15,07/29/2025,08/12/2025,08/29/2025,USD
05/13/2025,Cash,$0.15,04/29/2025,05/13/2025,05/30/2025,USD
02/25/2025,Cash,$0.15,02/04/2025,02/25/2025,03/14/2025,USD
11/12/2024,Cash,$0.10,10/29/2024,11/12/2024,11/29/2024,USD
08/13/2024,Cash,$0.10,07/30/2024,08/13/2024,08/30/2024,USD
05/13/2024,Cash,$0.10,04/30/2024,05/14/2024,05/29/2024,USD
02/26/2024,Cash,$0.10,02/12/2024,02/27/2024,03/15/2024,USD
11/13/2023,Cash,$0.08,10/31/2023,11/14/2023,12/01/2023,USD
08/14/2023,Cash,$0.08,07/31/2023,08/15/2023,09/01/2023,USD
05/15/2023,Cash,$0.08,05/03/2023,05/16/2023,06/02/2023,USD
02/17/2023,Cash,$0.08,02/09/2023,02/21/2023,03/10/2023,USD
12/02/2022,Cash,$0.34,11/21/2022,12/05/2022,12/23/2022,USD
11/17/2021,Cash,$1.00,11/03/2021,11/18/2021,12/03/2021,USD
01/11/2021,Cash,$0.32,12/29/2020,01/12/2021,01/29/2021,USD
12/26/2019,Cash,$0.32,12/17/2019,12/27/2019,01/10/2020,USD
12/27/2018,Cash,$0.32,12/17/2018,12/28/2018,01/11/2019,USD
12/28/2017,Cash,$0.34,12/18/2017,12/29/2017,01/12/2018,USD
12/28/2016,Cash,$0.34,12/20/2016,12/30/2016,01/12/2017,USD
12/24/2015,Cash,$0.40,12/17/2015,12/29/2015,01/12/2016,USD
11/26/2014,Cash,$0.40,11/17/2014,12/01/2014,12/15/2014,USD
12/10/2013,Cash,$0.40,11/27/2013,12/12/2013,12/26/2013,USD
