Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
09/30/2025,Cash,$0.40,09/12/2025,09/30/2025,10/15/2025,USD
06/30/2025,Cash,$0.37,06/12/2025,06/30/2025,07/15/2025,USD
03/31/2025,Cash,$0.37,03/20/2025,03/31/2025,04/15/2025,USD
12/31/2024,Cash,$0.37,12/10/2024,12/31/2024,01/15/2025,USD
09/30/2024,Cash,$0.37,09/12/2024,09/30/2024,10/15/2024,USD
06/28/2024,Cash,$0.35,06/13/2024,06/28/2024,07/15/2024,USD
03/27/2024,Cash,$0.35,03/18/2024,03/28/2024,04/15/2024,USD
12/28/2023,Cash,$0.35,12/12/2023,12/29/2023,01/16/2024,USD
09/28/2023,Cash,$0.35,09/11/2023,09/30/2023,10/16/2023,USD
06/29/2023,Cash,$0.33,06/13/2023,06/30/2023,07/17/2023,USD
03/30/2023,Cash,$0.33,03/16/2023,03/31/2023,04/17/2023,USD
12/29/2022,Cash,$0.33,12/13/2022,12/30/2022,01/17/2023,USD
09/29/2022,Cash,$0.33,09/12/2022,09/30/2022,10/17/2022,USD
06/29/2022,Cash,$0.30,06/14/2022,06/30/2022,07/15/2022,USD
03/30/2022,Cash,$0.30,03/18/2022,03/31/2022,04/18/2022,USD
12/30/2021,Cash,$0.30,12/14/2021,12/31/2021,01/18/2022,USD
09/29/2021,Cash,$0.30,09/13/2021,09/30/2021,10/15/2021,USD
06/29/2021,Cash,$0.27,06/15/2021,06/30/2021,07/15/2021,USD
03/30/2021,Cash,$0.27,03/18/2021,03/31/2021,04/15/2021,USD
12/30/2020,Cash,$0.27,12/15/2020,12/31/2020,01/15/2021,USD
10/01/2020,Cash,$0.27,09/22/2020,10/02/2020,10/15/2020,USD
06/29/2020,Cash,$0.27,06/16/2020,06/30/2020,07/15/2020,USD
03/30/2020,Cash,$0.27,02/24/2020,03/31/2020,04/14/2020,USD
12/30/2019,Cash,$0.24,12/17/2019,12/31/2019,01/15/2020,USD
09/27/2019,Cash,$0.24,09/17/2019,09/30/2019,10/15/2019,USD
06/27/2019,Cash,$0.24,06/18/2019,06/28/2019,07/15/2019,USD
03/28/2019,Cash,$0.22,02/26/2019,03/29/2019,04/15/2019,USD
12/28/2018,Cash,$0.22,12/18/2018,12/31/2018,01/15/2019,USD
09/27/2018,Cash,$0.18,09/19/2018,09/28/2018,10/15/2018,USD
06/28/2018,Cash,$0.18,06/19/2018,06/29/2018,07/16/2018,USD
03/28/2018,Cash,$0.16,02/27/2018,03/30/2018,04/16/2018,USD
12/28/2017,Cash,$0.16,12/19/2017,12/29/2017,01/16/2018,USD
09/28/2017,Cash,$0.16,09/19/2017,09/29/2017,10/16/2017,USD
06/28/2017,Cash,$0.14,06/20/2017,06/30/2017,07/17/2017,USD
03/29/2017,Cash,$0.14,02/28/2017,03/31/2017,04/17/2017,USD
12/28/2016,Cash,$0.14,12/20/2016,12/30/2016,01/17/2017,USD
09/28/2016,Cash,$0.13,09/20/2016,09/30/2016,10/17/2016,USD
06/28/2016,Cash,$0.13,06/21/2016,06/30/2016,07/15/2016,USD
03/29/2016,Cash,$0.13,03/15/2016,03/31/2016,04/21/2016,USD
12/29/2015,Cash,$0.13,12/15/2015,12/31/2015,01/21/2016,USD
09/28/2015,Cash,$0.13,09/15/2015,09/30/2015,10/20/2015,USD
06/26/2015,Cash,$0.13,06/16/2015,06/30/2015,07/21/2015,USD
03/27/2015,Cash,$0.13,03/17/2015,03/31/2015,04/21/2015,USD
12/29/2014,Cash,$0.13,12/16/2014,12/31/2014,01/21/2015,USD
09/26/2014,Cash,$0.13,09/16/2014,09/30/2014,10/16/2014,USD
06/26/2014,Cash,$0.13,06/17/2014,06/30/2014,07/17/2014,USD
03/27/2014,Cash,$0.12,03/18/2014,03/31/2014,04/17/2014,USD
12/27/2013,Cash,$0.12,12/17/2013,12/31/2013,01/23/2014,USD
09/26/2013,Cash,$0.12,09/18/2013,09/30/2013,10/17/2013,USD
06/26/2013,Cash,$0.12,06/18/2013,06/28/2013,07/18/2013,USD
12/27/2012,Cash,$0.10,12/18/2012,12/31/2012,01/17/2013,USD
03/27/2003,Cash,$0.26,N/A,03/27/2003,N/A,USD
12/27/2002,Cash,$0.26,N/A,12/27/2002,N/A,USD
09/26/2002,Cash,$0.26,N/A,09/26/2002,N/A,USD
06/26/2002,Cash,$0.23,N/A,06/26/2002,N/A,USD
03/26/2002,Cash,$0.23,N/A,03/26/2002,N/A,USD
12/27/2001,Cash,$0.23,N/A,12/27/2001,N/A,USD
09/26/2001,Cash,$0.20,N/A,09/26/2001,N/A,USD
06/27/2001,Cash,$0.20,N/A,06/27/2001,N/A,USD
03/28/2001,Cash,$0.20,N/A,03/28/2001,N/A,USD
12/27/2000,Cash,$0.18,N/A,12/27/2000,N/A,USD
09/27/2000,Cash,$0.18,N/A,09/27/2000,N/A,USD
06/28/2000,Cash,$0.27,N/A,06/28/2000,N/A,USD
03/29/2000,Cash,$0.24,N/A,03/29/2000,N/A,USD
12/29/1999,Cash,$0.24,N/A,12/29/1999,N/A,USD
09/28/1999,Cash,$0.24,N/A,09/28/1999,N/A,USD
06/28/1999,Cash,$0.20,N/A,06/28/1999,N/A,USD
03/29/1999,Cash,$0.20,N/A,03/29/1999,N/A,USD
12/29/1998,Cash,$0.20,N/A,12/29/1998,N/A,USD
09/28/1998,Cash,$0.17,N/A,09/28/1998,N/A,USD
06/26/1998,Cash,$0.17,N/A,06/26/1998,N/A,USD
