Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
01/08/2026,Cash,$0.39,11/18/2025,01/08/2026,02/02/2026,USD
10/02/2025,Cash,$0.39,09/17/2025,10/02/2025,11/03/2025,USD
07/03/2025,Cash,$0.39,05/13/2025,07/03/2025,08/04/2025,USD
04/03/2025,Cash,$0.39,02/26/2025,04/03/2025,04/28/2025,USD
01/02/2025,Cash,$0.39,12/03/2024,01/02/2025,01/27/2025,USD
10/03/2024,Cash,$0.37,09/18/2024,10/03/2024,10/28/2024,USD
07/03/2024,Cash,$0.37,05/13/2024,07/03/2024,07/29/2024,USD
04/03/2024,Cash,$0.37,02/28/2024,04/04/2024,04/29/2024,USD
01/03/2024,Cash,$0.37,11/29/2023,01/04/2024,01/29/2024,USD
10/04/2023,Cash,$0.37,09/20/2023,10/05/2023,10/30/2023,USD
07/05/2023,Cash,$0.37,05/23/2023,07/06/2023,07/31/2023,USD
04/05/2023,Cash,$0.37,03/01/2023,04/06/2023,05/01/2023,USD
01/04/2023,Cash,$0.37,11/30/2022,01/05/2023,01/30/2023,USD
10/05/2022,Cash,$0.37,09/21/2022,10/06/2022,10/31/2022,USD
07/06/2022,Cash,$0.37,05/24/2022,07/07/2022,08/01/2022,USD
04/06/2022,Cash,$0.37,03/02/2022,04/07/2022,05/02/2022,USD
01/05/2022,Cash,$0.37,12/01/2021,01/06/2022,01/31/2022,USD
10/06/2021,Cash,$0.37,09/22/2021,10/07/2021,11/01/2021,USD
07/13/2021,Cash,$0.37,05/25/2021,07/14/2021,08/02/2021,USD
04/07/2021,Cash,$0.37,03/04/2021,04/08/2021,05/03/2021,USD
01/07/2021,Cash,$0.37,12/09/2020,01/09/2021,02/01/2021,USD
10/07/2020,Cash,$0.35,09/23/2020,10/08/2020,11/02/2020,USD
07/14/2020,Cash,$0.35,06/24/2020,07/15/2020,08/03/2020,USD
04/08/2020,Cash,$0.35,03/25/2020,04/09/2020,04/27/2020,USD
01/07/2020,Cash,$0.35,11/21/2019,01/08/2020,01/27/2020,USD
10/09/2019,Cash,$0.35,09/25/2019,10/10/2019,10/28/2019,USD
07/11/2019,Cash,$0.35,06/26/2019,07/12/2019,07/29/2019,USD
04/10/2019,Cash,$0.35,03/27/2019,04/11/2019,04/29/2019,USD
01/08/2019,Cash,$0.35,11/29/2018,01/09/2019,01/28/2019,USD
10/11/2018,Cash,$0.35,09/26/2018,10/12/2018,10/29/2018,USD
07/12/2018,Cash,$0.35,06/27/2018,07/13/2018,07/30/2018,USD
04/10/2018,Cash,$0.35,03/21/2018,04/11/2018,04/30/2018,USD
01/09/2018,Cash,$0.35,11/16/2017,01/10/2018,01/29/2018,USD
10/12/2017,Cash,$0.35,09/27/2017,10/13/2017,10/30/2017,USD
07/11/2017,Cash,$0.35,06/27/2017,07/13/2017,07/31/2017,USD
04/10/2017,Cash,$0.35,03/22/2017,04/12/2017,05/01/2017,USD
01/09/2017,Cash,$0.35,11/17/2016,01/11/2017,01/30/2017,USD
10/07/2016,Cash,$0.35,09/01/2016,10/12/2016,10/31/2016,USD
07/07/2016,Cash,$0.312,06/22/2016,07/11/2016,08/01/2016,USD
04/07/2016,Cash,$0.312,03/23/2016,04/11/2016,05/02/2016,USD
01/07/2016,Cash,$0.312,11/19/2015,01/11/2016,02/01/2016,USD
10/09/2015,Cash,$0.312,09/28/2015,10/14/2015,11/02/2015,USD
07/09/2015,Cash,$0.312,06/25/2015,07/13/2015,08/03/2015,USD
04/09/2015,Cash,$0.312,03/25/2015,04/13/2015,05/04/2015,USD
01/08/2015,Cash,$0.312,11/19/2014,01/12/2015,02/02/2015,USD
10/08/2014,Cash,$0.312,09/22/2014,10/13/2014,11/03/2014,USD
07/03/2014,Cash,$0.312,06/25/2014,07/08/2014,08/04/2014,USD
04/04/2014,Cash,$0.312,03/26/2014,04/08/2014,04/28/2014,USD
01/03/2014,Cash,$0.312,11/20/2013,01/07/2014,01/27/2014,USD
10/04/2013,Cash,$0.312,09/25/2013,10/08/2013,10/28/2013,USD
07/03/2013,Cash,$0.29,06/26/2013,07/08/2013,07/29/2013,USD
12/12/2012,Cash,$0.58,11/14/2012,12/14/2012,12/28/2012,USD
10/04/2012,Cash,$0.29,09/24/2012,10/09/2012,10/29/2012,USD
07/05/2012,Cash,$0.29,06/27/2012,07/09/2012,07/30/2012,USD
04/04/2012,Cash,$0.29,03/22/2012,04/09/2012,04/30/2012,USD
12/22/2011,Cash,$0.29,11/16/2011,12/27/2011,01/30/2012,USD
10/06/2011,Cash,$0.29,09/22/2011,10/11/2011,10/31/2011,USD
07/07/2011,Cash,$0.29,06/23/2011,07/11/2011,08/01/2011,USD
04/07/2011,Cash,$0.29,03/24/2011,04/11/2011,05/02/2011,USD
12/22/2010,Cash,$0.29,11/18/2010,12/27/2010,01/31/2011,USD
10/07/2010,Cash,$0.275,09/23/2010,10/12/2010,11/01/2010,USD
07/01/2010,Cash,$0.275,06/24/2010,07/06/2010,08/02/2010,USD
03/31/2010,Cash,$0.275,03/25/2010,04/05/2010,05/03/2010,USD
12/28/2009,Cash,$0.275,11/18/2009,12/30/2009,02/01/2010,USD
10/01/2009,Cash,$0.25,09/24/2009,10/05/2009,11/02/2009,USD
07/01/2009,Cash,$0.25,06/25/2009,07/06/2009,08/02/2009,USD
04/02/2009,Cash,$0.25,03/26/2009,04/06/2009,05/04/2009,USD
12/18/2008,Cash,$0.25,11/20/2008,12/22/2008,02/02/2009,USD
10/02/2008,Cash,$0.25,09/25/2008,10/06/2008,11/03/2008,USD
07/02/2008,Cash,$0.22,06/26/2008,07/07/2008,08/04/2008,USD
04/03/2008,Cash,$0.22,03/27/2008,04/07/2008,04/28/2008,USD
12/27/2007,Cash,$0.22,11/15/2007,12/31/2007,01/28/2008,USD
10/04/2007,Cash,$0.22,09/27/2007,10/09/2007,10/29/2007,USD
07/05/2007,Cash,$0.20,06/28/2007,07/09/2007,07/30/2007,USD
04/04/2007,Cash,$0.20,03/22/2007,04/09/2007,04/30/2007,USD
12/28/2006,Cash,$0.20,11/16/2006,01/02/2007,01/29/2007,USD
10/04/2006,Cash,$0.20,09/28/2006,10/09/2006,10/30/2006,USD
07/06/2006,Cash,$0.18,06/22/2006,07/10/2006,07/31/2006,USD
04/06/2006,Cash,$0.18,03/23/2006,04/10/2006,05/01/2006,USD
12/28/2005,Cash,$0.18,11/17/2005,01/02/2006,01/30/2006,USD
10/05/2005,Cash,$0.18,09/22/2005,10/10/2005,10/31/2005,USD
07/07/2005,Cash,$0.17,06/23/2005,07/11/2005,08/01/2005,USD
04/07/2005,Cash,$0.17,03/24/2005,04/11/2005,05/02/2005,USD
12/30/2004,Cash,$0.17,11/18/2004,01/03/2005,01/31/2005,USD
10/06/2004,Cash,$0.17,09/23/2004,10/11/2004,11/01/2004,USD
07/08/2004,Cash,$0.1575,06/24/2004,07/12/2004,08/02/2004,USD
07/03/2001,Cash,$0.225,N/A,07/03/2001,N/A,USD
04/04/2001,Cash,$0.225,N/A,04/06/2001,N/A,USD
01/03/2001,Cash,$0.225,N/A,01/05/2001,N/A,USD
10/04/2000,Cash,$0.225,09/28/2000,10/06/2000,10/31/2000,USD
