Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
09/29/2025,Cash,$0.59,09/18/2025,09/29/2025,10/07/2025,USD
06/30/2025,Cash,$0.59,06/18/2025,06/30/2025,07/07/2025,USD
03/31/2025,Cash,$0.59,03/20/2025,03/31/2025,04/07/2025,USD
12/30/2024,Cash,$0.57,12/12/2024,12/30/2024,01/06/2025,USD
09/30/2024,Cash,$0.57,09/19/2024,09/30/2024,10/04/2024,USD
07/01/2024,Cash,$0.57,06/20/2024,07/01/2024,07/08/2024,USD
03/28/2024,Cash,$0.57,03/21/2024,04/01/2024,04/05/2024,USD
12/22/2023,Cash,$0.55,12/14/2023,12/26/2023,01/05/2024,USD
09/29/2023,Cash,$0.55,09/21/2023,10/02/2023,10/06/2023,USD
06/23/2023,Cash,$0.55,06/15/2023,06/26/2023,07/07/2023,USD
03/24/2023,Cash,$0.55,03/16/2023,03/27/2023,04/06/2023,USD
12/23/2022,Cash,$0.55,12/08/2022,12/27/2022,01/06/2023,USD
09/23/2022,Cash,$0.51,09/15/2022,09/26/2022,10/07/2022,USD
06/24/2022,Cash,$0.51,06/16/2022,06/27/2022,07/08/2022,USD
03/25/2022,Cash,$0.51,03/17/2022,03/28/2022,04/08/2022,USD
12/23/2021,Cash,$0.48,12/09/2021,12/27/2021,01/07/2022,USD
09/24/2021,Cash,$0.48,09/16/2021,09/27/2021,10/08/2021,USD
06/25/2021,Cash,$0.48,06/17/2021,06/28/2021,07/09/2021,USD
03/26/2021,Cash,$0.48,03/18/2021,03/29/2021,04/09/2021,USD
12/24/2020,Cash,$0.46,12/10/2020,12/28/2020,01/08/2021,USD
09/25/2020,Cash,$0.46,09/17/2020,09/28/2020,10/09/2020,USD
06/26/2020,Cash,$0.46,06/18/2020,06/29/2020,07/10/2020,USD
03/27/2020,Cash,$0.46,03/19/2020,03/30/2020,04/09/2020,USD
12/27/2019,Cash,$0.44,12/12/2019,12/30/2019,01/10/2020,USD
09/27/2019,Cash,$0.44,09/19/2019,09/30/2019,10/11/2019,USD
06/28/2019,Cash,$0.44,06/20/2019,07/01/2019,07/12/2019,USD
03/22/2019,Cash,$0.44,03/13/2019,03/25/2019,04/05/2019,USD
12/28/2018,Cash,$0.38,12/13/2018,12/31/2018,01/11/2019,USD
09/28/2018,Cash,$0.38,09/20/2018,10/01/2018,10/05/2018,USD
06/29/2018,Cash,$0.38,06/21/2018,07/02/2018,07/10/2018,USD
03/23/2018,Cash,$0.38,03/15/2018,03/26/2018,04/06/2018,USD
12/22/2017,Cash,$0.32,12/14/2017,12/26/2017,01/05/2018,USD
09/29/2017,Cash,$0.32,09/22/2017,10/02/2017,10/06/2017,USD
06/22/2017,Cash,$0.32,06/15/2017,06/26/2017,07/07/2017,USD
03/23/2017,Cash,$0.32,03/16/2017,03/27/2017,04/07/2017,USD
12/21/2016,Cash,$0.29,12/08/2016,12/26/2016,01/06/2017,USD
09/22/2016,Cash,$0.29,09/15/2016,09/26/2016,10/07/2016,USD
06/23/2016,Cash,$0.29,06/16/2016,06/27/2016,07/08/2016,USD
03/23/2016,Cash,$0.29,03/17/2016,03/28/2016,04/08/2016,USD
12/23/2015,Cash,$0.26,12/10/2015,12/28/2015,01/08/2016,USD
09/24/2015,Cash,$0.26,09/17/2015,09/28/2015,10/09/2015,USD
06/25/2015,Cash,$0.26,06/18/2015,06/29/2015,07/10/2015,USD
03/26/2015,Cash,$0.26,03/19/2015,03/30/2015,04/10/2015,USD
12/24/2014,Cash,$0.24,12/11/2014,12/29/2014,01/09/2015,USD
09/25/2014,Cash,$0.24,09/18/2014,09/29/2014,10/10/2014,USD
06/26/2014,Cash,$0.24,06/19/2014,06/30/2014,07/11/2014,USD
03/27/2014,Cash,$0.24,03/20/2014,03/31/2014,04/11/2014,USD
12/26/2013,Cash,$0.22,12/12/2013,12/30/2013,01/10/2014,USD
09/26/2013,Cash,$0.22,09/19/2013,09/30/2013,10/11/2013,USD
06/27/2013,Cash,$0.22,06/20/2013,07/01/2013,07/12/2013,USD
03/26/2003,Cash,$0.13,N/A,03/26/2003,N/A,USD
12/24/2002,Cash,$0.12,N/A,12/24/2002,N/A,USD
09/25/2002,Cash,$0.12,N/A,09/25/2002,N/A,USD
06/26/2002,Cash,$0.12,N/A,06/26/2002,N/A,USD
03/26/2002,Cash,$0.12,N/A,03/26/2002,N/A,USD
12/26/2001,Cash,$0.11,N/A,12/26/2001,N/A,USD
09/26/2001,Cash,$0.11,N/A,09/26/2001,N/A,USD
06/27/2001,Cash,$0.11,N/A,06/27/2001,N/A,USD
03/28/2001,Cash,$0.11,N/A,03/28/2001,N/A,USD
12/27/2000,Cash,$0.10,N/A,12/27/2000,N/A,USD
09/27/2000,Cash,$0.10,N/A,09/27/2000,N/A,USD
06/28/2000,Cash,$0.10,N/A,06/28/2000,N/A,USD
03/29/2000,Cash,$0.10,N/A,03/29/2000,N/A,USD
12/29/1999,Cash,$0.10,N/A,12/29/1999,N/A,USD
09/22/1999,Cash,$0.10,N/A,09/22/1999,N/A,USD
06/23/1999,Cash,$0.10,N/A,06/23/1999,N/A,USD
03/24/1999,Cash,$0.10,N/A,03/24/1999,N/A,USD
12/22/1998,Cash,$0.10,N/A,12/22/1998,N/A,USD
09/23/1998,Cash,$0.10,N/A,09/23/1998,N/A,USD
06/24/1998,Cash,$0.10,N/A,06/24/1998,N/A,USD
03/25/1998,Cash,$0.10,N/A,03/25/1998,N/A,USD
12/23/1997,Cash,$0.09,N/A,12/23/1997,N/A,USD
09/24/1997,Cash,$0.09,N/A,09/24/1997,N/A,USD
06/25/1997,Cash,$0.08,N/A,06/25/1997,N/A,USD
03/25/1997,Cash,$0.08,N/A,03/25/1997,N/A,USD
12/24/1996,Cash,$0.07,N/A,12/24/1996,N/A,USD
09/25/1996,Cash,$0.06,N/A,09/25/1996,N/A,USD
06/26/1996,Cash,$0.06,N/A,06/26/1996,N/A,USD
03/27/1996,Cash,$0.06,N/A,03/27/1996,N/A,USD
12/27/1995,Cash,$0.05,N/A,12/27/1995,N/A,USD
09/27/1995,Cash,$0.05,N/A,09/27/1995,N/A,USD
06/21/1995,Cash,$0.04,N/A,06/21/1995,N/A,USD
03/20/1995,Cash,$0.04,N/A,03/20/1995,N/A,USD
12/19/1994,Cash,$0.04,N/A,12/19/1994,N/A,USD
10/07/1994,Cash,$0.04,N/A,10/07/1994,N/A,USD
03/15/1990,Cash,$0.09,N/A,03/15/1990,N/A,USD
12/18/1989,Cash,$0.09,N/A,12/18/1989,N/A,USD
09/14/1989,Cash,$0.09,N/A,09/14/1989,N/A,USD
06/14/1989,Cash,$0.08,N/A,06/14/1989,N/A,USD
03/14/1989,Cash,$0.08,N/A,03/14/1989,N/A,USD
12/16/1988,Cash,$0.08,N/A,12/16/1988,N/A,USD
