Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
02/27/2020,Cash,$0.12,N/A,02/28/2020,03/13/2020,USD
11/26/2019,Cash,$0.12,N/A,11/27/2019,12/13/2019,USD
08/27/2019,Cash,$0.12,N/A,08/28/2019,09/13/2019,USD
05/24/2019,Cash,$0.12,N/A,05/28/2019,06/14/2019,USD
02/26/2019,Cash,$0.12,N/A,02/27/2019,03/15/2019,USD
11/27/2018,Cash,$0.12,N/A,11/28/2018,12/14/2018,USD
08/27/2018,Cash,$0.12,N/A,08/28/2018,09/14/2018,USD
05/24/2018,Cash,$0.12,N/A,05/25/2018,06/15/2018,USD
02/27/2018,Cash,$0.12,N/A,02/28/2018,03/15/2018,USD
11/27/2017,Cash,$0.12,N/A,11/28/2017,12/15/2017,USD
08/24/2017,Cash,$0.12,N/A,08/28/2017,09/15/2017,USD
05/24/2017,Cash,$0.12,N/A,05/26/2017,06/15/2017,USD
02/24/2017,Cash,$0.12,N/A,02/28/2017,03/15/2017,USD
11/21/2016,Cash,$0.12,N/A,11/23/2016,12/15/2016,USD
08/24/2016,Cash,$0.12,N/A,08/26/2016,09/15/2016,USD
05/25/2016,Cash,$0.12,N/A,05/27/2016,06/15/2016,USD
02/24/2016,Cash,$0.12,N/A,02/26/2016,03/15/2016,USD
11/23/2015,Cash,$0.12,N/A,11/25/2015,12/15/2015,USD
08/26/2015,Cash,$0.12,N/A,08/28/2015,09/15/2015,USD
05/26/2015,Cash,$0.12,N/A,05/28/2015,06/15/2015,USD
02/25/2015,Cash,$0.12,N/A,02/27/2015,03/13/2015,USD
11/25/2014,Cash,$0.12,N/A,11/28/2014,12/15/2014,USD
08/26/2014,Cash,$0.12,N/A,08/28/2014,09/15/2014,USD
05/23/2014,Cash,$0.12,N/A,05/28/2014,06/13/2014,USD
02/26/2014,Cash,$0.12,N/A,02/28/2014,03/14/2014,USD
11/25/2013,Cash,$0.12,10/30/2013,11/27/2013,12/13/2013,USD
08/26/2013,Cash,$0.12,07/31/2013,08/28/2013,09/13/2013,USD
