Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/04/2025,Cash,$0.50,N/A,11/04/2025,11/14/2025,USD
08/05/2025,Cash,$0.48,N/A,08/05/2025,08/15/2025,USD
04/29/2025,Cash,$0.48,N/A,04/29/2025,05/09/2025,USD
02/04/2025,Cash,$0.48,N/A,02/04/2025,02/14/2025,USD
11/05/2024,Cash,$0.48,N/A,11/05/2024,11/15/2024,USD
08/06/2024,Cash,$0.48,N/A,08/06/2024,08/16/2024,USD
04/29/2024,Cash,$0.48,N/A,04/30/2024,05/10/2024,USD
02/06/2024,Cash,$0.48,N/A,02/07/2024,02/16/2024,USD
11/02/2023,Cash,$0.48,N/A,11/03/2023,11/13/2023,USD
07/31/2023,Cash,$0.48,N/A,08/01/2023,08/11/2023,USD
05/01/2023,Cash,$0.48,N/A,05/02/2023,05/12/2023,USD
02/01/2023,Cash,$0.48,N/A,02/02/2023,02/13/2023,USD
10/28/2022,Cash,$0.44,N/A,10/31/2022,11/10/2022,USD
08/01/2022,Cash,$0.44,07/20/2022,08/02/2022,08/12/2022,USD
05/02/2022,Cash,$0.44,N/A,05/03/2022,05/13/2022,USD
02/02/2022,Cash,$0.44,01/19/2022,02/03/2022,02/14/2022,USD
11/01/2021,Cash,$0.41,10/18/2021,11/02/2021,11/12/2021,USD
08/02/2021,Cash,$0.41,07/19/2021,08/03/2021,08/13/2021,USD
05/04/2021,Cash,$0.41,04/20/2021,05/05/2021,05/14/2021,USD
02/03/2021,Cash,$0.41,01/20/2021,02/04/2021,02/16/2021,USD
11/02/2020,Cash,$0.41,10/19/2020,11/03/2020,11/12/2020,USD
08/03/2020,Cash,$0.41,07/17/2020,08/04/2020,08/13/2020,USD
04/07/2020,Cash,$0.41,03/24/2020,04/08/2020,04/17/2020,USD
01/08/2020,Cash,$1.41,12/17/2019,01/09/2020,01/21/2020,USD
10/08/2019,Cash,$0.41,09/24/2019,10/09/2019,10/18/2019,USD
07/08/2019,Cash,$0.41,06/25/2019,07/09/2019,07/18/2019,USD
04/08/2019,Cash,$0.41,03/26/2019,04/09/2019,04/18/2019,USD
01/08/2019,Cash,$0.38,12/17/2018,01/09/2019,01/18/2019,USD
10/09/2018,Cash,$0.38,09/25/2018,10/10/2018,10/19/2018,USD
07/09/2018,Cash,$0.85,06/26/2018,07/10/2018,07/19/2018,USD
04/09/2018,Cash,$0.35,03/27/2018,04/10/2018,04/19/2018,USD
01/08/2018,Cash,$0.25,12/19/2017,01/09/2018,01/18/2018,USD
