Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/01/2025,Cash,$0.14,11/07/2025,12/01/2025,12/15/2025,USD
09/02/2025,Cash,$0.14,08/08/2025,09/02/2025,09/16/2025,USD
06/02/2025,Cash,$0.14,05/02/2025,06/02/2025,06/16/2025,USD
03/03/2025,Cash,$0.25,02/13/2025,03/03/2025,03/17/2025,USD
12/02/2024,Cash,$0.25,10/31/2024,12/02/2024,12/16/2024,USD
09/03/2024,Cash,$0.25,08/01/2024,09/03/2024,09/17/2024,USD
06/03/2024,Cash,$0.25,05/02/2024,06/03/2024,06/17/2024,USD
02/29/2024,Cash,$0.25,02/15/2024,03/01/2024,03/15/2024,USD
11/30/2023,Cash,$0.25,11/02/2023,12/01/2023,12/15/2023,USD
08/31/2023,Cash,$0.25,08/09/2023,09/01/2023,09/15/2023,USD
05/31/2023,Cash,$0.25,05/10/2023,06/01/2023,06/15/2023,USD
02/28/2023,Cash,$0.25,01/13/2023,03/01/2023,03/15/2023,USD
11/30/2022,Cash,$0.125,11/09/2022,12/01/2022,12/15/2022,USD
08/31/2022,Cash,$0.125,08/10/2022,09/01/2022,09/15/2022,USD
05/31/2022,Cash,$0.125,05/11/2022,06/01/2022,06/15/2022,USD
03/04/2022,Cash,$0.125,02/23/2022,03/07/2022,03/15/2022,USD
11/30/2021,Cash,$0.12,11/10/2021,12/01/2021,12/15/2021,USD
08/31/2021,Cash,$0.12,08/11/2021,09/01/2021,09/15/2021,USD
05/28/2021,Cash,$0.10,05/12/2021,06/01/2021,06/15/2021,USD
03/04/2021,Cash,$0.09,02/23/2021,03/05/2021,03/15/2021,USD
11/30/2020,Cash,$0.07,11/04/2020,12/01/2020,12/15/2020,USD
08/31/2020,Cash,$0.05,08/05/2020,09/01/2020,09/15/2020,USD
05/29/2020,Cash,$0.05,05/06/2020,06/01/2020,06/15/2020,USD
02/28/2020,Cash,$0.12,02/20/2020,03/02/2020,03/16/2020,USD
11/29/2019,Cash,$0.12,10/11/2019,12/02/2019,12/16/2019,USD
08/30/2019,Cash,$0.10,08/01/2019,09/03/2019,09/17/2019,USD
05/31/2019,Cash,$0.10,05/08/2019,06/03/2019,06/17/2019,USD
02/28/2019,Cash,$0.10,02/15/2019,03/01/2019,03/15/2019,USD
11/30/2018,Cash,$0.085,11/01/2018,12/03/2018,12/17/2018,USD
08/31/2018,Cash,$0.085,08/02/2018,09/04/2018,09/18/2018,USD
05/31/2018,Cash,$0.085,05/08/2018,06/01/2018,06/15/2018,USD
02/28/2018,Cash,$0.085,02/15/2018,03/01/2018,03/15/2018,USD
11/30/2017,Cash,$0.07,11/02/2017,12/01/2017,12/15/2017,USD
08/30/2017,Cash,$0.07,08/03/2017,09/01/2017,09/15/2017,USD
05/30/2017,Cash,$0.07,05/10/2017,06/01/2017,06/15/2017,USD
02/27/2017,Cash,$0.07,02/16/2017,03/01/2017,03/15/2017,USD
11/29/2016,Cash,$0.065,11/09/2016,12/01/2016,12/15/2016,USD
08/30/2016,Cash,$0.06,08/04/2016,09/01/2016,09/15/2016,USD
05/27/2016,Cash,$0.06,05/11/2016,06/01/2016,06/15/2016,USD
02/26/2016,Cash,$0.06,02/17/2016,03/01/2016,03/15/2016,USD
11/27/2015,Cash,$0.06,10/28/2015,12/01/2015,12/15/2015,USD
08/28/2015,Cash,$0.055,07/30/2015,09/01/2015,09/15/2015,USD
05/28/2015,Cash,$0.055,05/01/2015,06/01/2015,06/15/2015,USD
02/26/2015,Cash,$0.055,02/18/2015,03/02/2015,03/16/2015,USD
11/26/2014,Cash,$0.055,11/06/2014,12/01/2014,12/15/2014,USD
08/28/2014,Cash,$0.05,07/31/2014,09/02/2014,09/16/2014,USD
05/29/2014,Cash,$0.05,05/15/2014,06/02/2014,06/16/2014,USD
02/27/2014,Cash,$0.05,02/20/2014,03/03/2014,03/17/2014,USD
11/27/2013,Cash,$0.05,10/31/2013,12/02/2013,12/16/2013,USD
08/29/2013,Cash,$0.05,07/23/2013,09/03/2013,09/17/2013,USD
05/30/2013,Cash,$0.04,05/02/2013,06/03/2013,06/17/2013,USD
02/27/2013,Cash,$0.04,02/13/2013,03/01/2013,03/15/2013,USD
11/29/2011,Cash,$0.02,10/31/2011,12/01/2011,12/15/2011,USD
08/30/2011,Cash,$0.02,08/08/2011,09/01/2011,09/15/2011,USD
05/27/2011,Cash,$0.02,05/05/2011,06/01/2011,06/15/2011,USD
02/25/2011,Cash,$0.02,01/26/2011,03/01/2011,03/15/2011,USD
11/29/2010,Cash,$0.02,11/12/2010,12/01/2010,12/15/2010,USD
08/30/2010,Cash,$0.015,08/09/2010,09/01/2010,09/15/2010,USD
05/27/2010,Cash,$0.015,05/10/2010,06/01/2010,06/15/2010,USD
02/25/2010,Cash,$0.015,01/28/2010,03/01/2010,03/15/2010,USD
11/27/2009,Cash,$0.015,11/03/2009,12/01/2009,12/15/2009,USD
08/28/2009,Cash,$0.015,08/04/2009,09/01/2009,09/15/2009,USD
05/28/2009,Cash,$0.015,05/05/2009,06/01/2009,06/15/2009,USD
03/18/2009,Cash,$0.015,03/16/2009,03/20/2009,03/30/2009,USD
11/26/2008,Cash,$0.015,11/06/2008,12/01/2008,12/15/2008,USD
07/31/2008,Cash,$0.125,07/25/2008,08/04/2008,08/18/2008,USD
05/01/2008,Cash,$0.125,04/24/2008,05/05/2008,05/19/2008,USD
02/12/2008,Cash,$0.125,02/04/2008,02/14/2008,02/29/2008,USD
11/01/2007,Cash,$0.125,10/25/2007,11/05/2007,11/19/2007,USD
08/02/2007,Cash,$0.125,07/26/2007,08/06/2007,08/20/2007,USD
05/03/2007,Cash,$0.125,04/25/2007,05/07/2007,05/21/2007,USD
02/08/2007,Cash,$0.085,02/02/2007,02/12/2007,02/27/2007,USD
11/02/2006,Cash,$0.085,10/26/2006,11/06/2006,11/20/2006,USD
08/03/2006,Cash,$0.17,07/27/2006,08/07/2006,08/21/2006,USD
05/04/2006,Cash,$0.17,04/27/2006,05/08/2006,05/22/2006,USD
02/09/2006,Cash,$0.17,02/03/2006,02/13/2006,02/28/2006,USD
11/03/2005,Cash,$0.17,10/27/2005,11/07/2005,11/21/2005,USD
08/04/2005,Cash,$0.135,07/28/2005,08/08/2005,08/22/2005,USD
02/15/2005,Cash,$0.135,02/07/2005,02/17/2005,03/04/2005,USD
10/28/2004,Cash,$0.12,10/21/2004,11/01/2004,11/15/2004,USD
07/29/2004,Cash,$0.12,07/22/2004,08/02/2004,08/16/2004,USD
05/10/2001,Cash,$0.06,N/A,05/14/2001,N/A,USD
02/15/2001,Cash,$0.06,N/A,02/20/2001,N/A,USD
11/09/2000,Cash,$0.06,N/A,11/13/2000,N/A,USD
08/09/2000,Cash,$0.06,08/01/2000,08/11/2000,08/25/2000,USD
