Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/03/2025,Cash,$0.60,10/21/2025,11/03/2025,11/17/2025,USD
08/04/2025,Cash,$0.60,07/22/2025,08/04/2025,08/15/2025,USD
05/02/2025,Cash,$0.60,04/22/2025,05/02/2025,05/16/2025,USD
02/03/2025,Cash,$0.60,01/23/2025,02/03/2025,02/17/2025,USD
11/04/2024,Cash,$0.55,10/22/2024,11/04/2024,11/15/2024,USD
08/02/2024,Cash,$0.55,07/23/2024,08/02/2024,08/16/2024,USD
05/02/2024,Cash,$0.55,04/23/2024,05/03/2024,05/17/2024,USD
02/01/2024,Cash,$0.55,01/23/2024,02/02/2024,02/15/2024,USD
10/31/2023,Cash,$0.48,10/19/2023,11/01/2023,11/15/2023,USD
07/31/2023,Cash,$0.48,07/20/2023,08/01/2023,08/15/2023,USD
04/28/2023,Cash,$0.48,04/20/2023,05/01/2023,05/15/2023,USD
02/03/2023,Cash,$0.48,01/26/2023,02/06/2023,02/21/2023,USD
10/31/2022,Cash,$0.40,10/20/2022,11/01/2022,11/15/2022,USD
07/29/2022,Cash,$0.40,07/21/2022,08/01/2022,08/15/2022,USD
04/29/2022,Cash,$0.40,04/21/2022,05/02/2022,05/16/2022,USD
02/04/2022,Cash,$0.40,01/27/2022,02/07/2022,02/22/2022,USD
10/29/2021,Cash,$0.33,10/21/2021,11/01/2021,11/15/2021,USD
07/30/2021,Cash,$0.33,07/22/2021,08/02/2021,08/16/2021,USD
04/30/2021,Cash,$0.33,04/22/2021,05/03/2021,05/17/2021,USD
02/08/2021,Cash,$0.33,01/28/2021,02/09/2021,02/23/2021,USD
10/30/2020,Cash,$0.275,10/22/2020,11/02/2020,11/16/2020,USD
08/03/2020,Cash,$0.275,07/23/2020,08/04/2020,08/17/2020,USD
05/01/2020,Cash,$0.275,04/23/2020,05/04/2020,05/15/2020,USD
01/31/2020,Cash,$0.275,01/23/2020,02/03/2020,02/14/2020,USD
10/31/2019,Cash,$0.275,10/17/2019,11/01/2019,11/15/2019,USD
07/31/2019,Cash,$0.275,07/18/2019,08/01/2019,08/15/2019,USD
04/30/2019,Cash,$0.275,04/18/2019,05/01/2019,05/15/2019,USD
02/01/2019,Cash,$0.23,01/24/2019,02/04/2019,02/15/2019,USD
10/31/2018,Cash,$0.23,10/18/2018,11/01/2018,11/15/2018,USD
07/31/2018,Cash,$0.23,07/19/2018,08/01/2018,08/15/2018,USD
04/30/2018,Cash,$0.20,04/19/2018,05/01/2018,05/15/2018,USD
02/02/2018,Cash,$0.20,01/25/2018,02/05/2018,02/15/2018,USD
10/31/2017,Cash,$0.20,10/19/2017,11/01/2017,11/15/2017,USD
07/28/2017,Cash,$0.20,07/20/2017,08/01/2017,08/15/2017,USD
04/27/2017,Cash,$0.20,04/19/2017,05/01/2017,05/15/2017,USD
01/30/2017,Cash,$0.20,01/25/2017,02/01/2017,02/15/2017,USD
10/28/2016,Cash,$0.20,10/19/2016,11/01/2016,11/15/2016,USD
07/28/2016,Cash,$0.20,07/20/2016,08/01/2016,08/15/2016,USD
05/02/2016,Cash,$0.20,04/20/2016,05/04/2016,05/16/2016,USD
01/28/2016,Cash,$0.20,01/27/2016,02/01/2016,02/16/2016,USD
10/29/2015,Cash,$0.20,10/21/2015,11/02/2015,11/16/2015,USD
07/30/2015,Cash,$0.20,07/15/2015,08/03/2015,08/17/2015,USD
04/29/2015,Cash,$0.20,04/21/2015,05/01/2015,05/15/2015,USD
01/29/2015,Cash,$0.20,01/21/2015,02/02/2015,02/17/2015,USD
10/30/2014,Cash,$0.18,10/20/2014,11/03/2014,11/17/2014,USD
07/30/2014,Cash,$0.18,07/16/2014,08/01/2014,08/15/2014,USD
04/30/2014,Cash,$0.18,04/16/2014,05/02/2014,05/19/2014,USD
01/30/2014,Cash,$0.18,01/22/2014,02/03/2014,02/18/2014,USD
10/29/2013,Cash,$0.15,10/16/2013,10/31/2013,11/15/2013,USD
07/29/2013,Cash,$0.15,07/17/2013,07/31/2013,08/15/2013,USD
02/06/2013,Cash,$0.15,01/23/2013,02/08/2013,02/22/2013,USD
04/29/2003,Cash,$0.10,N/A,04/29/2003,N/A,USD
01/23/2003,Cash,$0.10,N/A,01/23/2003,N/A,USD
10/29/2002,Cash,$0.0675,N/A,10/29/2002,N/A,USD
07/29/2002,Cash,$0.0675,N/A,07/29/2002,N/A,USD
04/29/2002,Cash,$0.0675,N/A,04/29/2002,N/A,USD
02/06/2002,Cash,$0.0675,N/A,02/06/2002,N/A,USD
10/29/2001,Cash,$0.03,N/A,10/29/2001,N/A,USD
07/27/2001,Cash,$0.03,N/A,07/27/2001,N/A,USD
05/02/2001,Cash,$0.03,N/A,05/02/2001,N/A,USD
01/30/2001,Cash,$0.03,N/A,01/30/2001,N/A,USD
10/30/2000,Cash,$0.03,N/A,10/30/2000,N/A,USD
08/04/2000,Cash,$0.03,N/A,08/04/2000,N/A,USD
05/01/2000,Cash,$0.03,N/A,05/01/2000,N/A,USD
01/31/2000,Cash,$0.03,N/A,01/31/2000,N/A,USD
11/01/1999,Cash,$0.03,N/A,11/01/1999,N/A,USD
08/02/1999,Cash,$0.03,N/A,08/02/1999,N/A,USD
05/03/1999,Cash,$0.03,N/A,05/03/1999,N/A,USD
02/18/1999,Cash,$0.03,N/A,02/18/1999,N/A,USD
