Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/10/2025,Cash,$0.47,10/28/2025,11/10/2025,11/20/2025,USD
08/11/2025,Cash,$0.47,07/28/2025,08/11/2025,08/21/2025,USD
05/12/2025,Cash,$0.47,04/28/2025,05/12/2025,05/22/2025,USD
02/10/2025,Cash,$0.47,01/28/2025,02/10/2025,02/20/2025,USD
11/04/2024,Cash,$0.47,10/23/2024,11/04/2024,11/14/2024,USD
08/05/2024,Cash,$0.47,07/24/2024,08/05/2024,08/15/2024,USD
05/03/2024,Cash,$0.47,04/23/2024,05/06/2024,05/16/2024,USD
02/08/2024,Cash,$0.47,01/26/2024,02/09/2024,02/19/2024,USD
11/03/2023,Cash,$0.47,10/24/2023,11/06/2023,11/16/2023,USD
08/04/2023,Cash,$0.47,07/25/2023,08/07/2023,08/17/2023,USD
05/05/2023,Cash,$0.47,04/25/2023,05/08/2023,05/18/2023,USD
02/06/2023,Cash,$0.47,01/25/2023,02/07/2023,02/17/2023,USD
11/07/2022,Cash,$0.47,10/24/2022,11/08/2022,11/18/2022,USD
08/08/2022,Cash,$0.41,07/25/2022,08/09/2022,08/19/2022,USD
05/09/2022,Cash,$0.41,04/27/2022,05/10/2022,05/20/2022,USD
02/09/2022,Cash,$0.41,01/26/2022,02/10/2022,02/21/2022,USD
11/05/2021,Cash,$0.41,10/25/2021,11/08/2021,11/18/2021,USD
08/06/2021,Cash,$0.41,07/26/2021,08/09/2021,08/19/2021,USD
05/10/2021,Cash,$0.41,04/26/2021,05/11/2021,05/21/2021,USD
02/08/2021,Cash,$0.41,01/28/2021,02/09/2021,02/19/2021,USD
11/05/2020,Cash,$0.38,10/26/2020,11/06/2020,11/16/2020,USD
08/06/2020,Cash,$0.34,07/24/2020,08/07/2020,08/17/2020,USD
05/08/2020,Cash,$0.34,04/29/2020,05/11/2020,05/21/2020,USD
02/28/2020,Cash,$0.60,02/19/2020,03/02/2020,03/12/2020,USD
02/07/2020,Cash,$0.34,01/28/2020,02/10/2020,02/20/2020,USD
11/07/2019,Cash,$0.31,10/30/2019,11/09/2019,11/19/2019,USD
08/07/2019,Cash,$0.31,07/29/2019,08/08/2019,08/21/2019,USD
05/10/2019,Cash,$0.31,05/03/2019,05/13/2019,05/23/2019,USD
02/08/2019,Cash,$0.31,01/29/2019,02/11/2019,02/21/2019,USD
11/08/2018,Cash,$0.28,10/24/2018,11/09/2018,11/19/2018,USD
08/09/2018,Cash,$0.28,08/01/2018,08/10/2018,08/21/2018,USD
05/11/2018,Cash,$0.28,04/25/2018,05/14/2018,05/24/2018,USD
02/09/2018,Cash,$0.28,01/29/2018,02/12/2018,02/22/2018,USD
10/30/2017,Cash,$0.24,10/16/2017,10/31/2017,11/13/2017,USD
07/31/2017,Cash,$0.24,07/20/2017,08/02/2017,08/11/2017,USD
04/28/2017,Cash,$0.24,04/17/2017,05/02/2017,05/12/2017,USD
01/26/2017,Cash,$0.24,01/19/2017,01/30/2017,02/10/2017,USD
10/27/2016,Cash,$0.22,10/21/2016,10/31/2016,11/14/2016,USD
07/28/2016,Cash,$0.22,07/21/2016,08/01/2016,08/12/2016,USD
04/28/2016,Cash,$0.22,04/18/2016,05/02/2016,05/13/2016,USD
01/28/2016,Cash,$0.22,01/21/2016,02/01/2016,02/12/2016,USD
10/29/2015,Cash,$0.20,10/05/2015,11/02/2015,11/13/2015,USD
07/30/2015,Cash,$0.20,07/23/2015,08/03/2015,08/14/2015,USD
04/29/2015,Cash,$0.20,04/20/2015,05/01/2015,05/15/2015,USD
01/29/2015,Cash,$0.20,01/22/2015,02/02/2015,02/13/2015,USD
11/04/2014,Cash,$0.16,10/27/2014,11/06/2014,11/17/2014,USD
08/01/2014,Cash,$0.16,07/24/2014,08/05/2014,08/15/2014,USD
05/06/2014,Cash,$0.16,04/28/2014,05/08/2014,05/19/2014,USD
01/31/2014,Cash,$0.16,01/23/2014,02/04/2014,02/14/2014,USD
10/30/2013,Cash,$0.14,10/21/2013,11/01/2013,11/15/2013,USD
08/01/2013,Cash,$0.14,07/25/2013,08/05/2013,08/15/2013,USD
