Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
04/15/2025,Cash,$0.34375,N/A,04/15/2025,04/30/2025,USD
01/15/2025,Cash,$0.34375,N/A,01/15/2025,01/31/2025,USD
10/15/2024,Cash,$0.34375,N/A,10/15/2024,10/31/2024,USD
07/15/2024,Cash,$0.34375,N/A,07/15/2024,07/31/2024,USD
04/12/2024,Cash,$0.34375,N/A,04/15/2024,04/30/2024,USD
01/11/2024,Cash,$0.34375,N/A,01/15/2024,01/31/2024,USD
10/12/2023,Cash,$0.34375,N/A,10/15/2023,10/31/2023,USD
07/13/2023,Cash,$0.34375,N/A,07/15/2023,07/31/2023,USD
04/13/2023,Cash,$0.34375,N/A,04/15/2023,05/01/2023,USD
01/12/2023,Cash,$0.34375,N/A,01/15/2023,01/31/2023,USD
10/14/2022,Cash,$0.34375,N/A,10/17/2022,10/31/2022,USD
07/14/2022,Cash,$0.34375,N/A,07/15/2022,08/01/2022,USD
04/13/2022,Cash,$0.34375,N/A,04/15/2022,05/02/2022,USD
01/13/2022,Cash,$0.34375,N/A,01/15/2022,01/31/2022,USD
10/14/2021,Cash,$0.34375,N/A,10/15/2021,11/01/2021,USD
07/14/2021,Cash,$0.27118,N/A,07/15/2021,08/02/2021,USD
