Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/05/2025,Cash,$0.14,11/12/2025,12/05/2025,12/15/2025,USD
09/05/2025,Cash,$0.14,08/13/2025,09/05/2025,09/15/2025,USD
06/05/2025,Cash,$0.14,05/14/2025,06/05/2025,06/16/2025,USD
03/05/2025,Cash,$0.14,02/19/2025,03/05/2025,03/17/2025,USD
12/05/2024,Cash,$0.14,11/13/2024,12/05/2024,12/16/2024,USD
09/05/2024,Cash,$0.14,08/21/2024,09/05/2024,09/16/2024,USD
06/05/2024,Cash,$0.14,05/15/2024,06/05/2024,06/17/2024,USD
03/04/2024,Cash,$0.14,02/21/2024,03/05/2024,03/15/2024,USD
11/30/2023,Cash,$0.14,11/15/2023,12/01/2023,12/15/2023,USD
08/31/2023,Cash,$0.14,08/16/2023,09/01/2023,09/15/2023,USD
05/31/2023,Cash,$0.14,05/10/2023,06/01/2023,06/15/2023,USD
02/28/2023,Cash,$0.14,02/22/2023,03/01/2023,03/15/2023,USD
11/30/2022,Cash,$0.14,11/02/2022,12/01/2022,12/15/2022,USD
08/31/2022,Cash,$0.14,08/17/2022,09/01/2022,09/15/2022,USD
05/31/2022,Cash,$0.14,05/18/2022,06/01/2022,06/15/2022,USD
03/03/2022,Cash,$0.14,01/27/2022,03/04/2022,03/15/2022,USD
12/03/2021,Cash,$0.14,10/28/2021,12/06/2021,12/15/2021,USD
08/31/2021,Cash,$0.14,07/29/2021,09/01/2021,09/15/2021,USD
05/28/2021,Cash,$0.14,04/29/2021,06/01/2021,06/15/2021,USD
02/26/2021,Cash,$0.14,01/28/2021,03/01/2021,03/15/2021,USD
11/30/2020,Cash,$0.14,10/29/2020,12/01/2020,12/15/2020,USD
08/31/2020,Cash,$0.14,07/30/2020,09/01/2020,09/15/2020,USD
05/29/2020,Cash,$0.14,04/30/2020,06/01/2020,06/15/2020,USD
02/28/2020,Cash,$0.14,01/21/2020,03/02/2020,03/16/2020,USD
11/29/2019,Cash,$0.13,10/24/2019,12/02/2019,12/16/2019,USD
08/30/2019,Cash,$0.13,08/01/2019,09/03/2019,09/17/2019,USD
05/31/2019,Cash,$0.13,05/02/2019,06/03/2019,06/17/2019,USD
02/28/2019,Cash,$0.13,01/24/2019,03/01/2019,03/15/2019,USD
11/30/2018,Cash,$0.13,10/25/2018,12/03/2018,12/17/2018,USD
08/31/2018,Cash,$0.13,07/26/2018,09/04/2018,09/18/2018,USD
05/31/2018,Cash,$0.13,04/26/2018,06/01/2018,06/15/2018,USD
02/28/2018,Cash,$0.13,01/25/2018,03/01/2018,03/15/2018,USD
11/30/2017,Cash,$0.13,10/26/2017,12/01/2017,12/15/2017,USD
08/30/2017,Cash,$0.13,07/27/2017,09/01/2017,09/15/2017,USD
05/30/2017,Cash,$0.13,04/27/2017,06/01/2017,06/15/2017,USD
02/27/2017,Cash,$0.13,01/26/2017,03/01/2017,03/15/2017,USD
11/29/2016,Cash,$0.13,10/31/2016,12/01/2016,12/15/2016,USD
08/30/2016,Cash,$0.13,08/01/2016,09/01/2016,09/16/2016,USD
05/27/2016,Cash,$0.13,05/02/2016,06/01/2016,06/15/2016,USD
02/26/2016,Cash,$0.13,01/28/2016,03/01/2016,03/15/2016,USD
11/27/2015,Cash,$0.12,10/26/2015,12/01/2015,12/15/2015,USD
08/28/2015,Cash,$0.12,07/27/2015,09/01/2015,09/15/2015,USD
05/28/2015,Cash,$0.12,04/27/2015,06/01/2015,06/15/2015,USD
02/26/2015,Cash,$0.12,01/22/2015,03/02/2015,03/16/2015,USD
11/26/2014,Cash,$0.11,10/27/2014,12/01/2014,12/15/2014,USD
08/28/2014,Cash,$0.11,07/28/2014,09/02/2014,09/16/2014,USD
05/29/2014,Cash,$0.11,04/28/2014,06/02/2014,06/16/2014,USD
