Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
01/21/2025,Cash,$5.91,01/09/2025,01/21/2025,01/31/2025,USD
08/06/2021,Cash,$1.62930724,07/28/2021,08/09/2021,08/23/2021,USD
08/07/2020,Cash,$1.14948517,07/30/2020,08/10/2020,08/24/2020,USD
03/15/2019,Cash,$0.41338967,03/07/2019,03/18/2019,04/01/2019,USD
