Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/15/2025,Cash,$0.26,10/28/2025,12/15/2025,12/31/2025,USD
09/15/2025,Cash,$0.25,07/29/2025,09/15/2025,09/30/2025,USD
06/16/2025,Cash,$0.25,05/01/2025,06/16/2025,06/30/2025,USD
05/14/2025,Cash,$1.00,05/01/2025,05/14/2025,05/21/2025,USD
03/17/2025,Cash,$0.25,02/11/2025,03/17/2025,03/31/2025,USD
12/16/2024,Cash,$0.25,11/07/2024,12/16/2024,12/31/2024,USD
09/16/2024,Cash,$0.25,07/23/2024,09/16/2024,09/30/2024,USD
06/14/2024,Cash,$0.25,05/07/2024,06/14/2024,06/28/2024,USD
03/14/2024,Cash,$0.25,02/07/2024,03/15/2024,03/29/2024,USD
02/21/2024,Cash,$1.00,02/07/2024,02/22/2024,03/04/2024,USD
12/14/2023,Cash,$0.25,N/A,12/15/2023,12/29/2023,USD
09/14/2023,Cash,$0.25,08/03/2023,09/15/2023,09/29/2023,USD
06/14/2023,Cash,$0.25,05/04/2023,06/15/2023,06/30/2023,USD
03/14/2023,Cash,$0.25,02/07/2023,03/15/2023,03/31/2023,USD
12/14/2022,Cash,$0.25,10/27/2022,12/15/2022,12/30/2022,USD
11/29/2022,Cash,$1.00,11/14/2022,11/30/2022,12/09/2022,USD
09/14/2022,Cash,$0.25,08/09/2022,09/15/2022,09/30/2022,USD
06/15/2022,Cash,$0.25,05/03/2022,06/16/2022,06/30/2022,USD
03/14/2022,Cash,$0.25,02/18/2022,03/15/2022,03/31/2022,USD
11/22/2021,Cash,$3.00,11/10/2021,11/23/2021,12/22/2021,USD
03/12/2020,Cash,$0.10,01/31/2020,03/13/2020,03/27/2020,USD
12/12/2019,Cash,$0.10,10/28/2019,12/13/2019,12/27/2019,USD
09/12/2019,Cash,$0.10,08/06/2019,09/13/2019,09/27/2019,USD
06/13/2019,Cash,$0.10,04/30/2019,06/14/2019,06/28/2019,USD
03/13/2019,Cash,$0.10,02/12/2019,03/14/2019,03/29/2019,USD
12/13/2018,Cash,$0.10,11/02/2018,12/14/2018,01/01/2019,USD
09/13/2018,Cash,$0.10,07/31/2018,09/14/2018,09/28/2018,USD
06/14/2018,Cash,$0.10,05/01/2018,06/15/2018,06/29/2018,USD
03/14/2018,Cash,$0.10,02/23/2018,03/15/2018,03/30/2018,USD
11/14/2017,Cash,$0.10,11/03/2017,11/15/2017,11/30/2017,USD
08/11/2017,Cash,$0.10,08/04/2017,08/15/2017,08/31/2017,USD
05/12/2017,Cash,$0.10,05/02/2017,05/16/2017,05/30/2017,USD
03/13/2017,Cash,$0.10,03/02/2017,03/15/2017,03/31/2017,USD
11/10/2016,Cash,$0.10,11/04/2016,11/15/2016,11/30/2016,USD
08/11/2016,Cash,$0.10,07/28/2016,08/15/2016,08/30/2016,USD
