Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
09/18/2025,Cash,$0.205,08/29/2025,09/18/2025,10/07/2025,USD
06/18/2025,Cash,$0.205,05/29/2025,06/19/2025,07/08/2025,USD
03/20/2025,Cash,$0.205,03/06/2025,03/20/2025,04/08/2025,USD
12/19/2024,Cash,$0.205,11/13/2024,12/19/2024,01/07/2025,USD
09/19/2024,Cash,$0.20,08/26/2024,09/19/2024,10/08/2024,USD
06/20/2024,Cash,$0.20,05/16/2024,06/20/2024,07/09/2024,USD
03/22/2024,Cash,$0.20,03/14/2024,03/25/2024,04/09/2024,USD
12/20/2023,Cash,$0.20,11/15/2023,12/21/2023,01/09/2024,USD
09/20/2023,Cash,$0.19,08/23/2023,09/21/2023,10/10/2023,USD
06/21/2023,Cash,$0.19,06/08/2023,06/22/2023,07/10/2023,USD
03/22/2023,Cash,$0.19,03/02/2023,03/23/2023,04/10/2023,USD
12/21/2022,Cash,$0.19,11/16/2022,12/22/2022,01/09/2023,USD
09/21/2022,Cash,$0.17,08/30/2022,09/22/2022,10/09/2022,USD
06/22/2022,Cash,$0.17,06/08/2022,06/23/2022,07/11/2022,USD
03/23/2022,Cash,$0.17,03/03/2022,03/24/2022,04/11/2022,USD
12/22/2021,Cash,$0.17,10/18/2021,12/23/2021,01/10/2022,USD
09/22/2021,Cash,$0.14,08/26/2021,09/23/2021,10/12/2021,USD
06/23/2021,Cash,$0.14,05/28/2021,06/24/2021,07/12/2021,USD
03/24/2021,Cash,$0.14,03/05/2021,03/25/2021,04/12/2021,USD
12/23/2020,Cash,$0.14,12/10/2020,12/24/2020,01/11/2021,USD
09/24/2020,Cash,$0.12,08/26/2020,09/25/2020,10/13/2020,USD
06/25/2020,Cash,$0.12,05/29/2020,06/26/2020,07/13/2020,USD
03/26/2020,Cash,$0.12,02/20/2020,03/27/2020,04/13/2020,USD
12/26/2019,Cash,$0.12,12/12/2019,12/27/2019,01/13/2020,USD
09/26/2019,Cash,$0.12,08/07/2019,09/27/2019,10/14/2019,USD
06/27/2019,Cash,$0.12,05/20/2019,06/28/2019,07/15/2019,USD
03/27/2019,Cash,$0.12,02/28/2019,03/28/2019,04/15/2019,USD
12/26/2018,Cash,$0.12,12/12/2018,12/27/2018,01/14/2019,USD
09/26/2018,Cash,$0.12,09/14/2018,09/27/2018,10/15/2018,USD
06/27/2018,Cash,$0.12,06/14/2018,06/28/2018,07/16/2018,USD
