Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
02/26/2020,Cash,$0.15,02/14/2020,02/27/2020,03/05/2020,USD
08/13/2019,Cash,$0.13,N/A,08/14/2019,08/23/2019,USD
03/07/2019,Cash,$0.17,N/A,03/08/2019,03/20/2019,USD
08/13/2018,Cash,$0.12,N/A,08/14/2018,08/21/2018,USD
03/02/2018,Cash,$0.17,02/22/2018,03/05/2018,03/13/2018,USD
08/10/2017,Cash,$0.11,08/03/2017,08/14/2017,09/06/2017,USD
03/28/2017,Cash,$0.195,N/A,03/30/2017,04/12/2017,USD
11/16/2016,Cash,$0.035,11/03/2016,11/18/2016,12/07/2016,USD
11/19/2015,Cash,$0.035,11/05/2015,11/23/2015,12/07/2015,USD
11/20/2014,Cash,$0.035,11/12/2014,11/24/2014,12/08/2014,USD
11/14/2013,Cash,$0.45,11/06/2013,11/18/2013,12/13/2013,USD
04/25/2013,Cash,$1.14,04/18/2013,04/29/2013,05/15/2013,USD
12/24/2012,Cash,$0.80,12/17/2012,12/27/2012,01/15/2013,USD
05/30/2012,Cash,$0.35,03/13/2012,06/01/2012,N/A,USD
11/29/2011,Cash,$0.45,09/07/2011,12/01/2011,N/A,USD
05/27/2011,Cash,$0.15,04/26/2011,06/01/2011,06/10/2011,USD
03/15/2011,Cash,$0.19,03/07/2011,03/17/2011,03/25/2011,USD
11/24/2010,Cash,$0.46,11/15/2010,11/29/2010,N/A,USD
