Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/05/2025,Cash,$0.78,11/24/2025,12/05/2025,12/19/2025,USD
09/12/2025,Cash,$0.78,08/28/2025,09/12/2025,09/26/2025,USD
06/13/2025,Cash,$0.78,05/15/2025,06/13/2025,06/27/2025,USD
03/14/2025,Cash,$0.76,02/13/2025,03/14/2025,03/28/2025,USD
12/06/2024,Cash,$0.76,11/25/2024,12/06/2024,12/20/2024,USD
09/13/2024,Cash,$0.76,08/28/2024,09/13/2024,09/27/2024,USD
06/07/2024,Cash,$0.76,05/20/2024,06/07/2024,06/21/2024,USD
03/14/2024,Cash,$0.76,02/26/2024,03/15/2024,03/29/2024,USD
12/07/2023,Cash,$0.73,11/22/2023,12/08/2023,12/22/2023,USD
09/14/2023,Cash,$0.73,08/30/2023,09/15/2023,09/29/2023,USD
06/15/2023,Cash,$0.72,06/01/2023,06/16/2023,06/30/2023,USD
03/09/2023,Cash,$0.97,02/22/2023,03/10/2023,03/24/2023,USD
12/08/2022,Cash,$0.705,11/23/2022,12/09/2022,12/23/2022,USD
09/15/2022,Cash,$0.705,08/31/2022,09/16/2022,09/30/2022,USD
06/09/2022,Cash,$0.705,05/09/2022,06/10/2022,06/24/2022,USD
03/10/2022,Cash,$0.69,02/24/2022,03/11/2022,03/25/2022,USD
12/23/2021,Cash,$0.24,12/17/2021,12/27/2021,01/07/2022,USD
12/08/2021,Cash,$0.67,11/29/2021,12/09/2021,12/23/2021,USD
09/09/2021,Cash,$0.67,08/27/2021,09/10/2021,09/24/2021,USD
06/10/2021,Cash,$0.67,05/20/2021,06/11/2021,06/25/2021,USD
03/08/2021,Cash,$0.65,02/22/2021,03/09/2021,03/23/2021,USD
11/13/2020,Cash,$0.60,11/05/2020,11/16/2020,12/24/2020,USD
08/14/2020,Cash,$0.60,08/06/2020,08/17/2020,09/25/2020,USD
05/12/2020,Cash,$0.60,04/29/2020,05/13/2020,06/26/2020,USD
03/05/2020,Cash,$0.70,02/20/2020,03/06/2020,03/20/2020,USD
12/12/2019,Cash,$0.70,11/26/2019,12/13/2019,12/27/2019,USD
09/05/2019,Cash,$0.68,08/20/2019,09/06/2019,09/20/2019,USD
06/13/2019,Cash,$0.68,05/28/2019,06/14/2019,06/28/2019,USD
03/07/2019,Cash,$0.68,02/19/2019,03/08/2019,03/22/2019,USD
12/13/2018,Cash,$0.68,10/12/2018,12/14/2018,12/28/2018,USD
09/06/2018,Cash,$0.63,07/31/2018,09/07/2018,09/21/2018,USD
06/14/2018,Cash,$0.63,04/24/2018,06/15/2018,06/29/2018,USD
03/08/2018,Cash,$0.63,02/01/2018,03/09/2018,03/23/2018,USD
11/30/2017,Cash,$0.63,10/19/2017,12/01/2017,12/15/2017,USD
09/07/2017,Cash,$0.63,07/25/2017,09/08/2017,09/22/2017,USD
06/14/2017,Cash,$0.62,04/25/2017,06/16/2017,06/30/2017,USD
03/09/2017,Cash,$0.62,02/01/2017,03/13/2017,03/24/2017,USD
12/01/2016,Cash,$0.60,11/04/2016,12/05/2016,12/16/2016,USD
09/08/2016,Cash,$0.60,08/03/2016,09/12/2016,09/23/2016,USD
05/31/2016,Cash,$0.56,04/25/2016,06/02/2016,06/17/2016,USD
02/18/2016,Cash,$0.56,01/29/2016,02/22/2016,03/25/2016,USD
11/27/2015,Cash,$0.545,10/28/2015,12/01/2015,12/18/2015,USD
09/10/2015,Cash,$0.545,07/30/2015,09/14/2015,09/25/2015,USD
06/09/2015,Cash,$0.545,05/01/2015,06/11/2015,06/26/2015,USD
03/06/2015,Cash,$0.545,02/02/2015,03/10/2015,03/27/2015,USD
11/28/2014,Cash,$0.92,11/18/2014,12/02/2014,12/19/2014,USD
09/11/2014,Cash,$0.52,09/02/2014,09/15/2014,09/26/2014,USD
06/10/2014,Cash,$0.52,05/29/2014,06/12/2014,06/27/2014,USD
03/05/2014,Cash,$0.52,02/18/2014,03/07/2014,03/28/2014,USD
01/09/2014,Cash,$11.85,01/03/2014,01/13/2014,02/18/2014,USD
