Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/02/2025,Cash,$0.58,11/12/2025,12/02/2025,12/23/2025,USD
09/05/2025,Cash,$0.58,08/22/2025,09/05/2025,09/26/2025,USD
05/29/2025,Cash,$0.58,05/09/2025,05/29/2025,06/18/2025,USD
03/06/2025,Cash,$0.58,02/07/2025,03/06/2025,03/25/2025,USD
12/02/2024,Cash,$0.55,11/12/2024,12/02/2024,12/23/2024,USD
09/06/2024,Cash,$0.55,08/23/2024,09/06/2024,09/27/2024,USD
05/24/2024,Cash,$0.55,05/08/2024,05/28/2024,06/17/2024,USD
03/07/2024,Cash,$0.55,02/09/2024,03/08/2024,03/26/2024,USD
11/30/2023,Cash,$0.52,11/14/2023,12/01/2023,12/22/2023,USD
09/07/2023,Cash,$0.52,08/18/2023,09/08/2023,09/28/2023,USD
05/25/2023,Cash,$0.52,05/12/2023,05/26/2023,06/15/2023,USD
03/07/2023,Cash,$0.52,02/10/2023,03/08/2023,03/24/2023,USD
11/30/2022,Cash,$0.49,11/15/2022,12/01/2022,12/22/2022,USD
09/08/2022,Cash,$0.49,08/19/2022,09/09/2022,09/29/2022,USD
05/26/2022,Cash,$0.49,05/13/2022,05/27/2022,06/14/2022,USD
03/07/2022,Cash,$0.49,02/11/2022,03/08/2022,03/25/2022,USD
12/02/2021,Cash,$0.46,11/16/2021,12/03/2021,12/23/2021,USD
09/08/2021,Cash,$0.46,08/20/2021,09/09/2021,09/29/2021,USD
05/27/2021,Cash,$0.46,05/14/2021,05/28/2021,06/14/2021,USD
03/05/2021,Cash,$0.46,02/12/2021,03/08/2021,03/25/2021,USD
12/01/2020,Cash,$0.43,11/17/2020,12/02/2020,12/22/2020,USD
09/08/2020,Cash,$0.43,08/21/2020,09/09/2020,09/28/2020,USD
05/27/2020,Cash,$0.43,05/15/2020,05/28/2020,06/12/2020,USD
02/28/2020,Cash,$0.43,02/07/2020,03/02/2020,03/19/2020,USD
11/29/2019,Cash,$0.40,11/14/2019,12/02/2019,12/20/2019,USD
09/06/2019,Cash,$0.40,08/23/2019,09/09/2019,09/30/2019,USD
05/22/2019,Cash,$0.40,05/03/2019,05/23/2019,06/07/2019,USD
02/28/2019,Cash,$0.40,02/08/2019,03/01/2019,03/18/2019,USD
11/30/2018,Cash,$0.37,11/14/2018,12/03/2018,12/20/2018,USD
09/10/2018,Cash,$0.37,08/24/2018,09/11/2018,10/02/2018,USD
05/22/2018,Cash,$0.37,05/04/2018,05/23/2018,06/07/2018,USD
02/28/2018,Cash,$0.37,02/09/2018,03/01/2018,03/16/2018,USD
11/29/2017,Cash,$0.31,11/09/2017,11/30/2017,12/15/2017,USD
09/07/2017,Cash,$0.31,08/18/2017,09/08/2017,09/28/2017,USD
05/22/2017,Cash,$0.31,05/05/2017,05/24/2017,06/09/2017,USD
02/28/2017,Cash,$0.31,02/10/2017,03/02/2017,03/17/2017,USD
11/29/2016,Cash,$0.28,11/10/2016,12/01/2016,12/16/2016,USD
09/02/2016,Cash,$0.28,08/19/2016,09/07/2016,09/27/2016,USD
05/23/2016,Cash,$0.28,05/06/2016,05/25/2016,06/10/2016,USD
02/29/2016,Cash,$0.28,02/12/2016,03/02/2016,03/18/2016,USD
11/27/2015,Cash,$0.25,11/10/2015,12/01/2015,12/16/2015,USD
09/02/2015,Cash,$0.25,08/21/2015,09/04/2015,09/25/2015,USD
05/21/2015,Cash,$0.25,05/08/2015,05/26/2015,06/09/2015,USD
02/27/2015,Cash,$0.25,02/13/2015,03/03/2015,03/18/2015,USD
11/28/2014,Cash,$0.22,11/13/2014,12/02/2014,12/17/2014,USD
09/03/2014,Cash,$0.22,08/22/2014,09/05/2014,09/26/2014,USD
05/15/2014,Cash,$0.22,05/05/2014,05/19/2014,06/03/2014,USD
02/24/2014,Cash,$0.22,02/10/2014,02/26/2014,03/12/2014,USD
11/27/2013,Cash,$0.20,11/13/2013,12/02/2013,12/17/2013,USD
09/04/2013,Cash,$0.20,08/26/2013,09/06/2013,09/27/2013,USD
04/29/2003,Cash,$0.035,N/A,04/29/2003,N/A,USD
02/10/2003,Cash,$0.035,N/A,02/10/2003,N/A,USD
11/15/2002,Cash,$0.035,N/A,11/15/2002,N/A,USD
09/04/2002,Cash,$0.035,N/A,09/04/2002,N/A,USD
04/30/2002,Cash,$0.035,N/A,04/30/2002,N/A,USD
02/11/2002,Cash,$0.035,N/A,02/11/2002,N/A,USD
