Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/14/2025,Cash,$0.422,10/21/2025,11/16/2025,12/01/2025,USD
08/15/2025,Cash,$0.422,07/15/2025,08/17/2025,09/01/2025,USD
05/16/2025,Cash,$0.422,04/15/2025,05/17/2025,06/01/2025,USD
02/14/2025,Cash,$0.422,01/21/2025,02/14/2025,03/01/2025,USD
11/15/2024,Cash,$0.422,10/15/2024,11/16/2024,12/01/2024,USD
08/16/2024,Cash,$0.422,07/16/2024,08/17/2024,09/01/2024,USD
05/16/2024,Cash,$0.422,04/23/2024,05/17/2024,06/01/2024,USD
02/14/2024,Cash,$0.422,01/16/2024,02/15/2024,03/01/2024,USD
11/15/2023,Cash,$0.422,10/17/2023,11/16/2023,12/01/2023,USD
08/16/2023,Cash,$0.422,07/18/2023,08/17/2023,09/01/2023,USD
05/16/2023,Cash,$0.422,04/18/2023,05/17/2023,06/01/2023,USD
02/13/2023,Cash,$0.422,01/17/2023,02/14/2023,03/01/2023,USD
11/15/2022,Cash,$0.422,10/18/2022,11/16/2022,12/01/2022,USD
08/16/2022,Cash,$0.422,07/19/2022,08/17/2022,09/01/2022,USD
05/16/2022,Cash,$0.422,04/19/2022,05/17/2022,06/01/2022,USD
02/11/2022,Cash,$0.422,01/18/2022,02/14/2022,03/01/2022,USD
11/15/2021,Cash,$0.422,10/12/2021,11/16/2021,12/01/2021,USD
08/16/2021,Cash,$0.422,07/20/2021,08/17/2021,09/01/2021,USD
05/14/2021,Cash,$0.422,04/20/2021,05/17/2021,06/01/2021,USD
02/11/2021,Cash,$0.422,01/19/2021,02/14/2021,03/01/2021,USD
11/13/2020,Cash,$0.422,10/20/2020,11/16/2020,12/01/2020,USD
08/14/2020,Cash,$0.422,07/21/2020,08/17/2020,09/01/2020,USD
