Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
11/14/2025,Cash,$0.17,10/30/2025,11/14/2025,11/25/2025,USD
08/18/2025,Cash,$0.17,07/31/2025,08/18/2025,08/28/2025,USD
05/20/2025,Cash,$0.17,05/05/2025,05/20/2025,05/30/2025,USD
02/24/2025,Cash,$0.17,02/06/2025,02/24/2025,03/05/2025,USD
11/15/2024,Cash,$0.15,10/30/2024,11/15/2024,11/25/2024,USD
08/20/2024,Cash,$0.15,07/31/2024,08/20/2024,08/30/2024,USD
05/17/2024,Cash,$0.15,05/02/2024,05/20/2024,05/30/2024,USD
12/21/2023,Cash,$0.63,12/07/2023,12/22/2023,01/12/2024,USD
02/10/2023,Cash,$1.05,02/01/2023,02/13/2023,02/21/2023,USD
02/16/2022,Cash,$1.00,02/07/2022,02/17/2022,02/24/2022,USD
