Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
09/08/2025,Cash,$0.76,08/18/2025,09/08/2025,09/30/2025,USD
04/23/2025,Cash,$0.70,03/19/2025,04/23/2025,06/02/2025,USD
09/27/2024,Cash,$0.60,08/14/2024,09/27/2024,11/01/2024,USD
04/12/2024,Cash,$0.58,03/13/2024,04/15/2024,05/24/2024,USD
09/21/2023,Cash,$0.50,08/22/2023,09/22/2023,11/01/2023,USD
04/10/2023,Cash,$0.16,N/A,04/11/2023,05/19/2023,USD
12/09/2022,Cash,$0.16,11/16/2022,12/12/2022,01/20/2023,USD
09/15/2022,Cash,$0.18,08/19/2022,09/16/2022,10/28/2022,USD
06/16/2022,Cash,$0.22,06/01/2022,06/17/2022,07/27/2022,USD
04/05/2022,Cash,$0.26,03/15/2022,04/06/2022,05/13/2022,USD
12/14/2021,Cash,$0.28,N/A,12/15/2021,01/18/2022,USD
