Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
09/30/2025,Cash,$0.275,09/09/2025,09/30/2025,10/07/2025,USD
06/30/2025,Cash,$0.275,05/07/2025,06/30/2025,07/08/2025,USD
03/31/2025,Cash,$0.275,02/04/2025,03/31/2025,04/07/2025,USD
12/31/2024,Cash,$0.25,12/05/2024,12/31/2024,01/07/2025,USD
09/30/2024,Cash,$0.25,09/10/2024,09/30/2024,10/07/2024,USD
06/28/2024,Cash,$0.25,05/07/2024,06/28/2024,07/05/2024,USD
03/27/2024,Cash,$0.25,02/05/2024,03/29/2024,04/05/2024,USD
12/28/2023,Cash,$0.225,11/28/2023,12/29/2023,01/05/2024,USD
09/28/2023,Cash,$0.225,09/12/2023,09/29/2023,10/06/2023,USD
06/29/2023,Cash,$0.225,05/09/2023,06/30/2023,07/07/2023,USD
03/30/2023,Cash,$0.225,02/06/2023,03/31/2023,04/11/2023,USD
12/29/2022,Cash,$0.2025,11/29/2022,12/30/2022,01/06/2023,USD
09/29/2022,Cash,$0.2025,09/13/2022,09/30/2022,10/07/2022,USD
06/29/2022,Cash,$0.2025,05/10/2022,06/30/2022,07/07/2022,USD
03/30/2022,Cash,$0.2025,02/14/2022,03/31/2022,04/07/2022,USD
12/30/2021,Cash,$0.1825,12/02/2021,12/31/2021,01/07/2022,USD
09/29/2021,Cash,$0.1825,09/15/2021,09/30/2021,10/07/2021,USD
06/29/2021,Cash,$0.1825,05/11/2021,06/30/2021,07/07/2021,USD
03/30/2021,Cash,$0.1825,02/08/2021,03/31/2021,04/07/2021,USD
12/30/2020,Cash,$0.165,12/02/2020,12/31/2020,01/07/2021,USD
09/29/2020,Cash,$0.165,09/10/2020,09/30/2020,10/07/2020,USD
06/29/2020,Cash,$0.165,06/17/2020,06/30/2020,07/07/2020,USD
03/30/2020,Cash,$0.165,02/04/2020,03/31/2020,04/07/2020,USD
12/30/2019,Cash,$0.15,12/03/2019,12/31/2019,01/08/2020,USD
09/27/2019,Cash,$0.15,09/11/2019,09/30/2019,10/07/2019,USD
06/27/2019,Cash,$0.15,05/22/2019,06/28/2019,07/05/2019,USD
03/28/2019,Cash,$0.15,02/05/2019,03/29/2019,04/05/2019,USD
12/28/2018,Cash,$0.135,12/04/2018,12/31/2018,01/08/2019,USD
09/27/2018,Cash,$0.135,09/12/2018,09/28/2018,10/05/2018,USD
06/28/2018,Cash,$0.135,05/15/2018,06/29/2018,07/06/2018,USD
03/28/2018,Cash,$0.135,02/06/2018,03/29/2018,04/06/2018,USD
12/28/2017,Cash,$0.1225,12/06/2017,12/29/2017,01/05/2018,USD
09/28/2017,Cash,$0.1225,09/12/2017,09/29/2017,10/06/2017,USD
06/28/2017,Cash,$0.1225,05/15/2017,06/30/2017,07/07/2017,USD
03/29/2017,Cash,$0.1225,02/09/2017,03/31/2017,04/07/2017,USD
12/28/2016,Cash,$0.11,12/06/2016,12/30/2016,01/09/2017,USD
09/28/2016,Cash,$0.11,09/16/2016,09/30/2016,10/07/2016,USD
06/28/2016,Cash,$0.11,05/17/2016,06/30/2016,07/07/2016,USD
03/29/2016,Cash,$0.11,02/09/2016,03/31/2016,04/07/2016,USD
12/29/2015,Cash,$0.10,12/10/2015,12/31/2015,01/07/2016,USD
09/28/2015,Cash,$0.10,09/18/2015,09/30/2015,10/07/2015,USD
06/26/2015,Cash,$0.10,06/18/2015,06/30/2015,07/07/2015,USD
